Date	Time	Low Range (μS/cm) c:1 3	High Range (μS/cm) c:1 3	Temp (°C) c:3	Coupler Detached	Coupler Attached	Host Connected	Stopped	End Of File
03-11-22	02:20:00	2,399.0	2,423.9	25.10					
03-11-22	02:30:00	2,399.0	2,423.3	25.10					
03-11-22	02:40:00	2,397.3	2,422.1	25.10					
03-11-22	02:50:00	2,397.3	2,422.1	25.09					
03-11-22	03:00:00	2,397.3	2,422.1	25.08					
03-11-22	03:10:00	2,397.3	2,422.1	25.08					
03-11-22	03:20:00	2,397.3	2,421.4	25.08					
03-11-22	03:30:00	2,395.5	2,419.6	25.07					
03-11-22	03:40:00	2,395.5	2,419.6	25.06					
03-11-22	03:50:00	2,393.2	2,419.0	25.06					
03-11-22	04:00:00	2,393.2	2,418.4	25.04					
03-11-22	04:10:00	2,395.5	2,419.0	25.04					
03-11-22	04:20:00	2,395.5	2,420.2	25.04					
03-11-22	04:30:00	2,397.3	2,420.2	25.04					
03-11-22	04:40:00	2,394.9	2,420.8	25.03					
03-11-22	04:50:00	2,397.3	2,421.4	25.03					
03-11-22	05:00:00	2,397.3	2,421.4	25.03					
03-11-22	05:10:00	2,395.5	2,419.6	25.02					
03-11-22	05:20:00	2,393.2	2,417.8	25.01					
03-11-22	05:30:00	2,394.9	2,419.0	25.01					
03-11-22	05:40:00	2,394.9	2,419.0	25.01					
03-11-22	05:50:00	2,395.5	2,419.0	25.01					
03-11-22	06:00:00	2,394.9	2,417.8	24.99					
03-11-22	06:10:00	2,393.2	2,417.8	24.99					
03-11-22	06:20:00	2,391.4	2,417.2	24.98					
03-11-22	06:30:00	2,393.2	2,417.2	24.98					
03-11-22	06:40:00	2,393.2	2,417.2	24.98					
03-11-22	06:50:00	2,391.4	2,416.6	24.97					
03-11-22	07:00:00	2,391.4	2,415.3	24.97					
03-11-22	07:10:00	2,393.2	2,416.6	24.98					
03-11-22	07:20:00	2,391.4	2,415.9	24.97					
03-11-22	07:30:00	2,391.4	2,414.7	24.98					
03-11-22	07:40:00	2,391.4	2,415.9	24.98					
03-11-22	07:50:00	2,391.4	2,414.7	24.98					
03-11-22	08:00:00	2,391.4	2,414.7	24.99					
03-11-22	08:10:00	2,391.4	2,413.5	24.99					
03-11-22	08:20:00	2,389.7	2,412.3	24.99					
03-11-22	08:30:00	2,389.7	2,411.7	25.01					
03-11-22	08:40:00	2,389.7	2,412.9	25.02					
03-11-22	08:50:00	2,391.4	2,413.5	25.04					
03-11-22	09:00:00	2,389.1	2,413.5	25.04					
03-11-22	09:10:00	2,391.4	2,414.1	25.08					
03-11-22	09:20:00	2,393.2	2,417.2	25.12					
03-11-22	09:30:00	2,400.8	2,423.3	25.17					
03-11-22	09:40:00	2,410.7	2,431.2	25.23					
03-11-22	09:50:00	2,410.7	2,431.2	25.31					
03-11-22	10:00:00	2,412.5	2,434.3	25.33					
03-11-22	10:10:00	2,414.8	2,434.9	25.34					
03-11-22	10:20:00	2,416.6	2,438.6	25.39					
03-11-22	10:30:00	2,418.3	2,439.8	25.44					
03-11-22	10:40:00	2,418.3	2,440.4	25.45					
03-11-22	10:50:00	2,420.7	2,442.3	25.48					
03-11-22	11:00:00	2,426.5	2,448.4	25.56					
03-11-22	11:10:00	2,428.3	2,449.6	25.59					
03-11-22	11:20:00	2,430.6	2,452.1	25.61					
03-11-22	11:30:00	2,434.1	2,456.4	25.60					
03-11-22	11:40:00	2,428.3	2,451.5	25.61					
03-11-22	11:50:00	2,430.0	2,453.9	25.66					
03-11-22	12:00:00	2,440.0	2,461.9	25.70					
03-11-22	12:10:00	2,446.5	2,467.4	25.71					
03-11-22	12:20:00	2,456.4	2,479.1	25.71					
03-11-22	12:30:00	2,444.1	2,467.4	25.75					
03-11-22	12:40:00	2,442.4	2,466.2	25.80					
03-11-22	12:50:00	2,466.4	2,490.7	25.78					
03-11-22	13:00:00	2,462.3	2,486.4	25.88					
03-11-22	13:10:00	2,452.3	2,476.0	25.92					
03-11-22	13:20:00	2,466.4	2,490.7	25.87					
03-11-22	13:30:00	2,472.3	2,494.4	25.91					
03-11-22	13:40:00	2,470.5	2,493.8	25.92					
03-11-22	13:50:00	2,482.3	2,506.7	25.92					
03-11-22	14:00:00	2,470.0	2,493.8	25.94					
03-11-22	14:10:00	2,472.3	2,495.6	25.93					
03-11-22	14:20:00	2,476.4	2,499.9	25.93					
03-11-22	14:30:00	2,462.3	2,486.4	25.94					
03-11-22	14:40:00	2,466.4	2,491.3	25.94					
03-11-22	14:50:00	2,452.3	2,476.6	25.93					
03-11-22	15:00:00	2,458.2	2,481.5	25.93					
03-11-22	15:10:00	2,460.0	2,485.8	25.93					
03-11-22	15:20:00	2,455.9	2,481.5	25.94					
03-11-22	15:30:00	2,452.3	2,476.6	25.94					
03-11-22	15:40:00	2,454.1	2,478.4	25.94					
03-11-22	15:50:00	2,454.1	2,478.4	25.94					
03-11-22	16:00:00	2,454.1	2,479.1	25.96					
03-11-22	16:10:00	2,454.1	2,479.7	25.96					
03-11-22	16:20:00	2,452.3	2,476.0	25.94					
03-11-22	16:30:00	2,458.2	2,482.7	25.94					
03-11-22	16:40:00	2,452.3	2,476.6	25.93					
03-11-22	16:50:00	2,452.3	2,476.6	25.93					
03-11-22	17:00:00	2,450.0	2,474.1	25.92					
03-11-22	17:10:00	2,450.0	2,476.0	25.93					
03-11-22	17:20:00	2,450.0	2,474.8	25.93					
03-11-22	17:30:00	2,450.0	2,476.0	25.92					
03-11-22	17:40:00	2,450.0	2,474.1	25.92					
03-11-22	17:50:00	2,450.0	2,474.8	25.92					
03-11-22	18:00:00	2,450.0	2,474.1	25.91					
03-11-22	18:10:00	2,440.6	2,469.2	25.89					
03-11-22	18:20:00	2,452.3	2,475.4	25.88					
03-11-22	18:30:00	2,452.3	2,476.6	25.88					
03-11-22	18:40:00	2,452.3	2,477.2	25.87					
03-11-22	18:50:00	2,452.3	2,477.8	25.87					
03-11-22	19:00:00	2,454.1	2,477.8	25.87					
03-11-22	19:10:00	2,454.1	2,479.7	25.86					
03-11-22	19:20:00	2,454.1	2,479.7	25.85					
03-11-22	19:30:00	2,454.1	2,478.4	25.83					
03-11-22	19:40:00	2,456.4	2,481.5	25.83					
03-11-22	19:50:00	2,454.1	2,478.4	25.82					
03-11-22	20:00:00	2,452.3	2,476.6	25.81					
03-11-22	20:10:00	2,452.3	2,477.8	25.80					
03-11-22	20:20:00	2,450.0	2,476.6	25.78					
03-11-22	20:30:00	2,450.0	2,475.4	25.78					
03-11-22	20:40:00	2,450.0	2,475.4	25.77					
03-11-22	20:50:00	2,450.0	2,477.2	25.77					
03-11-22	21:00:00	2,452.3	2,477.8	25.77					
03-11-22	21:10:00	2,450.0	2,476.0	25.77					
03-11-22	21:20:00	2,452.3	2,477.2	25.76					
03-11-22	21:30:00	2,450.0	2,477.2	25.76					
03-11-22	21:40:00	2,448.2	2,474.8	25.75					
03-11-22	21:50:00	2,446.5	2,472.3	25.73					
03-11-22	22:00:00	2,442.4	2,467.4	25.71					
03-11-22	22:10:00	2,440.0	2,464.9	25.69					
03-11-22	22:20:00	2,438.3	2,464.3	25.67					
03-11-22	22:30:00	2,438.3	2,464.9	25.66					
03-11-22	22:40:00	2,438.3	2,464.9	25.65					
03-11-22	22:50:00	2,438.3	2,463.7	25.64					
03-11-22	23:00:00	2,438.3	2,463.7	25.64					
03-11-22	23:10:00	2,436.5	2,463.7	25.62					
03-11-22	23:20:00	2,436.5	2,463.1	25.61					
03-11-22	23:30:00	2,434.1	2,460.6	25.60					
03-11-22	23:40:00	2,434.1	2,460.0	25.59					
03-11-22	23:50:00	2,436.5	2,462.5	25.59					
04-11-22	00:00:00	2,434.1	2,460.6	25.57					
04-11-22	00:10:00	2,434.1	2,458.8	25.57					
04-11-22	00:20:00	2,434.1	2,458.8	25.56					
04-11-22	00:30:00	2,436.5	2,461.3	25.57					
04-11-22	00:40:00	2,436.5	2,460.0	25.56					
04-11-22	00:50:00	2,434.1	2,460.0	25.55					
04-11-22	01:00:00	2,434.1	2,460.6	25.54					
04-11-22	01:10:00	2,432.4	2,459.4	25.54					
04-11-22	01:20:00	2,432.4	2,458.2	25.52					
04-11-22	01:30:00	2,432.4	2,458.2	25.52					
04-11-22	01:40:00	2,430.0	2,457.6	25.52					
04-11-22	01:50:00	2,426.5	2,452.7	25.51					
04-11-22	02:00:00	2,428.3	2,453.9	25.50					
04-11-22	02:10:00	2,428.3	2,453.9	25.49					
04-11-22	02:20:00	2,430.0	2,455.7	25.49					
04-11-22	02:30:00	2,428.3	2,455.7	25.48					
04-11-22	02:40:00	2,428.3	2,455.7	25.48					
04-11-22	02:50:00	2,428.3	2,455.1	25.46					
04-11-22	03:00:00	2,428.3	2,453.3	25.46					
04-11-22	03:10:00	2,426.5	2,452.1	25.45					
04-11-22	03:20:00	2,426.5	2,451.5	25.45					
04-11-22	03:30:00	2,424.2	2,451.5	25.44					
04-11-22	03:40:00	2,426.5	2,452.1	25.44					
04-11-22	03:50:00	2,426.5	2,453.3	25.45					
04-11-22	04:00:00	2,428.3	2,453.9	25.44					
04-11-22	04:10:00	2,426.5	2,453.9	25.43					
04-11-22	04:20:00	2,426.5	2,453.3	25.44					
04-11-22	04:30:00	2,428.3	2,453.9	25.44					
04-11-22	04:40:00	2,430.0	2,456.4	25.43					
04-11-22	04:50:00	2,430.0	2,456.4	25.41					
04-11-22	05:00:00	2,430.0	2,455.1	25.41					
04-11-22	05:10:00	2,428.3	2,453.9	25.40					
04-11-22	05:20:00	2,426.5	2,453.3	25.40					
04-11-22	05:30:00	2,426.5	2,453.3	25.39					
04-11-22	05:40:00	2,426.5	2,452.1	25.39					
04-11-22	05:50:00	2,424.2	2,450.8	25.39					
04-11-22	06:00:00	2,426.5	2,453.3	25.39					
04-11-22	06:10:00	2,428.3	2,453.3	25.39					
04-11-22	06:20:00	2,426.5	2,453.3	25.39					
04-11-22	06:30:00	2,426.5	2,452.1	25.38					
04-11-22	06:40:00	2,424.2	2,450.8	25.36					
04-11-22	06:50:00	2,422.4	2,450.2	25.35					
04-11-22	07:00:00	2,422.4	2,446.6	25.35					
04-11-22	07:10:00	2,420.7	2,445.9	25.35					
04-11-22	07:20:00	2,422.4	2,447.8	25.35					
04-11-22	07:30:00	2,422.4	2,447.8	25.35					
04-11-22	07:40:00	2,420.7	2,445.3	25.35					
04-11-22	07:50:00	2,420.7	2,445.3	25.35					
04-11-22	08:00:00	2,420.7	2,445.9	25.36					
04-11-22	08:10:00	2,420.7	2,444.1	25.38					
04-11-22	08:20:00	2,420.7	2,444.1	25.38					
04-11-22	08:30:00	2,420.1	2,445.9	25.40					
04-11-22	08:40:00	2,422.4	2,447.2	25.41					
04-11-22	08:50:00	2,424.2	2,448.4	25.45					
04-11-22	09:00:00	2,424.2	2,450.8	25.48					
04-11-22	09:10:00	2,426.5	2,452.7	25.49					
04-11-22	09:20:00	2,430.0	2,454.5	25.52					
04-11-22	09:30:00	2,430.0	2,456.4	25.57					
04-11-22	09:40:00	2,432.4	2,457.6	25.60					
04-11-22	09:50:00	2,432.4	2,457.6	25.62					
04-11-22	10:00:00	2,435.9	2,461.9	25.69					
04-11-22	10:10:00	2,438.3	2,462.5	25.70					
04-11-22	10:20:00	2,440.0	2,464.3	25.71					
04-11-22	10:30:00	2,442.4	2,464.9	25.73					
04-11-22	10:40:00	2,444.1	2,468.0	25.78					
04-11-22	10:50:00	2,448.2	2,472.9	25.83					
04-11-22	11:00:00	2,448.2	2,471.7	25.85					
04-11-22	11:10:00	2,448.2	2,472.9	25.87					
04-11-22	11:20:00	2,450.0	2,474.1	25.88					
04-11-22	11:30:00	2,452.3	2,476.0	25.88					
04-11-22	11:40:00	2,451.7	2,476.0	25.93					
04-11-22	11:50:00	2,454.1	2,478.4	25.94					
04-11-22	12:00:00	2,455.9	2,482.1	25.94					
04-11-22	12:10:00	2,464.1	2,489.5	25.97					
04-11-22	12:20:00	2,460.0	2,484.0	26.01					
04-11-22	12:30:00	2,464.1	2,488.3	26.01					
04-11-22	12:40:00	2,465.8	2,490.7	26.01					
04-11-22	12:50:00	2,465.8	2,490.7	26.07					
04-11-22	13:00:00	2,472.3	2,495.6	26.12					
04-11-22	13:10:00	2,472.3	2,496.9	26.10					
04-11-22	13:20:00	2,472.3	2,495.6	26.13					
04-11-22	13:30:00	2,475.8	2,501.2	26.12					
04-11-22	13:40:00	2,474.1	2,498.1	26.15					
04-11-22	13:50:00	2,475.8	2,499.9	26.14					
04-11-22	14:00:00	2,478.2	2,501.8	26.15					
04-11-22	14:10:00	2,475.8	2,501.8	26.15					
04-11-22	14:20:00	2,475.8	2,501.2	26.17					
04-11-22	14:30:00	2,474.1	2,498.7	26.18					
04-11-22	14:40:00	2,474.1	2,498.7	26.18					
04-11-22	14:50:00	2,480.0	2,506.7	26.20					
04-11-22	15:00:00	2,472.3	2,496.2	26.20					
04-11-22	15:10:00	2,474.1	2,500.5	26.20					
04-11-22	15:20:00	2,470.0	2,495.0	26.19					
04-11-22	15:30:00	2,470.0	2,495.6	26.20					
04-11-22	15:40:00	2,470.0	2,496.2	26.23					
04-11-22	15:50:00	2,468.2	2,493.8	26.22					
04-11-22	16:00:00	2,468.2	2,492.6	26.22					
04-11-22	16:10:00	2,474.1	2,498.7	26.23					
04-11-22	16:20:00	2,474.1	2,499.3	26.22					
04-11-22	16:30:00	2,472.3	2,496.2	26.23					
04-11-22	16:40:00	2,472.3	2,499.3	26.19					
04-11-22	16:50:00	2,474.1	2,501.2	26.20					
04-11-22	17:00:00	2,475.8	2,502.4	26.20					
04-11-22	17:10:00	2,478.2	2,503.6	26.20					
04-11-22	17:20:00	2,474.1	2,501.2	26.20					
04-11-22	17:30:00	2,474.1	2,501.2	26.20					
04-11-22	17:40:00	2,474.1	2,501.2	26.19					
04-11-22	17:50:00	2,475.8	2,500.5	26.19					
04-11-22	18:00:00	2,474.1	2,501.8	26.18					
04-11-22	18:10:00	2,472.3	2,498.7	26.17					
04-11-22	18:20:00	2,468.2	2,495.0	26.15					
04-11-22	18:30:00	2,468.2	2,493.2	26.14					
04-11-22	18:40:00	2,465.8	2,492.6	26.14					
04-11-22	18:50:00	2,465.8	2,493.8	26.14					
04-11-22	19:00:00	2,468.2	2,495.6	26.14					
04-11-22	19:10:00	2,470.0	2,496.2	26.14					
04-11-22	19:20:00	2,468.2	2,495.6	26.13					
04-11-22	19:30:00	2,468.2	2,495.0	26.13					
04-11-22	19:40:00	2,468.2	2,495.0	26.13					
04-11-22	19:50:00	2,468.2	2,496.2	26.13					
04-11-22	20:00:00	2,470.0	2,497.5	26.14					
04-11-22	20:10:00	2,465.8	2,495.0	26.13					
04-11-22	20:20:00	2,468.2	2,494.4	26.12					
04-11-22	20:30:00	2,468.2	2,494.4	26.12					
04-11-22	20:40:00	2,468.2	2,493.8	26.10					
04-11-22	20:50:00	2,465.8	2,491.9	26.09					
04-11-22	21:00:00	2,465.8	2,493.2	26.08					
04-11-22	21:10:00	2,464.1	2,491.9	26.08					
04-11-22	21:20:00	2,464.1	2,491.3	26.07					
04-11-22	21:30:00	2,460.0	2,487.6	26.06					
04-11-22	21:40:00	2,337.8	2,359.1	26.04					
04-11-22	21:50:00	2,458.2	2,486.4	26.03					
04-11-22	22:00:00	2,458.2	2,484.0	26.01					
04-11-22	22:10:00	2,455.9	2,482.7	26.01					
04-11-22	22:20:00	2,455.9	2,482.1	25.99					
04-11-22	22:30:00	2,455.9	2,482.1	25.98					
04-11-22	22:40:00	2,454.1	2,480.3	25.97					
04-11-22	22:50:00	2,454.1	2,480.3	25.97					
04-11-22	23:00:00	2,454.1	2,479.7	25.96					
04-11-22	23:10:00	2,454.1	2,477.8	25.94					
04-11-22	23:20:00	2,450.0	2,477.8	25.93					
04-11-22	23:30:00	2,451.7	2,480.3	25.92					
04-11-22	23:40:00	2,454.1	2,480.3	25.91					
04-11-22	23:50:00	2,451.7	2,479.1	25.89					
05-11-22	00:00:00	2,451.7	2,477.8	25.88					
05-11-22	00:10:00	2,448.2	2,474.8	25.87					
05-11-22	00:20:00	2,451.7	2,477.8	25.86					
05-11-22	00:30:00	2,445.9	2,472.9	25.85					
05-11-22	00:40:00	2,448.2	2,475.4	25.85					
05-11-22	00:50:00	2,451.7	2,477.8	25.83					
05-11-22	01:00:00	2,450.0	2,477.2	25.81					
05-11-22	01:10:00	2,445.9	2,472.9	25.80					
05-11-22	01:20:00	2,450.0	2,476.6	25.78					
05-11-22	01:30:00	2,448.2	2,474.8	25.76					
05-11-22	01:40:00	2,450.0	2,475.4	25.75					
05-11-22	01:50:00	2,448.2	2,474.8	25.72					
05-11-22	02:00:00	2,441.8	2,469.2	25.71					
05-11-22	02:10:00	2,441.8	2,468.0	25.70					
05-11-22	02:20:00	2,444.1	2,470.5	25.69					
05-11-22	02:30:00	2,444.1	2,470.5	25.67					
05-11-22	02:40:00	2,448.2	2,476.0	25.67					
05-11-22	02:50:00	2,435.9	2,462.5	25.65					
05-11-22	03:00:00	2,435.9	2,462.5	25.62					
05-11-22	03:10:00	2,432.4	2,459.4	25.60					
05-11-22	03:20:00	2,434.1	2,461.3	25.60					
05-11-22	03:30:00	2,438.3	2,464.3	25.59					
05-11-22	03:40:00	2,432.4	2,458.8	25.56					
05-11-22	03:50:00	2,440.0	2,466.2	25.56					
05-11-22	04:00:00	2,434.1	2,458.8	25.55					
05-11-22	04:10:00	2,434.1	2,460.6	25.55					
05-11-22	04:20:00	2,441.8	2,468.0	25.54					
05-11-22	04:30:00	2,445.9	2,472.3	25.54					
05-11-22	04:40:00	2,440.0	2,464.9	25.52					
05-11-22	04:50:00	2,440.0	2,464.9	25.51					
05-11-22	05:00:00	2,430.0	2,457.6	25.50					
05-11-22	05:10:00	2,432.4	2,457.6	25.50					
05-11-22	05:20:00	2,434.1	2,460.6	25.50					
05-11-22	05:30:00	2,432.4	2,459.4	25.49					
05-11-22	05:40:00	2,434.1	2,459.4	25.49					
05-11-22	05:50:00	2,435.9	2,462.5	25.49					
05-11-22	06:00:00	2,434.1	2,460.0	25.49					
05-11-22	06:10:00	2,435.9	2,460.6	25.48					
05-11-22	06:20:00	2,434.1	2,460.6	25.46					
05-11-22	06:30:00	2,434.1	2,460.0	25.45					
05-11-22	06:40:00	2,431.8	2,457.6	25.45					
05-11-22	06:50:00	2,428.3	2,453.3	25.44					
05-11-22	07:00:00	2,428.3	2,453.9	25.43					
05-11-22	07:10:00	2,428.3	2,453.9	25.41					
05-11-22	07:20:00	2,425.9	2,451.5	25.41					
05-11-22	07:30:00	2,425.9	2,449.6	25.40					
05-11-22	07:40:00	2,424.2	2,449.0	25.39					
05-11-22	07:50:00	2,424.2	2,449.0	25.39					
05-11-22	08:00:00	2,422.4	2,447.2	25.38					
05-11-22	08:10:00	2,424.2	2,449.0	25.39					
05-11-22	08:20:00	2,425.9	2,450.2	25.39					
05-11-22	08:30:00	2,425.9	2,452.1	25.41					
05-11-22	08:40:00	2,428.3	2,453.9	25.41					
05-11-22	08:50:00	2,430.0	2,453.9	25.44					
05-11-22	09:00:00	2,430.0	2,455.7	25.46					
05-11-22	09:10:00	2,430.0	2,455.7	25.46					
05-11-22	09:20:00	2,431.8	2,458.2	25.50					
05-11-22	09:30:00	2,434.1	2,459.4	25.54					
05-11-22	09:40:00	2,435.9	2,460.6	25.56					
05-11-22	09:50:00	2,434.1	2,461.3	25.57					
05-11-22	10:00:00	2,438.3	2,462.5	25.62					
05-11-22	10:10:00	2,440.0	2,463.1	25.66					
05-11-22	10:20:00	2,441.8	2,466.2	25.71					
05-11-22	10:30:00	2,444.1	2,468.6	25.76					
05-11-22	10:40:00	2,445.9	2,469.8	25.77					
05-11-22	10:50:00	2,445.9	2,471.1	25.81					
05-11-22	11:00:00	2,450.0	2,474.8	25.83					
05-11-22	11:10:00	2,450.0	2,475.4	25.86					
05-11-22	11:20:00	2,450.0	2,476.0	25.87					
05-11-22	11:30:00	2,451.7	2,476.0	25.87					
05-11-22	11:40:00	2,455.9	2,480.9	25.89					
05-11-22	11:50:00	2,455.9	2,481.5	25.96					
05-11-22	12:00:00	2,457.6	2,483.3	25.99					
05-11-22	12:10:00	2,457.6	2,481.5	25.98					
05-11-22	12:20:00	2,457.6	2,482.7	25.99					
05-11-22	12:30:00	2,457.6	2,484.0	26.01					
05-11-22	12:40:00	2,470.0	2,495.0	26.01					
05-11-22	12:50:00	2,470.0	2,496.2	26.02					
05-11-22	13:00:00	2,465.8	2,492.6	26.06					
05-11-22	13:10:00	2,471.7	2,496.2	26.07					
05-11-22	13:20:00	2,474.1	2,499.9	26.10					
05-11-22	13:30:00	2,470.0	2,495.0	26.07					
05-11-22	13:40:00	2,475.8	2,499.9	26.07					
05-11-22	13:50:00	2,474.1	2,499.9	26.08					
05-11-22	14:00:00	2,481.7	2,508.5	26.07					
05-11-22	14:10:00	2,475.8	2,501.8	26.07					
05-11-22	14:20:00	2,463.5	2,490.7	26.08					
05-11-22	14:30:00	2,470.0	2,495.6	26.07					
05-11-22	14:40:00	2,474.1	2,498.7	26.07					
05-11-22	14:50:00	2,474.1	2,499.9	26.06					
05-11-22	15:00:00	2,470.0	2,497.5	26.07					
05-11-22	15:10:00	2,467.6	2,493.2	26.07					
05-11-22	15:20:00	2,463.5	2,490.7	26.07					
05-11-22	15:30:00	2,473.5	2,499.9	26.06					
05-11-22	15:40:00	2,465.8	2,492.6	26.04					
05-11-22	15:50:00	2,461.7	2,488.3	26.06					
05-11-22	16:00:00	2,470.0	2,495.6	26.06					
05-11-22	16:10:00	2,470.0	2,497.5	26.06					
05-11-22	16:20:00	2,470.0	2,497.5	26.04					
05-11-22	16:30:00	2,467.6	2,494.4	26.04					
05-11-22	16:40:00	2,470.0	2,496.2	26.03					
05-11-22	16:50:00	2,465.8	2,493.2	26.02					
05-11-22	17:00:00	2,461.7	2,486.4	26.01					
05-11-22	17:10:00	2,461.7	2,490.1	25.99					
05-11-22	17:20:00	2,460.0	2,487.0	25.99					
05-11-22	17:30:00	2,457.6	2,486.4	25.97					
05-11-22	17:40:00	2,460.0	2,486.4	25.96					
05-11-22	17:50:00	2,460.0	2,486.4	25.96					
05-11-22	18:00:00	2,460.0	2,486.4	25.93					
05-11-22	18:10:00	2,457.6	2,484.0	25.91					
05-11-22	18:20:00	2,460.0	2,487.0	25.92					
05-11-22	18:30:00	2,457.6	2,484.6	25.91					
05-11-22	18:40:00	2,455.9	2,483.3	25.89					
05-11-22	18:50:00	2,451.7	2,479.1	25.86					
05-11-22	19:00:00	2,451.7	2,479.1	25.86					
05-11-22	19:10:00	2,451.7	2,479.1	25.85					
05-11-22	19:20:00	2,450.0	2,477.2	25.83					
05-11-22	19:30:00	2,451.7	2,479.7	25.82					
05-11-22	19:40:00	2,450.0	2,477.2	25.81					
05-11-22	19:50:00	2,450.0	2,476.6	25.80					
05-11-22	20:00:00	2,447.6	2,476.0	25.78					
05-11-22	20:10:00	2,445.9	2,472.9	25.76					
05-11-22	20:20:00	2,444.1	2,470.5	25.75					
05-11-22	20:30:00	2,441.8	2,469.8	25.73					
05-11-22	20:40:00	2,441.8	2,469.8	25.73					
05-11-22	20:50:00	2,441.8	2,469.2	25.71					
05-11-22	21:00:00	2,440.0	2,468.0	25.71					
05-11-22	21:10:00	2,437.7	2,464.9	25.69					
05-11-22	21:20:00	2,437.7	2,466.8	25.67					
05-11-22	21:30:00	2,438.3	2,464.9	25.65					
05-11-22	21:40:00	2,435.9	2,464.3	25.64					
05-11-22	21:50:00	2,435.9	2,464.3	25.61					
05-11-22	22:00:00	2,435.9	2,463.1	25.60					
05-11-22	22:10:00	2,435.9	2,464.3	25.60					
05-11-22	22:20:00	2,434.1	2,461.9	25.57					
05-11-22	22:30:00	2,280.9	2,303.1	25.56					
05-11-22	22:40:00	2,300.6	2,323.2	25.54					
05-11-22	22:50:00	2,430.0	2,458.8	25.52					
05-11-22	23:00:00	2,431.8	2,457.6	25.52					
05-11-22	23:10:00	2,431.8	2,457.6	25.51					
05-11-22	23:20:00	2,431.8	2,457.6	25.50					
05-11-22	23:30:00	2,430.0	2,457.0	25.49					
05-11-22	23:40:00	2,430.0	2,457.0	25.48					
05-11-22	23:50:00	2,428.3	2,456.4	25.45					
06-11-22	00:00:00	2,425.9	2,454.5	25.44					
06-11-22	00:10:00	2,425.9	2,453.3	25.43					
06-11-22	00:20:00	2,424.2	2,452.1	25.41					
06-11-22	00:30:00	2,421.8	2,450.2	25.40					
06-11-22	00:40:00	2,421.8	2,449.6	25.40					
06-11-22	00:50:00	2,424.2	2,451.5	25.39					
06-11-22	01:00:00	2,421.8	2,450.2	25.39					
06-11-22	01:10:00	2,422.4	2,450.8	25.38					
06-11-22	01:20:00	2,424.2	2,452.1	25.38					
06-11-22	01:30:00	2,424.2	2,452.1	25.36					
06-11-22	01:40:00	2,424.2	2,452.1	25.35					
06-11-22	01:50:00	2,424.2	2,452.1	25.34					
06-11-22	02:00:00	2,421.8	2,450.2	25.31					
06-11-22	02:10:00	2,420.1	2,449.6	25.30					
06-11-22	02:20:00	2,421.8	2,449.0	25.29					
06-11-22	02:30:00	2,420.1	2,447.8	25.29					
06-11-22	02:40:00	2,420.1	2,445.9	25.28					
06-11-22	02:50:00	2,420.1	2,447.2	25.27					
06-11-22	03:00:00	2,422.4	2,450.2	25.27					
06-11-22	03:10:00	2,425.9	2,453.3	25.27					
06-11-22	03:20:00	2,425.9	2,452.7	25.25					
06-11-22	03:30:00	2,421.8	2,450.2	25.24					
06-11-22	03:40:00	2,421.8	2,449.6	25.23					
06-11-22	03:50:00	2,420.1	2,448.4	25.22					
06-11-22	04:00:00	2,420.1	2,447.8	25.22					
06-11-22	04:10:00	2,420.1	2,448.4	25.20					
06-11-22	04:20:00	2,425.9	2,452.7	25.20					
06-11-22	04:30:00	2,424.2	2,452.1	25.19					
06-11-22	04:40:00	2,424.2	2,450.2	25.18					
06-11-22	04:50:00	2,424.2	2,452.1	25.18					
06-11-22	05:00:00	2,420.1	2,447.2	25.17					
06-11-22	05:10:00	2,421.8	2,450.8	25.15					
06-11-22	05:20:00	2,424.2	2,450.2	25.14					
06-11-22	05:30:00	2,421.8	2,449.6	25.14					
06-11-22	05:40:00	2,418.3	2,446.6	25.12					
06-11-22	05:50:00	2,326.7	2,352.4	25.10					
06-11-22	06:00:00	2,420.1	2,447.8	25.10					
06-11-22	06:10:00	2,418.3	2,445.9	25.09					
06-11-22	06:20:00	2,420.1	2,447.2	25.08					
06-11-22	06:30:00	2,420.1	2,445.9	25.08					
06-11-22	06:40:00	2,416.0	2,443.5	25.06					
06-11-22	06:50:00	2,418.3	2,444.7	25.06					
06-11-22	07:00:00	2,416.0	2,444.1	25.04					
06-11-22	07:10:00	2,414.2	2,441.7	25.04					
06-11-22	07:20:00	2,414.2	2,442.3	25.04					
06-11-22	07:30:00	2,410.1	2,436.8	25.03					
06-11-22	07:40:00	2,410.1	2,435.5	25.02					
06-11-22	07:50:00	2,410.1	2,436.8	25.03					
06-11-22	08:00:00	2,408.4	2,434.9	25.04					
06-11-22	08:10:00	2,408.4	2,434.9	25.06					
06-11-22	08:20:00	2,404.3	2,431.9	25.04					
06-11-22	08:30:00	2,406.6	2,432.5	25.07					
06-11-22	08:40:00	2,402.5	2,428.2	25.10					
06-11-22	08:50:00	2,404.3	2,428.8	25.13					
06-11-22	09:00:00	2,404.3	2,430.6	25.14					
06-11-22	09:10:00	2,408.4	2,433.7	25.20					
06-11-22	09:20:00	2,408.4	2,433.7	25.22					
06-11-22	09:30:00	2,412.5	2,436.1	25.24					
06-11-22	09:40:00	2,414.2	2,438.6	25.27					
06-11-22	09:50:00	2,414.2	2,439.8	25.30					
06-11-22	10:00:00	2,416.0	2,440.4	25.30					
