"Plot Title: 21415544"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 21415544, SEN S/N: 21415544)","Temp, °C (LGR S/N: 21415544, SEN S/N: 21415544)","Coupler Detached (LGR S/N: 21415544)","Coupler Attached (LGR S/N: 21415544)","Host Connected (LGR S/N: 21415544)","Stopped (LGR S/N: 21415544)","End Of File (LGR S/N: 21415544)"
6229,03/24/23 07:00:00,4419.5,23.35,,,,,
6230,03/24/23 07:10:00,4419.5,23.35,,,,,
6231,03/24/23 07:20:00,4418.2,23.36,,,,,
6232,03/24/23 07:30:00,4420.8,23.36,,,,,
6233,03/24/23 07:40:00,4421.5,23.35,,,,,
6234,03/24/23 07:50:00,4421.5,23.36,,,,,
6235,03/24/23 08:00:00,4422.1,23.38,,,,,
6236,03/24/23 08:10:00,4422.8,23.40,,,,,
6237,03/24/23 08:20:00,4426.0,23.38,,,,,
6238,03/24/23 08:30:00,4426.7,23.41,,,,,
6239,03/24/23 08:40:00,4431.9,23.41,,,,,
6240,03/24/23 08:50:00,4429.3,23.44,,,,,
6241,03/24/23 09:00:00,4424.1,23.44,,,,,
6242,03/24/23 09:10:00,4424.7,23.42,,,,,
6243,03/24/23 09:20:00,4428.0,23.47,,,,,
6244,03/24/23 09:30:00,4426.0,23.51,,,,,
6245,03/24/23 09:40:00,4425.4,23.51,,,,,
6246,03/24/23 09:50:00,4430.0,23.53,,,,,
6247,03/24/23 10:00:00,4430.6,23.58,,,,,
6248,03/24/23 10:10:00,4450.2,23.59,,,,,
6249,03/24/23 10:20:00,4437.2,23.64,,,,,
6250,03/24/23 10:30:00,4427.3,23.67,,,,,
6251,03/24/23 10:40:00,4409.0,23.68,,,,,
6252,03/24/23 10:50:00,4407.7,23.72,,,,,
6253,03/24/23 11:00:00,4403.8,23.77,,,,,
6254,03/24/23 11:10:00,4405.8,23.77,,,,,
6255,03/24/23 11:20:00,4410.3,23.80,,,,,
6256,03/24/23 11:30:00,4413.0,23.87,,,,,
6257,03/24/23 11:40:00,4404.5,23.94,,,,,
6258,03/24/23 11:50:00,4397.3,23.91,,,,,
6259,03/24/23 12:00:00,4430.0,23.98,,,,,
6260,03/24/23 12:10:00,4412.3,24.08,,,,,
6261,03/24/23 12:20:00,4395.3,24.04,,,,,
6262,03/24/23 12:30:00,4397.3,24.07,,,,,
6263,03/24/23 12:40:00,4400.5,24.13,,,,,
6264,03/24/23 12:50:00,4405.1,24.13,,,,,
6265,03/24/23 13:00:00,4405.8,24.17,,,,,
6266,03/24/23 13:10:00,4422.8,24.25,,,,,
6267,03/24/23 13:20:00,4405.1,24.25,,,,,
6268,03/24/23 13:30:00,4426.0,24.36,,,,,
6269,03/24/23 13:40:00,4403.8,24.44,,,,,
6270,03/24/23 13:50:00,4396.0,24.53,,,,,
6271,03/24/23 14:00:00,4403.8,24.73,,,,,
6272,03/24/23 14:10:00,4397.9,24.66,,,,,
6273,03/24/23 14:20:00,4396.6,24.70,,,,,
6274,03/24/23 14:30:00,4407.1,24.92,,,,,
6275,03/24/23 14:40:00,4431.9,25.34,,,,,
6276,03/24/23 14:50:00,4472.5,24.91,,,,,
6277,03/24/23 15:00:00,4443.7,24.60,,,,,
6278,03/24/23 15:10:00,4434.5,24.47,,,,,
6279,03/24/23 15:20:00,4431.9,24.58,,,,,
6280,03/24/23 15:30:00,4445.7,24.60,,,,,
6281,03/24/23 15:40:00,4508.5,25.54,,,,,
6282,03/24/23 15:50:00,4486.9,25.42,,,,,
6283,03/24/23 16:00:00,4416.2,24.56,,,,,
6284,03/24/23 16:10:00,4407.1,24.45,,,,,
6285,03/24/23 16:20:00,4399.2,24.44,,,,,
6286,03/24/23 16:30:00,4381.6,24.43,,,,,
6287,03/24/23 16:40:00,4386.2,24.42,,,,,
6288,03/24/23 16:50:00,4375.7,24.43,,,,,
6289,03/24/23 17:00:00,4360.7,24.44,,,,,
6290,03/24/23 17:10:00,4347.0,24.36,,,,,
6291,03/24/23 17:20:00,4343.1,24.30,,,,,
6292,03/24/23 17:30:00,4337.8,24.27,,,,,
6293,03/24/23 17:40:00,4334.6,24.27,,,,,
6294,03/24/23 17:50:00,4326.1,24.21,,,,,
6295,03/24/23 18:00:00,4326.7,24.20,,,,,
6296,03/24/23 18:10:00,4325.4,24.18,,,,,
6297,03/24/23 18:20:00,4320.9,24.15,,,,,
6298,03/24/23 18:30:00,4333.3,24.09,,,,,
6299,03/24/23 18:40:00,4336.5,24.09,,,,,
6300,03/24/23 18:50:00,4335.9,24.04,,,,,
6301,03/24/23 19:00:00,4339.1,24.04,,,,,
6302,03/24/23 19:10:00,4346.3,24.02,,,,,
6303,03/24/23 19:20:00,4352.2,23.96,,,,,
6304,03/24/23 19:30:00,4360.0,23.98,,,,,
6305,03/24/23 19:40:00,4363.3,23.94,,,,,
6306,03/24/23 19:50:00,4374.4,23.91,,,,,
6307,03/24/23 20:00:00,4392.7,23.87,,,,,
6308,03/24/23 20:10:00,4412.3,23.87,,,,,
6309,03/24/23 20:20:00,4416.9,23.85,,,,,
6310,03/24/23 20:30:00,4444.4,23.82,,,,,
6311,03/24/23 20:40:00,4464.0,23.80,,,,,
6312,03/24/23 20:50:00,4479.0,23.77,,,,,
6313,03/24/23 21:00:00,4498.0,23.76,,,,,
6314,03/24/23 21:10:00,4498.7,23.75,,,,,
6315,03/24/23 21:20:00,4540.6,23.72,,,,,
6316,03/24/23 21:30:00,4564.9,23.72,,,,,
6317,03/24/23 21:40:00,4593.8,23.69,,,,,
6318,03/24/23 21:50:00,4614.8,23.68,,,,,
6319,03/24/23 22:00:00,4640.4,23.68,,,,,
6320,03/24/23 22:10:00,4648.3,23.67,,,,,
6321,03/24/23 22:20:00,4664.1,23.66,,,,,
6322,03/24/23 22:30:00,4681.2,23.66,,,,,
6323,03/24/23 22:40:00,4693.7,23.64,,,,,
6324,03/24/23 22:50:00,4702.3,23.63,,,,,
6325,03/24/23 23:00:00,4706.2,23.62,,,,,
6326,03/24/23 23:10:00,4688.4,23.63,,,,,
6327,03/24/23 23:20:00,4691.1,23.63,,,,,
6328,03/24/23 23:30:00,4685.1,23.62,,,,,
6329,03/24/23 23:40:00,4673.3,23.60,,,,,
6330,03/24/23 23:50:00,4658.8,23.60,,,,,
6331,03/25/23 00:00:00,4656.9,23.59,,,,,
6332,03/25/23 00:10:00,4645.0,23.58,,,,,
6333,03/25/23 00:20:00,4641.1,23.58,,,,,
6334,03/25/23 00:30:00,4640.4,23.58,,,,,
6335,03/25/23 00:40:00,4630.6,23.57,,,,,
6336,03/25/23 00:50:00,4618.7,23.57,,,,,
6337,03/25/23 01:00:00,4618.1,23.57,,,,,
6338,03/25/23 01:10:00,4607.6,23.55,,,,,
6339,03/25/23 01:20:00,4594.4,23.53,,,,,
6340,03/25/23 01:30:00,4579.4,23.51,,,,,
6341,03/25/23 01:40:00,4567.5,23.50,,,,,
6342,03/25/23 01:50:00,4567.5,23.50,,,,,
6343,03/25/23 02:00:00,4565.6,23.51,,,,,
6344,03/25/23 02:10:00,4561.6,23.49,,,,,
6345,03/25/23 02:20:00,4556.4,23.50,,,,,
6346,03/25/23 02:30:00,4552.5,23.50,,,,,
6347,03/25/23 02:40:00,4549.2,23.49,,,,,
6348,03/25/23 02:50:00,4541.3,23.49,,,,,
6349,03/25/23 03:00:00,4538.0,23.49,,,,,
6350,03/25/23 03:10:00,4536.7,23.49,,,,,
6351,03/25/23 03:20:00,4532.8,23.47,,,,,
6352,03/25/23 03:30:00,4522.3,23.46,,,,,
6353,03/25/23 03:40:00,4517.0,23.46,,,,,
6354,03/25/23 03:50:00,4511.1,23.45,,,,,
6355,03/25/23 04:00:00,4496.1,23.44,,,,,
6356,03/25/23 04:10:00,4496.1,23.45,,,,,
6357,03/25/23 04:20:00,4498.7,23.44,,,,,
6358,03/25/23 04:30:00,4494.8,23.44,,,,,
6359,03/25/23 04:40:00,4482.3,23.44,,,,,
6360,03/25/23 04:50:00,4467.3,23.44,,,,,
6361,03/25/23 05:00:00,4460.7,23.42,,,,,
6362,03/25/23 05:10:00,4458.1,23.41,,,,,
6363,03/25/23 05:20:00,4444.4,23.40,,,,,
6364,03/25/23 05:30:00,4433.9,23.41,,,,,
6365,03/25/23 05:40:00,4431.3,23.40,,,,,
6366,03/25/23 05:50:00,4430.0,23.40,,,,,
6367,03/25/23 06:00:00,4424.7,23.40,,,,,
6368,03/25/23 06:10:00,4421.5,23.40,,,,,
6369,03/25/23 06:20:00,4412.3,23.38,,,,,
6370,03/25/23 06:30:00,4409.7,23.37,,,,,
6371,03/25/23 06:40:00,4407.1,23.38,,,,,
6372,03/25/23 06:50:00,4401.2,23.40,,,,,
6373,03/25/23 07:00:00,4397.9,23.40,,,,,
6374,03/25/23 07:10:00,4392.0,23.40,,,,,
6375,03/25/23 07:20:00,4387.5,23.40,,,,,
6376,03/25/23 07:30:00,4386.2,23.42,,,,,
6377,03/25/23 07:40:00,4384.9,23.44,,,,,
6378,03/25/23 07:50:00,4385.5,23.44,,,,,
6379,03/25/23 08:00:00,4374.4,23.45,,,,,
6380,03/25/23 08:10:00,4367.9,23.47,,,,,
6381,03/25/23 08:20:00,4362.6,23.45,,,,,
6382,03/25/23 08:30:00,4357.4,23.47,,,,,
6383,03/25/23 08:40:00,4352.2,23.49,,,,,
6384,03/25/23 08:50:00,4346.3,23.51,,,,,
6385,03/25/23 09:00:00,4341.7,23.54,,,,,
6386,03/25/23 09:10:00,4343.1,23.55,,,,,
6387,03/25/23 09:20:00,4348.3,23.58,,,,,
6388,03/25/23 09:30:00,4339.8,23.57,,,,,
6389,03/25/23 09:40:00,4330.7,23.55,,,,,
6390,03/25/23 09:50:00,4327.4,23.58,,,,,
6391,03/25/23 10:00:00,4325.4,23.60,,,,,
6392,03/25/23 10:10:00,4346.3,23.62,,,,,
6393,03/25/23 10:20:00,4332.6,23.66,,,,,
6394,03/25/23 10:30:00,4329.3,23.67,,,,,
6395,03/25/23 10:40:00,4330.7,23.67,,,,,
6396,03/25/23 10:50:00,4335.9,23.75,,,,,
6397,03/25/23 11:00:00,4334.6,23.77,,,,,
6398,03/25/23 11:10:00,4335.2,23.84,,,,,
6399,03/25/23 11:20:00,4333.9,23.85,,,,,
6400,03/25/23 11:30:00,4330.0,23.91,,,,,
6401,03/25/23 11:40:00,4333.9,23.94,,,,,
6402,03/25/23 11:50:00,4337.2,23.99,,,,,
6403,03/25/23 12:00:00,4343.7,24.03,,,,,
6404,03/25/23 12:10:00,4346.3,24.07,,,,,
6405,03/25/23 12:20:00,4346.3,24.12,,,,,
6406,03/25/23 12:30:00,4347.0,24.12,,,,,
6407,03/25/23 12:40:00,4347.0,24.15,,,,,
6408,03/25/23 12:50:00,4352.8,24.17,,,,,
6409,03/25/23 13:00:00,4350.2,24.24,,,,,
6410,03/25/23 13:10:00,4356.8,24.31,,,,,
6411,03/25/23 13:20:00,4347.0,24.35,,,,,
6412,03/25/23 13:30:00,4397.3,24.22,,,,,
6413,03/25/23 13:40:00,4386.8,24.34,,,,,
6414,03/25/23 13:50:00,4422.8,24.39,,,,,
6415,03/25/23 14:00:00,4441.7,24.69,,,,,
6416,03/25/23 14:10:00,4420.2,24.52,,,,,
6417,03/25/23 14:20:00,4437.8,24.67,,,,,
6418,03/25/23 14:30:00,4407.1,24.45,,,,,
6419,03/25/23 14:40:00,4440.4,24.67,,,,,
6420,03/25/23 14:50:00,4406.4,24.57,,,,,
6421,03/25/23 15:00:00,4410.3,24.42,,,,,
6422,03/25/23 15:10:00,4401.2,24.49,,,,,
6423,03/25/23 15:20:00,4403.2,24.49,,,,,
6424,03/25/23 15:30:00,4385.5,24.44,,,,,
6425,03/25/23 15:40:00,4384.9,24.44,,,,,
6426,03/25/23 15:50:00,4417.5,24.98,,,,,
6427,03/25/23 16:00:00,4374.4,24.40,,,,,
6428,03/25/23 16:10:00,4358.7,24.40,,,,,
6429,03/25/23 16:20:00,4345.7,24.35,,,,,
6430,03/25/23 16:30:00,4333.3,24.33,,,,,
6431,03/25/23 16:40:00,4326.1,24.24,,,,,
6432,03/25/23 16:50:00,4315.0,24.24,,,,,
6433,03/25/23 17:00:00,4313.0,24.26,,,,,
6434,03/25/23 17:10:00,4310.4,24.21,,,,,
6435,03/25/23 17:20:00,4303.2,24.16,,,,,
6436,03/25/23 17:30:00,4304.6,24.15,,,,,
6437,03/25/23 17:40:00,4300.0,24.15,,,,,
6438,03/25/23 17:50:00,4297.4,24.09,,,,,
6439,03/25/23 18:00:00,4300.0,24.07,,,,,
6440,03/25/23 18:10:00,4293.5,24.06,,,,,
6441,03/25/23 18:20:00,4299.3,23.99,,,,,
6442,03/25/23 18:30:00,4311.1,23.93,,,,,
6443,03/25/23 18:40:00,4322.8,23.89,,,,,
6444,03/25/23 18:50:00,4333.3,23.89,,,,,
6445,03/25/23 19:00:00,4337.2,23.87,,,,,
6446,03/25/23 19:10:00,4341.1,23.87,,,,,
6447,03/25/23 19:20:00,4338.5,23.86,,,,,
6448,03/25/23 19:30:00,4337.2,23.85,,,,,
6449,03/25/23 19:40:00,4338.5,23.84,,,,,
6450,03/25/23 19:50:00,4334.6,23.82,,,,,
6451,03/25/23 20:00:00,4334.6,23.81,,,,,
6452,03/25/23 20:10:00,4338.5,23.80,,,,,
6453,03/25/23 20:20:00,4349.6,23.80,,,,,
6454,03/25/23 20:30:00,4364.6,23.80,,,,,
6455,03/25/23 20:40:00,4371.1,23.77,,,,,
6456,03/25/23 20:50:00,4370.5,23.76,,,,,
6457,03/25/23 21:00:00,4369.2,23.73,,,,,
6458,03/25/23 21:10:00,4387.5,23.73,,,,,
6459,03/25/23 21:20:00,4415.6,23.72,,,,,
6460,03/25/23 21:30:00,4430.6,23.71,,,,,
6461,03/25/23 21:40:00,4460.7,23.69,,,,,
6462,03/25/23 21:50:00,4488.9,23.68,,,,,
6463,03/25/23 22:00:00,4515.7,23.68,,,,,
6464,03/25/23 22:10:00,4542.6,23.67,,,,,
6465,03/25/23 22:20:00,4574.1,23.67,,,,,
6466,03/25/23 22:30:00,4601.7,23.66,,,,,
6467,03/25/23 22:40:00,4627.9,23.66,,,,,
6468,03/25/23 22:50:00,4639.1,23.62,,,,,
6469,03/25/23 23:00:00,4664.1,23.63,,,,,
6470,03/25/23 23:10:00,4672.6,23.60,,,,,
6471,03/25/23 23:20:00,4691.1,23.60,,,,,
6472,03/25/23 23:30:00,4706.9,23.60,,,,,
6473,03/25/23 23:40:00,4716.1,23.60,,,,,
6474,03/25/23 23:50:00,4710.8,23.58,,,,,
6475,03/26/23 00:00:00,4714.1,23.58,,,,,
6476,03/26/23 00:10:00,4714.1,23.55,,,,,
6477,03/26/23 00:20:00,4688.4,23.51,,,,,
6478,03/26/23 00:30:00,4672.0,23.51,,,,,
6479,03/26/23 00:40:00,4660.8,23.50,,,,,
6480,03/26/23 00:50:00,4650.3,23.49,,,,,
6481,03/26/23 01:00:00,4644.4,23.47,,,,,
6482,03/26/23 01:10:00,4630.6,23.44,,,,,
6483,03/26/23 01:20:00,4602.3,23.41,,,,,
6484,03/26/23 01:30:00,4597.1,23.42,,,,,
6485,03/26/23 01:40:00,4606.3,23.44,,,,,
6486,03/26/23 01:50:00,4616.1,23.44,,,,,
6487,03/26/23 02:00:00,4615.5,23.44,,,,,
6488,03/26/23 02:10:00,4606.9,23.44,,,,,
6489,03/26/23 02:20:00,4606.3,23.44,,,,,
6490,03/26/23 02:30:00,4607.6,23.42,,,,,
6491,03/26/23 02:40:00,4601.7,23.42,,,,,
6492,03/26/23 02:50:00,4602.3,23.41,,,,,
6493,03/26/23 03:00:00,4597.1,23.40,,,,,
6494,03/26/23 03:10:00,4602.3,23.41,,,,,
6495,03/26/23 03:20:00,4596.4,23.41,,,,,
6496,03/26/23 03:30:00,4598.4,23.40,,,,,
6497,03/26/23 03:40:00,4599.0,23.38,,,,,
6498,03/26/23 03:50:00,4597.7,23.38,,,,,
6499,03/26/23 04:00:00,4596.4,23.42,,,,,
6500,03/26/23 04:10:00,4603.0,23.38,,,,,
6501,03/26/23 04:20:00,4595.1,23.40,,,,,
6502,03/26/23 04:30:00,4591.8,23.36,,,,,
6503,03/26/23 04:40:00,4578.7,23.36,,,,,
6504,03/26/23 04:50:00,4572.8,23.36,,,,,
6505,03/26/23 05:00:00,4582.0,23.40,,,,,
6506,03/26/23 05:10:00,4584.6,23.35,,,,,
6507,03/26/23 05:20:00,4584.6,23.36,,,,,
6508,03/26/23 05:30:00,4570.8,23.33,,,,,
6509,03/26/23 05:40:00,4538.0,23.32,,,,,
6510,03/26/23 05:50:00,4526.9,23.32,,,,,
6511,03/26/23 06:00:00,4503.3,23.32,,,,,
6512,03/26/23 06:10:00,4492.1,23.32,,,,,
6513,03/26/23 06:20:00,4478.4,23.31,,,,,
6514,03/26/23 06:30:00,4477.7,23.31,,,,,
6515,03/26/23 06:40:00,4469.2,23.31,,,,,
6516,03/26/23 06:50:00,4466.6,23.32,,,,,
6517,03/26/23 07:00:00,4462.0,23.32,,,,,
6518,03/26/23 07:10:00,4455.5,23.33,,,,,
6519,03/26/23 07:20:00,4450.9,23.33,,,,,
6520,03/26/23 07:30:00,4452.9,23.35,,,,,
6521,03/26/23 07:40:00,4441.7,23.37,,,,,
6522,03/26/23 07:50:00,4433.9,23.40,,,,,
6523,03/26/23 08:00:00,4423.4,23.38,,,,,
6524,03/26/23 08:10:00,4418.2,23.38,,,,,
6525,03/26/23 08:20:00,4424.7,23.37,,,,,
6526,03/26/23 08:30:00,4422.1,23.37,,,,,
6527,03/26/23 08:40:00,4411.7,23.42,,,,,
6528,03/26/23 08:50:00,4393.3,23.45,,,,,
6529,03/26/23 09:00:00,4407.7,23.44,,,,,
6530,03/26/23 09:10:00,4404.5,23.45,,,,,
6531,03/26/23 09:20:00,4392.0,23.46,,,,,
6532,03/26/23 09:30:00,4397.9,23.42,,,,,
6533,03/26/23 09:40:00,4392.0,23.50,,,,,
6534,03/26/23 09:50:00,4382.2,23.50,,,,,
6535,03/26/23 10:00:00,4377.7,23.54,,,,,
6536,03/26/23 10:10:00,4363.9,23.60,,,,,
6537,03/26/23 10:20:00,4363.3,23.68,,,,,
6538,03/26/23 10:30:00,4370.5,23.59,,,,,
6539,03/26/23 10:40:00,4367.9,23.67,,,,,
6540,03/26/23 10:50:00,4367.2,23.75,,,,,
6541,03/26/23 11:00:00,4371.1,23.71,,,,,
6542,03/26/23 11:10:00,4371.1,23.78,,,,,
6543,03/26/23 11:20:00,4369.8,23.82,,,,,
6544,03/26/23 11:30:00,4371.1,23.89,,,,,
6545,03/26/23 11:40:00,4368.5,23.85,,,,,
6546,03/26/23 11:50:00,4377.0,23.96,,,,,
6547,03/26/23 12:00:00,4375.7,23.98,,,,,
6548,03/26/23 12:10:00,4374.4,23.98,,,,,
6549,03/26/23 12:20:00,4375.7,24.04,,,,,
6550,03/26/23 12:30:00,4378.3,24.11,,,,,
6551,03/26/23 12:40:00,4381.6,24.15,,,,,
6552,03/26/23 12:50:00,4379.6,24.07,,,,,
6553,03/26/23 13:00:00,4376.4,24.15,,,,,
6554,03/26/23 13:10:00,4373.7,24.20,,,,,
6555,03/26/23 13:20:00,4371.8,24.16,,,,,
6556,03/26/23 13:30:00,4379.6,24.18,,,,,
6557,03/26/23 13:40:00,4377.0,24.29,,,,,
6558,03/26/23 13:50:00,4392.0,24.60,,,,,
6559,03/26/23 14:00:00,4414.9,24.85,,,,,
6560,03/26/23 14:10:00,4384.9,24.56,,,,,
6561,03/26/23 14:20:00,4378.3,24.51,,,,,
6562,03/26/23 14:30:00,4395.3,24.79,,,,,
6563,03/26/23 14:40:00,4397.3,24.88,,,,,
6564,03/26/23 14:50:00,4386.8,24.65,,,,,
6565,03/26/23 15:00:00,4367.9,24.57,,,,,
6566,03/26/23 15:10:00,4366.6,24.60,,,,,
6567,03/26/23 15:20:00,4361.3,24.55,,,,,
6568,03/26/23 15:30:00,4362.0,24.52,,,,,
6569,03/26/23 15:40:00,4363.9,24.57,,,,,
6570,03/26/23 15:50:00,4366.6,24.57,,,,,
6571,03/26/23 16:00:00,4360.7,24.57,,,,,
6572,03/26/23 16:10:00,4360.0,24.60,,,,,
6573,03/26/23 16:20:00,4360.0,24.57,,,,,
6574,03/26/23 16:30:00,4352.8,24.48,,,,,
6575,03/26/23 16:40:00,4377.7,24.48,,,,,
6576,03/26/23 16:50:00,4382.9,24.52,,,,,
6577,03/26/23 17:00:00,4376.4,24.48,,,,,
6578,03/26/23 17:10:00,4382.2,24.43,,,,,
6579,03/26/23 17:20:00,4475.1,24.42,,,,,
6580,03/26/23 17:30:00,4468.6,24.38,,,,,
6581,03/26/23 17:40:00,4435.2,24.31,,,,,
6582,03/26/23 17:50:00,4472.5,24.30,,,,,
6583,03/26/23 18:00:00,4457.4,24.29,,,,,
6584,03/26/23 18:10:00,4453.5,24.29,,,,,
6585,03/26/23 18:20:00,4450.9,24.22,,,,,
6586,03/26/23 18:30:00,4450.9,24.17,,,,,
6587,03/26/23 18:40:00,4451.6,24.15,,,,,
6588,03/26/23 18:50:00,4453.5,24.13,,,,,
6589,03/26/23 19:00:00,4451.6,24.13,,,,,
6590,03/26/23 19:10:00,4451.6,24.11,,,,,
6591,03/26/23 19:20:00,4451.6,24.09,,,,,
6592,03/26/23 19:30:00,4445.0,24.09,,,,,
6593,03/26/23 19:40:00,4450.9,24.08,,,,,
6594,03/26/23 19:50:00,4434.5,24.07,,,,,
6595,03/26/23 20:00:00,4435.9,24.06,,,,,
6596,03/26/23 20:10:00,4440.4,24.03,,,,,
6597,03/26/23 20:20:00,4440.4,24.03,,,,,
6598,03/26/23 20:30:00,4443.0,24.02,,,,,
6599,03/26/23 20:40:00,4445.0,24.00,,,,,
6600,03/26/23 20:50:00,4446.3,23.98,,,,,
6601,03/26/23 21:00:00,4445.7,23.96,,,,,
6602,03/26/23 21:10:00,4444.4,23.95,,,,,
6603,03/26/23 21:20:00,4467.3,23.93,,,,,
6604,03/26/23 21:30:00,4466.6,23.91,,,,,
6605,03/26/23 21:40:00,4473.2,23.89,,,,,
6606,03/26/23 21:50:00,4471.2,23.87,,,,,
6607,03/26/23 22:00:00,4495.4,23.87,,,,,
6608,03/26/23 22:10:00,4492.1,23.86,,,,,
6609,03/26/23 22:20:00,4513.8,23.84,,,,,
6610,03/26/23 22:30:00,4543.3,23.81,,,,,
6611,03/26/23 22:40:00,4553.1,23.80,,,,,
6612,03/26/23 22:50:00,4579.4,23.78,,,,,
6613,03/26/23 23:00:00,4599.7,23.77,,,,,
6614,03/26/23 23:10:00,4613.5,23.76,,,,,
6615,03/26/23 23:20:00,4635.2,23.75,,,,,
6616,03/26/23 23:30:00,4656.2,23.73,,,,,
6617,03/26/23 23:40:00,4660.8,23.72,,,,,
6618,03/26/23 23:50:00,4684.5,23.71,,,,,
6619,03/27/23 00:00:00,4793.2,23.71,,,,,
6620,03/27/23 00:10:00,5047.9,23.68,,,,,
6621,03/27/23 00:20:00,4924.6,23.67,,,,,
6622,03/27/23 00:30:00,4863.2,23.66,,,,,
6623,03/27/23 00:40:00,4816.3,23.67,,,,,
6624,03/27/23 00:50:00,4816.3,23.66,,,,,
6625,03/27/23 01:00:00,4824.9,23.66,,,,,
6626,03/27/23 01:10:00,4824.2,23.64,,,,,
6627,03/27/23 01:20:00,4834.8,23.63,,,,,
6628,03/27/23 01:30:00,4848.0,23.63,,,,,
6629,03/27/23 01:40:00,4859.2,23.62,,,,,
6630,03/27/23 01:50:00,4865.8,23.60,,,,,
6631,03/27/23 02:00:00,4868.4,23.59,,,,,
6632,03/27/23 02:10:00,4869.1,23.58,,,,,
6633,03/27/23 02:20:00,4867.1,23.58,,,,,
6634,03/27/23 02:30:00,4861.8,23.57,,,,,
6635,03/27/23 02:40:00,4854.6,23.57,,,,,
6636,03/27/23 02:50:00,4846.6,23.55,,,,,
6637,03/27/23 03:00:00,4831.5,23.53,,,,,
6638,03/27/23 03:10:00,4819.6,23.51,,,,,
6639,03/27/23 03:20:00,4802.4,23.49,,,,,
6640,03/27/23 03:30:00,4777.4,23.45,,,,,
6641,03/27/23 03:40:00,4762.9,23.41,,,,,
6642,03/27/23 03:50:00,4754.9,23.44,,,,,
6643,03/27/23 04:00:00,4759.6,23.45,,,,,
6644,03/27/23 04:10:00,4756.9,23.44,,,,,
6645,03/27/23 04:20:00,4757.6,23.44,,,,,
6646,03/27/23 04:30:00,4754.3,23.44,,,,,
6647,03/27/23 04:40:00,4760.2,23.42,,,,,
6648,03/27/23 04:50:00,4754.9,23.44,,,,,
6649,03/27/23 05:00:00,4756.9,23.42,,,,,
6650,03/27/23 05:10:00,4758.9,23.42,,,,,
6651,03/27/23 05:20:00,4755.6,23.41,,,,,
6652,03/27/23 05:30:00,4751.0,23.41,,,,,
6653,03/27/23 05:40:00,4743.7,23.40,,,,,
6654,03/27/23 05:50:00,4739.8,23.38,,,,,
6655,03/27/23 06:00:00,4729.2,23.38,,,,,
6656,03/27/23 06:10:00,4710.8,23.38,,,,,
6657,03/27/23 06:20:00,4699.0,23.37,,,,,
6658,03/27/23 06:30:00,4692.4,23.37,,,,,
6659,03/27/23 06:40:00,4681.2,23.37,,,,,
6660,03/27/23 06:50:00,4666.7,23.37,,,,,
6661,03/27/23 07:00:00,4661.5,23.38,,,,,
6662,03/27/23 07:10:00,4655.6,23.38,,,,,
6663,03/27/23 07:20:00,4654.9,23.38,,,,,
6664,03/27/23 07:30:00,4650.9,23.38,,,,,
6665,03/27/23 07:40:00,4643.1,23.38,,,,,
6666,03/27/23 07:50:00,4551.8,23.36,,,,,
6667,03/27/23 08:00:00,4553.8,23.37,,,,,
6668,03/27/23 08:10:00,4501.3,23.36,,,,,
6669,03/27/23 08:20:00,4497.4,23.38,,,,,
6670,03/27/23 08:30:00,4601.7,23.38,,,,,
6671,03/27/23 08:40:00,4589.9,23.40,,,,,
6672,03/27/23 08:50:00,4587.2,23.40,,,,,
6673,03/27/23 09:00:00,4587.2,23.40,,,,,
6674,03/27/23 09:10:00,4583.9,23.44,,,,,
6675,03/27/23 09:20:00,4583.9,23.46,,,,,
6676,03/27/23 09:30:00,4586.6,23.49,,,,,
6677,03/27/23 09:40:00,4580.0,23.49,,,,,
6678,03/27/23 09:50:00,4585.3,23.51,,,,,
6679,03/27/23 10:00:00,4576.7,23.53,,,,,
6680,03/27/23 10:10:00,4570.8,23.55,,,,,
6681,03/27/23 10:20:00,4564.9,23.58,,,,,
6682,03/27/23 10:30:00,4564.9,23.66,,,,,
6683,03/27/23 10:40:00,4549.8,23.71,,,,,
6684,03/27/23 10:50:00,4542.0,23.77,,,,,
6685,03/27/23 11:00:00,4536.7,23.84,,,,,
6686,03/27/23 11:10:00,4539.3,23.86,,,,,
6687,03/27/23 11:20:00,4543.3,23.84,,,,,
6688,03/27/23 11:30:00,4547.2,23.86,,,,,
6689,03/27/23 11:40:00,4550.5,23.98,,,,,
6690,03/27/23 11:50:00,4547.2,24.00,,,,,
6691,03/27/23 12:00:00,4545.9,24.04,,,,,
6692,03/27/23 12:10:00,4558.4,24.03,,,,,
6693,03/27/23 12:20:00,4559.7,24.09,,,,,
6694,03/27/23 12:30:00,4551.1,24.16,,,,,
6695,03/27/23 12:40:00,4552.5,24.31,,,,,
6696,03/27/23 12:50:00,4546.5,24.22,,,,,
6697,03/27/23 13:00:00,4556.4,24.29,,,,,
6698,03/27/23 13:10:00,4547.9,24.38,,,,,
6699,03/27/23 13:20:00,4549.8,24.47,,,,,
6700,03/27/23 13:30:00,4551.1,24.57,,,,,
6701,03/27/23 13:40:00,4557.7,24.74,,,,,
6702,03/27/23 13:50:00,4551.8,24.65,,,,,
6703,03/27/23 14:00:00,4545.2,24.55,,,,,
6704,03/27/23 14:10:00,4542.6,24.49,,,,,
