#,Date-Time (HST),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Water Detect,Button Down,Button Up,Host Connected,Stopped,End of File
7759,03/25/2024 20:30:00,22.92,-33.44,7.48,,,,,,
7760,03/25/2024 20:40:00,22.92,-32.83,7.47,,,,,,
7761,03/25/2024 20:50:00,22.92,-31.89,7.45,,,,,,
7762,03/25/2024 21:00:00,22.90,-31.69,7.45,,,,,,
7763,03/25/2024 21:10:00,22.90,-31.30,7.44,,,,,,
7764,03/25/2024 21:20:00,22.90,-31.03,7.43,,,,,,
7765,03/25/2024 21:30:00,22.90,-30.88,7.43,,,,,,
7766,03/25/2024 21:40:00,22.90,-31.06,7.43,,,,,,
7767,03/25/2024 21:50:00,22.90,-31.11,7.44,,,,,,
7768,03/25/2024 22:00:00,22.90,-30.70,7.43,,,,,,
7769,03/25/2024 22:10:00,22.90,-30.88,7.43,,,,,,
7770,03/25/2024 22:20:00,22.90,-30.50,7.42,,,,,,
7771,03/25/2024 22:30:00,22.87,-31.14,7.44,,,,,,
7772,03/25/2024 22:40:00,22.87,-31.53,7.44,,,,,,
7773,03/25/2024 22:50:00,22.87,-32.20,7.46,,,,,,
7774,03/25/2024 23:00:00,22.87,-31.99,7.45,,,,,,
7775,03/25/2024 23:10:00,22.87,-31.64,7.45,,,,,,
7776,03/25/2024 23:20:00,22.87,-32.14,7.46,,,,,,
7777,03/25/2024 23:30:00,22.87,-31.67,7.45,,,,,,
7778,03/25/2024 23:40:00,22.87,-33.02,7.47,,,,,,
7779,03/25/2024 23:50:00,22.87,-33.50,7.48,,,,,,
7780,03/26/2024 00:00:00,22.87,-32.77,7.47,,,,,,
7781,03/26/2024 00:10:00,22.87,-33.53,7.48,,,,,,
7782,03/26/2024 00:20:00,22.85,-33.08,7.47,,,,,,
7783,03/26/2024 00:30:00,22.85,-33.02,7.47,,,,,,
7784,03/26/2024 00:40:00,22.85,-31.80,7.45,,,,,,
7785,03/26/2024 00:50:00,22.85,-33.02,7.47,,,,,,
7786,03/26/2024 01:00:00,22.82,-34.05,7.49,,,,,,
7787,03/26/2024 01:10:00,22.85,-34.00,7.49,,,,,,
7788,03/26/2024 01:20:00,22.82,-33.27,7.48,,,,,,
7789,03/26/2024 01:30:00,22.82,-33.75,7.49,,,,,,
7790,03/26/2024 01:40:00,22.82,-33.52,7.48,,,,,,
7791,03/26/2024 01:50:00,22.82,-33.75,7.49,,,,,,
7792,03/26/2024 02:00:00,22.82,-33.53,7.48,,,,,,
7793,03/26/2024 02:10:00,22.82,-32.74,7.47,,,,,,
7794,03/26/2024 02:20:00,22.82,-33.11,7.47,,,,,,
7795,03/26/2024 02:30:00,22.82,-33.44,7.48,,,,,,
7796,03/26/2024 02:40:00,22.80,-34.59,7.50,,,,,,
7797,03/26/2024 02:50:00,22.80,-34.49,7.50,,,,,,
7798,03/26/2024 03:00:00,22.82,-33.91,7.49,,,,,,
7799,03/26/2024 03:10:00,22.82,-34.02,7.49,,,,,,
7800,03/26/2024 03:20:00,22.82,-33.88,7.49,,,,,,
7801,03/26/2024 03:30:00,22.82,-33.53,7.48,,,,,,
7802,03/26/2024 03:40:00,22.82,-34.03,7.49,,,,,,
7803,03/26/2024 03:50:00,22.82,-33.50,7.48,,,,,,
7804,03/26/2024 04:00:00,22.82,-34.08,7.49,,,,,,
7805,03/26/2024 04:10:00,22.85,-34.42,7.50,,,,,,
7806,03/26/2024 04:20:00,22.85,-34.19,7.49,,,,,,
7807,03/26/2024 04:30:00,22.85,-34.03,7.49,,,,,,
7808,03/26/2024 04:40:00,22.85,-33.89,7.49,,,,,,
7809,03/26/2024 04:50:00,22.85,-33.67,7.48,,,,,,
7810,03/26/2024 05:00:00,22.85,-33.78,7.49,,,,,,
7811,03/26/2024 05:10:00,22.85,-34.03,7.49,,,,,,
7812,03/26/2024 05:20:00,22.85,-33.99,7.49,,,,,,
7813,03/26/2024 05:30:00,22.85,-33.66,7.48,,,,,,
7814,03/26/2024 05:40:00,22.85,-33.33,7.48,,,,,,
7815,03/26/2024 05:50:00,22.82,-33.44,7.48,,,,,,
7816,03/26/2024 06:00:00,22.82,-33.49,7.48,,,,,,
7817,03/26/2024 06:10:00,22.82,-32.80,7.47,,,,,,
7818,03/26/2024 06:20:00,22.82,-32.20,7.46,,,,,,
7819,03/26/2024 06:30:00,22.82,-32.09,7.45,,,,,,
7820,03/26/2024 06:40:00,22.82,-32.33,7.46,,,,,,
7821,03/26/2024 06:50:00,22.82,-33.83,7.49,,,,,,
7822,03/26/2024 07:00:00,22.82,-35.61,7.52,,,,,,
7823,03/26/2024 07:10:00,22.82,-37.72,7.56,,,,,,
7824,03/26/2024 07:20:00,22.82,-40.11,7.61,,,,,,
7825,03/26/2024 07:30:00,22.85,-42.56,7.65,,,,,,
7826,03/26/2024 07:40:00,22.85,-45.91,7.72,,,,,,
7827,03/26/2024 07:50:00,22.85,-50.70,7.81,,,,,,
7828,03/26/2024 08:00:00,22.85,-54.52,7.88,,,,,,
7829,03/26/2024 08:10:00,22.87,-61.02,8.00,,,,,,
7830,03/26/2024 08:20:00,22.87,-62.64,8.04,,,,,,
7831,03/26/2024 08:30:00,22.87,-61.52,8.01,,,,,,
7832,03/26/2024 08:40:00,22.90,-63.75,8.06,,,,,,
7833,03/26/2024 08:50:00,22.90,-61.94,8.02,,,,,,
7834,03/26/2024 09:00:00,22.90,-67.06,8.12,,,,,,
7835,03/26/2024 09:10:00,22.90,-58.58,7.96,,,,,,
7836,03/26/2024 09:20:00,22.90,-57.05,7.93,,,,,,
7837,03/26/2024 09:30:00,22.92,-57.25,7.93,,,,,,
7838,03/26/2024 09:40:00,22.92,-57.02,7.93,,,,,,
7839,03/26/2024 09:50:00,22.94,-72.75,8.23,,,,,,
7840,03/26/2024 10:00:00,22.99,-89.32,8.54,,,,,,
7841,03/26/2024 10:10:00,23.02,-89.91,8.55,,,,,,
7842,03/26/2024 10:20:00,23.02,-89.19,8.54,,,,,,
7843,03/26/2024 10:30:00,23.04,-94.39,8.64,,,,,,
7844,03/26/2024 10:40:00,23.04,-89.49,8.55,,,,,,
7845,03/26/2024 10:50:00,23.06,-84.89,8.46,,,,,,
7846,03/26/2024 11:00:00,23.09,-78.49,8.34,,,,,,
7847,03/26/2024 11:10:00,23.14,-83.27,8.43,,,,,,
7848,03/26/2024 11:20:00,23.16,-91.71,8.59,,,,,,
7849,03/26/2024 11:30:00,23.18,-87.16,8.50,,,,,,
7850,03/26/2024 11:40:00,23.18,-73.49,8.24,,,,,,
7851,03/26/2024 11:50:00,23.21,-71.71,8.21,,,,,,
7852,03/26/2024 12:00:00,23.21,-70.05,8.18,,,,,,
7853,03/26/2024 12:10:00,23.23,-80.00,8.36,,,,,,
7854,03/26/2024 12:20:00,23.23,-86.19,8.48,,,,,,
7855,03/26/2024 12:30:00,23.28,-104.30,8.83,,,,,,
7856,03/26/2024 12:40:00,23.28,-107.91,8.89,,,,,,
7857,03/26/2024 12:50:00,23.30,-112.24,8.98,,,,,,
7858,03/26/2024 13:00:00,23.30,-113.97,9.01,,,,,,
7859,03/26/2024 13:10:00,23.33,-105.82,8.85,,,,,,
7860,03/26/2024 13:20:00,23.33,-108.00,8.90,,,,,,
7861,03/26/2024 13:30:00,23.33,-109.11,8.92,,,,,,
7862,03/26/2024 13:40:00,23.35,-122.30,9.17,,,,,,
7863,03/26/2024 13:50:00,23.35,-127.99,9.28,,,,,,
7864,03/26/2024 14:00:00,23.42,-138.46,9.47,,,,,,
7865,03/26/2024 14:10:00,23.38,-137.32,9.45,,,,,,
7866,03/26/2024 14:20:00,23.33,-120.83,9.14,,,,,,
7867,03/26/2024 14:30:00,23.30,-110.72,8.95,,,,,,
7868,03/26/2024 14:40:00,23.28,-121.60,9.15,,,,,,
7869,03/26/2024 14:50:00,23.23,-110.58,8.95,,,,,,
7870,03/26/2024 15:00:00,23.23,-106.91,8.88,,,,,,
7871,03/26/2024 15:10:00,23.26,-123.44,9.19,,,,,,
7872,03/26/2024 15:20:00,23.28,-116.08,9.05,,,,,,
7873,03/26/2024 15:30:00,23.30,-122.72,9.18,,,,,,
7874,03/26/2024 15:40:00,23.30,-115.68,9.04,,,,,,
7875,03/26/2024 15:50:00,23.28,-106.44,8.87,,,,,,
7876,03/26/2024 16:00:00,23.23,-91.00,8.57,,,,,,
7877,03/26/2024 16:10:00,23.18,-85.86,8.48,,,,,,
7878,03/26/2024 16:20:00,23.16,-77.22,8.31,,,,,,
7879,03/26/2024 16:30:00,23.14,-71.80,8.21,,,,,,
7880,03/26/2024 16:40:00,23.11,-71.03,8.19,,,,,,
7881,03/26/2024 16:50:00,23.09,-70.21,8.18,,,,,,
7882,03/26/2024 17:00:00,23.09,-67.94,8.14,,,,,,
7883,03/26/2024 17:10:00,23.06,-64.42,8.07,,,,,,
7884,03/26/2024 17:20:00,23.04,-61.49,8.01,,,,,,
7885,03/26/2024 17:30:00,23.04,-60.86,8.00,,,,,,
7886,03/26/2024 17:40:00,23.02,-60.13,7.99,,,,,,
7887,03/26/2024 17:50:00,23.02,-53.97,7.87,,,,,,
7888,03/26/2024 18:00:00,23.02,-50.22,7.80,,,,,,
7889,03/26/2024 18:10:00,22.99,-46.52,7.73,,,,,,
7890,03/26/2024 18:20:00,22.99,-43.25,7.67,,,,,,
7891,03/26/2024 18:30:00,22.99,-40.84,7.62,,,,,,
7892,03/26/2024 18:40:00,22.97,-38.84,7.58,,,,,,
7893,03/26/2024 18:50:00,22.97,-37.39,7.55,,,,,,
7894,03/26/2024 19:00:00,22.97,-36.53,7.54,,,,,,
7895,03/26/2024 19:10:00,22.97,-35.91,7.53,,,,,,
7896,03/26/2024 19:20:00,22.94,-35.33,7.52,,,,,,
7897,03/26/2024 19:30:00,22.94,-35.17,7.51,,,,,,
7898,03/26/2024 19:40:00,22.94,-35.05,7.51,,,,,,
7899,03/26/2024 19:50:00,22.94,-34.58,7.50,,,,,,
7900,03/26/2024 20:00:00,22.92,-34.06,7.49,,,,,,
7901,03/26/2024 20:10:00,22.90,-33.84,7.49,,,,,,
7902,03/26/2024 20:20:00,22.87,-33.69,7.48,,,,,,
7903,03/26/2024 20:30:00,22.87,-34.03,7.49,,,,,,
7904,03/26/2024 20:40:00,22.87,-33.36,7.48,,,,,,
7905,03/26/2024 20:50:00,22.85,-33.14,7.47,,,,,,
7906,03/26/2024 21:00:00,22.87,-33.06,7.47,,,,,,
7907,03/26/2024 21:10:00,22.85,-32.67,7.47,,,,,,
7908,03/26/2024 21:20:00,22.85,-33.19,7.48,,,,,,
7909,03/26/2024 21:30:00,22.85,-32.94,7.47,,,,,,
7910,03/26/2024 21:40:00,22.85,-33.14,7.47,,,,,,
7911,03/26/2024 21:50:00,22.82,-32.89,7.47,,,,,,
7912,03/26/2024 22:00:00,22.82,-32.78,7.47,,,,,,
7913,03/26/2024 22:10:00,22.82,-32.94,7.47,,,,,,
7914,03/26/2024 22:20:00,22.82,-33.31,7.48,,,,,,
7915,03/26/2024 22:30:00,22.82,-33.33,7.48,,,,,,
7916,03/26/2024 22:40:00,22.82,-33.66,7.48,,,,,,
7917,03/26/2024 22:50:00,22.80,-33.36,7.48,,,,,,
7918,03/26/2024 23:00:00,22.80,-33.95,7.49,,,,,,
7919,03/26/2024 23:10:00,22.80,-33.86,7.49,,,,,,
7920,03/26/2024 23:20:00,22.80,-34.09,7.49,,,,,,
7921,03/26/2024 23:30:00,22.80,-33.88,7.49,,,,,,
7922,03/26/2024 23:40:00,22.80,-33.86,7.49,,,,,,
7923,03/26/2024 23:50:00,22.80,-34.06,7.49,,,,,,
7924,03/27/2024 00:00:00,22.80,-34.25,7.50,,,,,,
7925,03/27/2024 00:10:00,22.80,-34.09,7.49,,,,,,
7926,03/27/2024 00:20:00,22.78,-34.53,7.50,,,,,,
7927,03/27/2024 00:30:00,22.78,-34.80,7.51,,,,,,
7928,03/27/2024 00:40:00,22.78,-34.59,7.50,,,,,,
7929,03/27/2024 00:50:00,22.78,-35.19,7.51,,,,,,
7930,03/27/2024 01:00:00,22.78,-35.05,7.51,,,,,,
7931,03/27/2024 01:10:00,22.78,-34.81,7.51,,,,,,
7932,03/27/2024 01:20:00,22.78,-34.66,7.50,,,,,,
7933,03/27/2024 01:30:00,22.78,-34.61,7.50,,,,,,
7934,03/27/2024 01:40:00,22.78,-34.33,7.50,,,,,,
7935,03/27/2024 01:50:00,22.78,-34.33,7.50,,,,,,
7936,03/27/2024 02:00:00,22.78,-34.66,7.50,,,,,,
7937,03/27/2024 02:10:00,22.78,-34.38,7.50,,,,,,
7938,03/27/2024 02:20:00,22.78,-33.92,7.49,,,,,,
7939,03/27/2024 02:30:00,22.78,-34.30,7.50,,,,,,
7940,03/27/2024 02:40:00,22.78,-33.99,7.49,,,,,,
7941,03/27/2024 02:50:00,22.78,-33.89,7.49,,,,,,
7942,03/27/2024 03:00:00,22.78,-34.09,7.49,,,,,,
7943,03/27/2024 03:10:00,22.78,-34.03,7.49,,,,,,
7944,03/27/2024 03:20:00,22.78,-33.63,7.48,,,,,,
7945,03/27/2024 03:30:00,22.78,-33.41,7.48,,,,,,
7946,03/27/2024 03:40:00,22.78,-33.55,7.48,,,,,,
7947,03/27/2024 03:50:00,22.78,-33.45,7.48,,,,,,
7948,03/27/2024 04:00:00,22.78,-33.41,7.48,,,,,,
7949,03/27/2024 04:10:00,22.78,-33.61,7.48,,,,,,
7950,03/27/2024 04:20:00,22.80,-33.61,7.48,,,,,,
7951,03/27/2024 04:30:00,22.78,-33.88,7.49,,,,,,
7952,03/27/2024 04:40:00,22.80,-33.74,7.49,,,,,,
7953,03/27/2024 04:50:00,22.80,-33.53,7.48,,,,,,
7954,03/27/2024 05:00:00,22.80,-33.66,7.48,,,,,,
7955,03/27/2024 05:10:00,22.80,-33.66,7.48,,,,,,
7956,03/27/2024 05:20:00,22.80,-33.69,7.48,,,,,,
7957,03/27/2024 05:30:00,22.80,-33.52,7.48,,,,,,
7958,03/27/2024 05:40:00,22.80,-33.70,7.48,,,,,,
7959,03/27/2024 05:50:00,22.80,-33.47,7.48,,,,,,
7960,03/27/2024 06:00:00,22.80,-33.47,7.48,,,,,,
7961,03/27/2024 06:10:00,22.80,-33.45,7.48,,,,,,
7962,03/27/2024 06:20:00,22.78,-33.38,7.48,,,,,,
7963,03/27/2024 06:30:00,22.78,-33.03,7.47,,,,,,
7964,03/27/2024 06:40:00,22.78,-33.38,7.48,,,,,,
7965,03/27/2024 06:50:00,22.80,-34.56,7.50,,,,,,
7966,03/27/2024 07:00:00,22.80,-37.49,7.56,,,,,,
7967,03/27/2024 07:10:00,22.80,-39.33,7.59,,,,,,
7968,03/27/2024 07:20:00,22.80,-38.83,7.58,,,,,,
7969,03/27/2024 07:30:00,22.80,-40.50,7.61,,,,,,
7970,03/27/2024 07:40:00,22.80,-45.11,7.70,,,,,,
7971,03/27/2024 07:50:00,22.82,-52.10,7.83,,,,,,
7972,03/27/2024 08:00:00,22.82,-55.03,7.89,,,,,,
7973,03/27/2024 08:10:00,22.85,-52.42,7.84,,,,,,
7974,03/27/2024 08:20:00,22.85,-53.99,7.87,,,,,,
7975,03/27/2024 08:30:00,22.85,-62.16,8.03,,,,,,
7976,03/27/2024 08:40:00,22.87,-62.21,8.03,,,,,,
7977,03/27/2024 08:50:00,22.87,-69.06,8.16,,,,,,
7978,03/27/2024 09:00:00,22.87,-68.19,8.14,,,,,,
7979,03/27/2024 09:10:00,22.87,-71.92,8.21,,,,,,
7980,03/27/2024 09:20:00,22.90,-72.44,8.22,,,,,,
7981,03/27/2024 09:30:00,22.90,-80.91,8.38,,,,,,
7982,03/27/2024 09:40:00,22.92,-84.63,8.45,,,,,,
7983,03/27/2024 09:50:00,22.94,-84.28,8.45,,,,,,
7984,03/27/2024 10:00:00,22.94,-93.66,8.63,,,,,,
7985,03/27/2024 10:10:00,22.97,-92.49,8.60,,,,,,
7986,03/27/2024 10:20:00,22.97,-92.74,8.61,,,,,,
7987,03/27/2024 10:30:00,22.99,-94.96,8.65,,,,,,
7988,03/27/2024 10:40:00,23.02,-97.71,8.70,,,,,,
7989,03/27/2024 10:50:00,23.04,-92.32,8.60,,,,,,
7990,03/27/2024 11:00:00,23.06,-90.74,8.57,,,,,,
7991,03/27/2024 11:10:00,23.09,-98.00,8.71,,,,,,
7992,03/27/2024 11:20:00,23.14,-103.80,8.82,,,,,,
7993,03/27/2024 11:30:00,23.16,-103.36,8.81,,,,,,
7994,03/27/2024 11:40:00,23.16,-106.08,8.86,,,,,,
7995,03/27/2024 11:50:00,23.18,-103.91,8.82,,,,,,
7996,03/27/2024 12:00:00,23.21,-102.46,8.79,,,,,,
7997,03/27/2024 12:10:00,23.21,-107.55,8.89,,,,,,
7998,03/27/2024 12:20:00,23.21,-87.49,8.51,,,,,,
7999,03/27/2024 12:30:00,23.23,-89.10,8.54,,,,,,
8000,03/27/2024 12:40:00,23.26,-99.35,8.73,,,,,,
8001,03/27/2024 12:50:00,23.26,-103.75,8.82,,,,,,
8002,03/27/2024 13:00:00,23.26,-109.30,8.92,,,,,,
8003,03/27/2024 13:10:00,23.30,-115.74,9.04,,,,,,
8004,03/27/2024 13:20:00,23.33,-126.47,9.25,,,,,,
8005,03/27/2024 13:30:00,23.30,-121.69,9.16,,,,,,
8006,03/27/2024 13:40:00,23.30,-126.21,9.24,,,,,,
8007,03/27/2024 13:50:00,23.35,-137.18,9.45,,,,,,
8008,03/27/2024 14:00:00,23.33,-125.99,9.24,,,,,,
8009,03/27/2024 14:10:00,23.33,-130.04,9.31,,,,,,
8010,03/27/2024 14:20:00,23.35,-139.19,9.49,,,,,,
8011,03/27/2024 14:30:00,23.30,-124.41,9.21,,,,,,
8012,03/27/2024 14:40:00,23.30,-132.43,9.36,,,,,,
8013,03/27/2024 14:50:00,23.30,-123.39,9.19,,,,,,
8014,03/27/2024 15:00:00,23.26,-112.66,8.98,,,,,,
8015,03/27/2024 15:10:00,23.26,-118.16,9.09,,,,,,
8016,03/27/2024 15:20:00,23.28,-120.53,9.13,,,,,,
8017,03/27/2024 15:30:00,23.28,-136.16,9.43,,,,,,
8018,03/27/2024 15:40:00,23.26,-132.38,9.36,,,,,,
8019,03/27/2024 15:50:00,23.23,-127.25,9.26,,,,,,
8020,03/27/2024 16:00:00,23.18,-104.25,8.83,,,,,,
8021,03/27/2024 16:10:00,23.14,-92.27,8.60,,,,,,
8022,03/27/2024 16:20:00,23.11,-89.91,8.55,,,,,,
8023,03/27/2024 16:30:00,23.11,-84.58,8.45,,,,,,
8024,03/27/2024 16:40:00,23.09,-82.35,8.41,,,,,,
8025,03/27/2024 16:50:00,23.09,-79.71,8.36,,,,,,
8026,03/27/2024 17:00:00,23.06,-77.42,8.32,,,,,,
8027,03/27/2024 17:10:00,23.04,-72.63,8.22,,,,,,
8028,03/27/2024 17:20:00,23.04,-68.50,8.15,,,,,,
8029,03/27/2024 17:30:00,23.02,-65.83,8.10,,,,,,
8030,03/27/2024 17:40:00,23.02,-62.42,8.03,,,,,,
8031,03/27/2024 17:50:00,23.02,-58.41,7.95,,,,,,
8032,03/27/2024 18:00:00,22.99,-54.80,7.89,,,,,,
8033,03/27/2024 18:10:00,22.99,-50.36,7.80,,,,,,
8034,03/27/2024 18:20:00,22.99,-47.47,7.75,,,,,,
8035,03/27/2024 18:30:00,22.97,-44.20,7.68,,,,,,
8036,03/27/2024 18:40:00,22.97,-41.06,7.62,,,,,,
8037,03/27/2024 18:50:00,22.97,-38.86,7.58,,,,,,
8038,03/27/2024 19:00:00,22.97,-37.28,7.55,,,,,,
8039,03/27/2024 19:10:00,22.94,-36.33,7.53,,,,,,
8040,03/27/2024 19:20:00,22.94,-35.77,7.52,,,,,,
8041,03/27/2024 19:30:00,22.94,-35.42,7.52,,,,,,
8042,03/27/2024 19:40:00,22.94,-34.81,7.51,,,,,,
8043,03/27/2024 19:50:00,22.94,-34.45,7.50,,,,,,
8044,03/27/2024 20:00:00,22.92,-34.27,7.50,,,,,,
8045,03/27/2024 20:10:00,22.92,-34.11,7.49,,,,,,
8046,03/27/2024 20:20:00,22.90,-33.83,7.49,,,,,,
8047,03/27/2024 20:30:00,22.90,-33.28,7.48,,,,,,
8048,03/27/2024 20:40:00,22.87,-32.89,7.47,,,,,,
8049,03/27/2024 20:50:00,22.87,-32.61,7.46,,,,,,
8050,03/27/2024 21:00:00,22.87,-32.78,7.47,,,,,,
8051,03/27/2024 21:10:00,22.85,-32.50,7.46,,,,,,
8052,03/27/2024 21:20:00,22.85,-32.83,7.47,,,,,,
8053,03/27/2024 21:30:00,22.85,-32.63,7.46,,,,,,
8054,03/27/2024 21:40:00,22.82,-32.03,7.45,,,,,,
8055,03/27/2024 21:50:00,22.82,-31.50,7.44,,,,,,
8056,03/27/2024 22:00:00,22.82,-31.92,7.45,,,,,,
8057,03/27/2024 22:10:00,22.82,-31.75,7.45,,,,,,
8058,03/27/2024 22:20:00,22.82,-32.27,7.46,,,,,,
8059,03/27/2024 22:30:00,22.82,-32.34,7.46,,,,,,
8060,03/27/2024 22:40:00,22.80,-32.67,7.47,,,,,,
8061,03/27/2024 22:50:00,22.80,-32.34,7.46,,,,,,
8062,03/27/2024 23:00:00,22.80,-32.08,7.45,,,,,,
8063,03/27/2024 23:10:00,22.80,-32.39,7.46,,,,,,
8064,03/27/2024 23:20:00,22.80,-32.83,7.47,,,,,,
8065,03/27/2024 23:30:00,22.80,-32.84,7.47,,,,,,
8066,03/27/2024 23:40:00,22.80,-33.30,7.48,,,,,,
8067,03/27/2024 23:50:00,22.80,-33.25,7.48,,,,,,
8068,03/28/2024 00:00:00,22.78,-33.39,7.48,,,,,,
8069,03/28/2024 00:10:00,22.78,-33.28,7.48,,,,,,
8070,03/28/2024 00:20:00,22.78,-33.28,7.48,,,,,,
8071,03/28/2024 00:30:00,22.78,-33.45,7.48,,,,,,
8072,03/28/2024 00:40:00,22.78,-33.61,7.48,,,,,,
8073,03/28/2024 00:50:00,22.78,-33.58,7.48,,,,,,
8074,03/28/2024 01:00:00,22.78,-33.16,7.47,,,,,,
8075,03/28/2024 01:10:00,22.78,-33.50,7.48,,,,,,
8076,03/28/2024 01:20:00,22.78,-33.74,7.49,,,,,,
8077,03/28/2024 01:30:00,22.78,-33.84,7.49,,,,,,
8078,03/28/2024 01:40:00,22.78,-33.63,7.48,,,,,,
8079,03/28/2024 01:50:00,22.78,-33.67,7.48,,,,,,
8080,03/28/2024 02:00:00,22.78,-33.67,7.48,,,,,,
8081,03/28/2024 02:10:00,22.78,-33.81,7.49,,,,,,
8082,03/28/2024 02:20:00,22.78,-33.70,7.48,,,,,,
8083,03/28/2024 02:30:00,22.75,-33.67,7.48,,,,,,
8084,03/28/2024 02:40:00,22.78,-33.84,7.49,,,,,,
8085,03/28/2024 02:50:00,22.78,-33.59,7.48,,,,,,
8086,03/28/2024 03:00:00,22.78,-33.64,7.48,,,,,,
8087,03/28/2024 03:10:00,22.78,-33.31,7.48,,,,,,
8088,03/28/2024 03:20:00,22.78,-33.16,7.47,,,,,,
8089,03/28/2024 03:30:00,22.78,-33.20,7.48,,,,,,
8090,03/28/2024 03:40:00,22.78,-32.89,7.47,,,,,,
8091,03/28/2024 03:50:00,22.78,-33.24,7.48,,,,,,
8092,03/28/2024 04:00:00,22.78,-33.14,7.47,,,,,,
8093,03/28/2024 04:10:00,22.75,-32.69,7.47,,,,,,
8094,03/28/2024 04:20:00,22.78,-33.19,7.48,,,,,,
8095,03/28/2024 04:30:00,22.75,-33.27,7.48,,,,,,
8096,03/28/2024 04:40:00,22.75,-33.09,7.47,,,,,,
8097,03/28/2024 04:50:00,22.78,-32.64,7.46,,,,,,
8098,03/28/2024 05:00:00,22.75,-32.75,7.47,,,,,,
8099,03/28/2024 05:10:00,22.75,-32.95,7.47,,,,,,
8100,03/28/2024 05:20:00,22.75,-32.80,7.47,,,,,,
8101,03/28/2024 05:30:00,22.75,-33.38,7.48,,,,,,
8102,03/28/2024 05:40:00,22.75,-33.08,7.47,,,,,,
8103,03/28/2024 05:50:00,22.75,-33.94,7.49,,,,,,
8104,03/28/2024 06:00:00,22.75,-33.59,7.48,,,,,,
8105,03/28/2024 06:10:00,22.75,-33.39,7.48,,,,,,
8106,03/28/2024 06:20:00,22.75,-33.13,7.47,,,,,,
8107,03/28/2024 06:30:00,22.75,-33.33,7.48,,,,,,
8108,03/28/2024 06:40:00,22.75,-34.11,7.49,,,,,,
8109,03/28/2024 06:50:00,22.75,-34.70,7.50,,,,,,
8110,03/28/2024 07:00:00,22.75,-36.19,7.53,,,,,,
8111,03/28/2024 07:10:00,22.75,-37.27,7.55,,,,,,
8112,03/28/2024 07:20:00,22.75,-37.94,7.57,,,,,,
8113,03/28/2024 07:30:00,22.75,-41.72,7.64,,,,,,
8114,03/28/2024 07:40:00,22.75,-42.77,7.66,,,,,,
8115,03/28/2024 07:50:00,22.75,-44.66,7.69,,,,,,
8116,03/28/2024 08:00:00,22.75,-45.67,7.71,,,,,,
8117,03/28/2024 08:10:00,22.78,-49.72,7.79,,,,,,
8118,03/28/2024 08:20:00,22.78,-53.31,7.86,,,,,,
8119,03/28/2024 08:30:00,22.80,-61.30,8.01,,,,,,
8120,03/28/2024 08:40:00,22.80,-65.28,8.09,,,,,,
8121,03/28/2024 08:50:00,22.82,-72.27,8.22,,,,,,
8122,03/28/2024 09:00:00,22.82,-70.30,8.18,,,,,,
8123,03/28/2024 09:10:00,22.82,-72.44,8.22,,,,,,
8124,03/28/2024 09:20:00,22.85,-72.31,8.22,,,,,,
8125,03/28/2024 09:30:00,22.85,-77.08,8.31,,,,,,
8126,03/28/2024 09:40:00,22.85,-72.86,8.23,,,,,,
8127,03/28/2024 09:50:00,22.87,-70.05,8.18,,,,,,
8128,03/28/2024 10:00:00,22.90,-68.52,8.15,,,,,,
8129,03/28/2024 10:10:00,22.90,-66.60,8.11,,,,,,
8130,03/28/2024 10:20:00,22.92,-68.75,8.15,,,,,,
8131,03/28/2024 10:30:00,22.94,-68.50,8.15,,,,,,
8132,03/28/2024 10:40:00,22.97,-72.28,8.22,,,,,,
8133,03/28/2024 10:50:00,22.99,-84.33,8.45,,,,,,
8134,03/28/2024 11:00:00,23.04,-85.80,8.48,,,,,,
8135,03/28/2024 11:10:00,23.06,-91.52,8.58,,,,,,
8136,03/28/2024 11:20:00,23.09,-88.83,8.53,,,,,,
8137,03/28/2024 11:30:00,23.11,-98.91,8.72,,,,,,
8138,03/28/2024 11:40:00,23.14,-99.71,8.74,,,,,,
8139,03/28/2024 11:50:00,23.14,-99.00,8.73,,,,,,
8140,03/28/2024 12:00:00,23.16,-98.78,8.72,,,,,,
8141,03/28/2024 12:10:00,23.16,-102.41,8.79,,,,,,
8142,03/28/2024 12:20:00,23.18,-106.36,8.87,,,,,,
8143,03/28/2024 12:30:00,23.18,-103.05,8.80,,,,,,
8144,03/28/2024 12:40:00,23.23,-108.44,8.90,,,,,,
8145,03/28/2024 12:50:00,23.23,-110.96,8.95,,,,,,
8146,03/28/2024 13:00:00,23.23,-114.28,9.02,,,,,,
8147,03/28/2024 13:10:00,23.26,-117.97,9.09,,,,,,
8148,03/28/2024 13:20:00,23.28,-125.58,9.23,,,,,,
8149,03/28/2024 13:30:00,23.33,-133.86,9.39,,,,,,
8150,03/28/2024 13:40:00,23.38,-141.80,9.54,,,,,,
8151,03/28/2024 13:50:00,23.40,-145.07,9.60,,,,,,
8152,03/28/2024 14:00:00,23.45,-151.07,9.71,,,,,,
8153,03/28/2024 14:10:00,23.42,-144.68,9.59,,,,,,
8154,03/28/2024 14:20:00,23.45,-143.36,9.57,,,,,,
8155,03/28/2024 14:30:00,23.45,-148.75,9.67,,,,,,
