#,Date-Time (HST),Ch: 1 - Temperature   (°C),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Water Detect,Button Down,Button Up,Host Connected,Stopped,End of File
7223,03/31/2023 03:30:00,25.14,-30.52,7.24,,,,,,
7224,03/31/2023 03:40:00,25.11,-30.49,7.24,,,,,,
7225,03/31/2023 03:50:00,25.11,-30.42,7.24,,,,,,
7226,03/31/2023 04:00:00,25.09,-30.42,7.24,,,,,,
7227,03/31/2023 04:10:00,25.09,-30.42,7.24,,,,,,
7228,03/31/2023 04:20:00,25.06,-30.42,7.24,,,,,,
7229,03/31/2023 04:30:00,25.06,-30.41,7.24,,,,,,
7230,03/31/2023 04:40:00,25.06,-30.42,7.24,,,,,,
7231,03/31/2023 04:50:00,25.04,-30.42,7.24,,,,,,
7232,03/31/2023 05:00:00,25.04,-30.47,7.24,,,,,,
7233,03/31/2023 05:10:00,25.02,-30.44,7.24,,,,,,
7234,03/31/2023 05:20:00,25.02,-30.52,7.24,,,,,,
7235,03/31/2023 05:30:00,24.99,-31.25,7.25,,,,,,
7236,03/31/2023 05:40:00,24.99,-31.91,7.26,,,,,,
7237,03/31/2023 05:50:00,24.97,-32.39,7.27,,,,,,
7238,03/31/2023 06:00:00,24.97,-32.77,7.28,,,,,,
7239,03/31/2023 06:10:00,24.94,-33.16,7.29,,,,,,
7240,03/31/2023 06:20:00,24.92,-32.80,7.28,,,,,,
7241,03/31/2023 06:30:00,24.92,-32.41,7.27,,,,,,
7242,03/31/2023 06:40:00,24.90,-32.38,7.27,,,,,,
7243,03/31/2023 06:50:00,24.90,-32.31,7.27,,,,,,
7244,03/31/2023 07:00:00,24.87,-32.25,7.27,,,,,,
7245,03/31/2023 07:10:00,24.87,-32.24,7.27,,,,,,
7246,03/31/2023 07:20:00,24.85,-32.19,7.27,,,,,,
7247,03/31/2023 07:30:00,24.85,-32.14,7.27,,,,,,
7248,03/31/2023 07:40:00,24.82,-32.08,7.27,,,,,,
7249,03/31/2023 07:50:00,24.82,-32.05,7.27,,,,,,
7250,03/31/2023 08:00:00,24.82,-31.99,7.27,,,,,,
7251,03/31/2023 08:10:00,24.80,-31.94,7.26,,,,,,
7252,03/31/2023 08:20:00,24.80,-31.92,7.26,,,,,,
7253,03/31/2023 08:30:00,24.80,-31.89,7.26,,,,,,
7254,03/31/2023 08:40:00,24.80,-31.84,7.26,,,,,,
7255,03/31/2023 08:50:00,24.80,-31.81,7.26,,,,,,
7256,03/31/2023 09:00:00,24.77,-31.78,7.26,,,,,,
7257,03/31/2023 09:10:00,24.77,-31.75,7.26,,,,,,
7258,03/31/2023 09:20:00,24.77,-31.70,7.26,,,,,,
7259,03/31/2023 09:30:00,24.77,-31.66,7.26,,,,,,
7260,03/31/2023 09:40:00,24.77,-31.59,7.26,,,,,,
7261,03/31/2023 09:50:00,24.77,-31.56,7.26,,,,,,
7262,03/31/2023 10:00:00,24.77,-31.52,7.26,,,,,,
7263,03/31/2023 10:10:00,24.77,-31.47,7.26,,,,,,
7264,03/31/2023 10:20:00,24.77,-31.44,7.26,,,,,,
7265,03/31/2023 10:30:00,24.80,-31.41,7.25,,,,,,
7266,03/31/2023 10:40:00,24.80,-31.36,7.25,,,,,,
7267,03/31/2023 10:50:00,24.80,-31.33,7.25,,,,,,
7268,03/31/2023 11:00:00,24.80,-31.30,7.25,,,,,,
7269,03/31/2023 11:10:00,24.80,-31.27,7.25,,,,,,
7270,03/31/2023 11:20:00,24.80,-31.22,7.25,,,,,,
7271,03/31/2023 11:30:00,24.82,-31.19,7.25,,,,,,
7272,03/31/2023 11:40:00,24.82,-31.19,7.25,,,,,,
7273,03/31/2023 11:50:00,24.82,-31.17,7.25,,,,,,
7274,03/31/2023 12:00:00,24.82,-31.14,7.25,,,,,,
7275,03/31/2023 12:10:00,24.82,-31.08,7.25,,,,,,
7276,03/31/2023 12:20:00,24.85,-31.08,7.25,,,,,,
7277,03/31/2023 12:30:00,24.85,-31.08,7.25,,,,,,
7278,03/31/2023 12:40:00,24.85,-31.08,7.25,,,,,,
7279,03/31/2023 12:50:00,24.87,-31.06,7.25,,,,,,
7280,03/31/2023 13:00:00,24.87,-31.05,7.25,,,,,,
7281,03/31/2023 13:10:00,24.92,-31.03,7.25,,,,,,
7282,03/31/2023 13:20:00,24.92,-31.00,7.25,,,,,,
7283,03/31/2023 13:30:00,24.97,-30.99,7.25,,,,,,
7284,03/31/2023 13:40:00,24.99,-30.94,7.25,,,,,,
7285,03/31/2023 13:50:00,24.99,-30.91,7.24,,,,,,
7286,03/31/2023 14:00:00,24.99,-30.84,7.24,,,,,,
7287,03/31/2023 14:10:00,24.99,-30.81,7.24,,,,,,
7288,03/31/2023 14:20:00,25.02,-30.78,7.24,,,,,,
7289,03/31/2023 14:30:00,25.04,-30.74,7.24,,,,,,
7290,03/31/2023 14:40:00,25.04,-30.69,7.24,,,,,,
7291,03/31/2023 14:50:00,25.04,-30.63,7.24,,,,,,
7292,03/31/2023 15:00:00,25.04,-30.58,7.24,,,,,,
7293,03/31/2023 15:10:00,25.04,-30.53,7.24,,,,,,
7294,03/31/2023 15:20:00,25.04,-30.47,7.24,,,,,,
7295,03/31/2023 15:30:00,25.04,-30.41,7.24,,,,,,
7296,03/31/2023 15:40:00,25.04,-30.36,7.23,,,,,,
7297,03/31/2023 15:50:00,25.04,-30.28,7.23,,,,,,
7298,03/31/2023 16:00:00,25.04,-30.25,7.23,,,,,,
7299,03/31/2023 16:10:00,25.04,-30.20,7.23,,,,,,
7300,03/31/2023 16:20:00,25.06,-30.14,7.23,,,,,,
7301,03/31/2023 16:30:00,25.06,-30.09,7.23,,,,,,
7302,03/31/2023 16:40:00,25.06,-30.03,7.23,,,,,,
7303,03/31/2023 16:50:00,25.06,-29.99,7.23,,,,,,
7304,03/31/2023 17:00:00,25.09,-29.94,7.23,,,,,,
7305,03/31/2023 17:10:00,25.09,-29.91,7.23,,,,,,
7306,03/31/2023 17:20:00,25.09,-29.84,7.22,,,,,,
7307,03/31/2023 17:30:00,25.09,-29.80,7.22,,,,,,
7308,03/31/2023 17:40:00,25.09,-29.77,7.22,,,,,,
7309,03/31/2023 17:50:00,25.09,-29.72,7.22,,,,,,
7310,03/31/2023 18:00:00,25.09,-29.70,7.22,,,,,,
7311,03/31/2023 18:10:00,25.09,-29.69,7.22,,,,,,
7312,03/31/2023 18:20:00,25.09,-29.67,7.22,,,,,,
7313,03/31/2023 18:30:00,25.09,-29.66,7.22,,,,,,
7314,03/31/2023 18:40:00,25.09,-29.61,7.22,,,,,,
7315,03/31/2023 18:50:00,25.06,-29.59,7.22,,,,,,
7316,03/31/2023 19:00:00,25.09,-29.61,7.22,,,,,,
7317,03/31/2023 19:10:00,25.09,-29.74,7.22,,,,,,
7318,03/31/2023 19:20:00,25.06,-29.89,7.23,,,,,,
7319,03/31/2023 19:30:00,25.06,-30.02,7.23,,,,,,
7320,03/31/2023 19:40:00,25.06,-29.99,7.23,,,,,,
7321,03/31/2023 19:50:00,25.06,-30.00,7.23,,,,,,
7322,03/31/2023 20:00:00,25.06,-29.97,7.23,,,,,,
7323,03/31/2023 20:10:00,25.04,-29.95,7.23,,,,,,
7324,03/31/2023 20:20:00,25.04,-29.94,7.23,,,,,,
7325,03/31/2023 20:30:00,25.04,-29.92,7.23,,,,,,
7326,03/31/2023 20:40:00,25.04,-29.94,7.23,,,,,,
7327,03/31/2023 20:50:00,25.02,-29.95,7.23,,,,,,
7328,03/31/2023 21:00:00,25.02,-29.97,7.23,,,,,,
7329,03/31/2023 21:10:00,24.99,-29.97,7.23,,,,,,
7330,03/31/2023 21:20:00,24.99,-29.99,7.23,,,,,,
7331,03/31/2023 21:30:00,24.99,-29.99,7.23,,,,,,
7332,03/31/2023 21:40:00,24.97,-29.99,7.23,,,,,,
7333,03/31/2023 21:50:00,24.97,-29.99,7.23,,,,,,
7334,03/31/2023 22:00:00,24.97,-29.97,7.23,,,,,,
7335,03/31/2023 22:10:00,24.94,-29.97,7.23,,,,,,
7336,03/31/2023 22:20:00,24.94,-29.95,7.23,,,,,,
7337,03/31/2023 22:30:00,24.94,-29.95,7.23,,,,,,
7338,03/31/2023 22:40:00,24.92,-29.95,7.23,,,,,,
7339,03/31/2023 22:50:00,24.92,-29.95,7.23,,,,,,
7340,03/31/2023 23:00:00,24.90,-29.94,7.23,,,,,,
7341,03/31/2023 23:10:00,24.90,-29.94,7.23,,,,,,
7342,03/31/2023 23:20:00,24.87,-29.92,7.23,,,,,,
7343,03/31/2023 23:30:00,24.87,-29.91,7.23,,,,,,
7344,03/31/2023 23:40:00,24.85,-29.91,7.23,,,,,,
7345,03/31/2023 23:50:00,24.85,-29.89,7.23,,,,,,
7346,04/01/2023 00:00:00,24.82,-29.88,7.23,,,,,,
7347,04/01/2023 00:10:00,24.82,-29.86,7.23,,,,,,
7348,04/01/2023 00:20:00,24.80,-29.86,7.23,,,,,,
7349,04/01/2023 00:30:00,24.80,-29.84,7.22,,,,,,
7350,04/01/2023 00:40:00,24.77,-29.84,7.22,,,,,,
7351,04/01/2023 00:50:00,24.77,-29.84,7.22,,,,,,
7352,04/01/2023 01:00:00,24.75,-29.83,7.22,,,,,,
7353,04/01/2023 01:10:00,24.75,-29.83,7.22,,,,,,
7354,04/01/2023 01:20:00,24.73,-29.81,7.22,,,,,,
7355,04/01/2023 01:30:00,24.70,-29.80,7.22,,,,,,
7356,04/01/2023 01:40:00,24.70,-29.80,7.22,,,,,,
7357,04/01/2023 01:50:00,24.68,-29.81,7.22,,,,,,
7358,04/01/2023 02:00:00,24.68,-29.80,7.22,,,,,,
7359,04/01/2023 02:10:00,24.65,-29.81,7.22,,,,,,
7360,04/01/2023 02:20:00,24.65,-29.80,7.22,,,,,,
7361,04/01/2023 02:30:00,24.63,-29.80,7.22,,,,,,
7362,04/01/2023 02:40:00,24.63,-29.80,7.22,,,,,,
7363,04/01/2023 02:50:00,24.60,-29.81,7.22,,,,,,
7364,04/01/2023 03:00:00,24.60,-29.86,7.23,,,,,,
7365,04/01/2023 03:10:00,24.58,-29.91,7.23,,,,,,
7366,04/01/2023 03:20:00,24.58,-29.92,7.23,,,,,,
7367,04/01/2023 03:30:00,24.58,-29.95,7.23,,,,,,
7368,04/01/2023 03:40:00,24.56,-29.95,7.23,,,,,,
7369,04/01/2023 03:50:00,24.56,-29.99,7.23,,,,,,
7370,04/01/2023 04:00:00,24.53,-29.97,7.23,,,,,,
7371,04/01/2023 04:10:00,24.53,-30.00,7.23,,,,,,
7372,04/01/2023 04:20:00,24.51,-30.05,7.23,,,,,,
7373,04/01/2023 04:30:00,24.51,-30.09,7.23,,,,,,
7374,04/01/2023 04:40:00,24.48,-30.14,7.23,,,,,,
7375,04/01/2023 04:50:00,24.48,-30.11,7.23,,,,,,
7376,04/01/2023 05:00:00,24.46,-30.05,7.23,,,,,,
7377,04/01/2023 05:10:00,24.44,-30.02,7.23,,,,,,
7378,04/01/2023 05:20:00,24.44,-29.95,7.23,,,,,,
7379,04/01/2023 05:30:00,24.41,-29.99,7.23,,,,,,
7380,04/01/2023 05:40:00,24.41,-29.86,7.23,,,,,,
7381,04/01/2023 05:50:00,24.41,-29.91,7.23,,,,,,
7382,04/01/2023 06:00:00,24.39,-30.03,7.23,,,,,,
7383,04/01/2023 06:10:00,24.39,-29.99,7.23,,,,,,
7384,04/01/2023 06:20:00,24.36,-29.75,7.22,,,,,,
7385,04/01/2023 06:30:00,24.36,-29.52,7.22,,,,,,
7386,04/01/2023 06:40:00,24.34,-29.33,7.22,,,,,,
7387,04/01/2023 06:50:00,24.32,-29.33,7.22,,,,,,
7388,04/01/2023 07:00:00,24.32,-29.39,7.22,,,,,,
7389,04/01/2023 07:10:00,24.29,-29.45,7.22,,,,,,
7390,04/01/2023 07:20:00,24.29,-29.49,7.22,,,,,,
7391,04/01/2023 07:30:00,24.27,-29.52,7.22,,,,,,
7392,04/01/2023 07:40:00,24.27,-29.53,7.22,,,,,,
7393,04/01/2023 07:50:00,24.27,-29.55,7.22,,,,,,
7394,04/01/2023 08:00:00,24.27,-29.58,7.22,,,,,,
7395,04/01/2023 08:10:00,24.24,-29.61,7.22,,,,,,
7396,04/01/2023 08:20:00,24.24,-29.64,7.22,,,,,,
7397,04/01/2023 08:30:00,24.24,-29.66,7.22,,,,,,
7398,04/01/2023 08:40:00,24.24,-29.67,7.22,,,,,,
7399,04/01/2023 08:50:00,24.24,-29.69,7.22,,,,,,
7400,04/01/2023 09:00:00,24.24,-29.69,7.22,,,,,,
7401,04/01/2023 09:10:00,24.24,-29.69,7.22,,,,,,
7402,04/01/2023 09:20:00,24.27,-29.67,7.22,,,,,,
7403,04/01/2023 09:30:00,24.27,-29.67,7.22,,,,,,
7404,04/01/2023 09:40:00,24.29,-29.66,7.22,,,,,,
7405,04/01/2023 09:50:00,24.32,-29.67,7.22,,,,,,
7406,04/01/2023 10:00:00,24.34,-29.66,7.22,,,,,,
7407,04/01/2023 10:10:00,24.36,-29.66,7.22,,,,,,
7408,04/01/2023 10:20:00,24.39,-29.64,7.22,,,,,,
7409,04/01/2023 10:30:00,24.39,-29.64,7.22,,,,,,
7410,04/01/2023 10:40:00,24.41,-29.63,7.22,,,,,,
7411,04/01/2023 10:50:00,24.44,-29.58,7.22,,,,,,
7412,04/01/2023 11:00:00,24.44,-29.56,7.22,,,,,,
7413,04/01/2023 11:10:00,24.46,-29.53,7.22,,,,,,
7414,04/01/2023 11:20:00,24.46,-29.52,7.22,,,,,,
7415,04/01/2023 11:30:00,24.48,-29.47,7.22,,,,,,
7416,04/01/2023 11:40:00,24.48,-29.44,7.22,,,,,,
7417,04/01/2023 11:50:00,24.51,-29.41,7.22,,,,,,
7418,04/01/2023 12:00:00,24.51,-29.38,7.22,,,,,,
7419,04/01/2023 12:10:00,24.51,-29.34,7.22,,,,,,
7420,04/01/2023 12:20:00,24.51,-29.31,7.22,,,,,,
7421,04/01/2023 12:30:00,24.51,-29.31,7.22,,,,,,
7422,04/01/2023 12:40:00,24.51,-29.27,7.21,,,,,,
7423,04/01/2023 12:50:00,24.51,-29.25,7.21,,,,,,
7424,04/01/2023 13:00:00,24.53,-29.17,7.21,,,,,,
7425,04/01/2023 13:10:00,24.53,-29.14,7.21,,,,,,
7426,04/01/2023 13:20:00,24.53,-29.11,7.21,,,,,,
7427,04/01/2023 13:30:00,24.53,-29.08,7.21,,,,,,
7428,04/01/2023 13:40:00,24.53,-29.02,7.21,,,,,,
7429,04/01/2023 13:50:00,24.53,-28.95,7.21,,,,,,
7430,04/01/2023 14:00:00,24.53,-28.91,7.21,,,,,,
7431,04/01/2023 14:10:00,24.53,-28.77,7.20,,,,,,
7432,04/01/2023 14:20:00,24.53,-28.70,7.20,,,,,,
7433,04/01/2023 14:30:00,24.53,-28.61,7.20,,,,,,
7434,04/01/2023 14:40:00,24.53,-28.55,7.20,,,,,,
7435,04/01/2023 14:50:00,24.51,-28.45,7.20,,,,,,
7436,04/01/2023 15:00:00,24.51,-28.34,7.20,,,,,,
7437,04/01/2023 15:10:00,24.51,-28.24,7.19,,,,,,
7438,04/01/2023 15:20:00,24.51,-28.19,7.19,,,,,,
7439,04/01/2023 15:30:00,24.51,-28.08,7.19,,,,,,
7440,04/01/2023 15:40:00,24.48,-28.00,7.19,,,,,,
7441,04/01/2023 15:50:00,24.48,-27.89,7.19,,,,,,
7442,04/01/2023 16:00:00,24.48,-27.77,7.19,,,,,,
7443,04/01/2023 16:10:00,24.48,-27.69,7.18,,,,,,
7444,04/01/2023 16:20:00,24.48,-27.55,7.18,,,,,,
7445,04/01/2023 16:30:00,24.48,-27.45,7.18,,,,,,
7446,04/01/2023 16:40:00,24.46,-27.42,7.18,,,,,,
7447,04/01/2023 16:50:00,24.46,-27.47,7.18,,,,,,
7448,04/01/2023 17:00:00,24.46,-27.50,7.18,,,,,,
7449,04/01/2023 17:10:00,24.44,-27.53,7.18,,,,,,
7450,04/01/2023 17:20:00,24.44,-27.53,7.18,,,,,,
7451,04/01/2023 17:30:00,24.44,-27.55,7.18,,,,,,
7452,04/01/2023 17:40:00,24.41,-27.56,7.18,,,,,,
7453,04/01/2023 17:50:00,24.41,-27.58,7.18,,,,,,
7454,04/01/2023 18:00:00,24.41,-27.58,7.18,,,,,,
7455,04/01/2023 18:10:00,24.39,-27.56,7.18,,,,,,
7456,04/01/2023 18:20:00,24.39,-27.58,7.18,,,,,,
7457,04/01/2023 18:30:00,24.39,-27.56,7.18,,,,,,
7458,04/01/2023 18:40:00,24.36,-27.56,7.18,,,,,,
7459,04/01/2023 18:50:00,24.36,-27.58,7.18,,,,,,
7460,04/01/2023 19:00:00,24.36,-27.59,7.18,,,,,,
7461,04/01/2023 19:10:00,24.34,-27.61,7.18,,,,,,
7462,04/01/2023 19:20:00,24.34,-27.61,7.18,,,,,,
7463,04/01/2023 19:30:00,24.32,-27.63,7.18,,,,,,
7464,04/01/2023 19:40:00,24.32,-27.64,7.18,,,,,,
7465,04/01/2023 19:50:00,24.29,-27.63,7.18,,,,,,
7466,04/01/2023 20:00:00,24.27,-27.64,7.18,,,,,,
7467,04/01/2023 20:10:00,24.27,-27.64,7.18,,,,,,
7468,04/01/2023 20:20:00,24.27,-27.64,7.18,,,,,,
7469,04/01/2023 20:30:00,24.24,-27.67,7.18,,,,,,
7470,04/01/2023 20:40:00,24.24,-27.67,7.18,,,,,,
7471,04/01/2023 20:50:00,24.24,-27.67,7.18,,,,,,
7472,04/01/2023 21:00:00,24.22,-27.66,7.18,,,,,,
7473,04/01/2023 21:10:00,24.22,-27.67,7.18,,,,,,
7474,04/01/2023 21:20:00,24.19,-27.67,7.18,,,,,,
7475,04/01/2023 21:30:00,24.19,-27.67,7.18,,,,,,
7476,04/01/2023 21:40:00,24.17,-27.69,7.18,,,,,,
7477,04/01/2023 21:50:00,24.17,-27.69,7.18,,,,,,
7478,04/01/2023 22:00:00,24.17,-27.70,7.18,,,,,,
7479,04/01/2023 22:10:00,24.15,-27.70,7.18,,,,,,
7480,04/01/2023 22:20:00,24.15,-27.70,7.18,,,,,,
7481,04/01/2023 22:30:00,24.12,-27.72,7.19,,,,,,
7482,04/01/2023 22:40:00,24.12,-27.70,7.18,,,,,,
7483,04/01/2023 22:50:00,24.12,-27.70,7.18,,,,,,
7484,04/01/2023 23:00:00,24.10,-27.70,7.18,,,,,,
7485,04/01/2023 23:10:00,24.10,-27.72,7.19,,,,,,
7486,04/01/2023 23:20:00,24.10,-27.70,7.18,,,,,,
7487,04/01/2023 23:30:00,24.07,-27.72,7.19,,,,,,
7488,04/01/2023 23:40:00,24.07,-27.74,7.19,,,,,,
7489,04/01/2023 23:50:00,24.07,-27.74,7.19,,,,,,
7490,04/02/2023 00:00:00,24.05,-27.75,7.19,,,,,,
7491,04/02/2023 00:10:00,24.05,-27.75,7.19,,,,,,
7492,04/02/2023 00:20:00,24.03,-27.77,7.19,,,,,,
7493,04/02/2023 00:30:00,24.03,-27.78,7.19,,,,,,
7494,04/02/2023 00:40:00,24.03,-27.78,7.19,,,,,,
7495,04/02/2023 00:50:00,24.00,-27.78,7.19,,,,,,
7496,04/02/2023 01:00:00,24.00,-27.78,7.19,,,,,,
7497,04/02/2023 01:10:00,24.00,-27.80,7.19,,,,,,
7498,04/02/2023 01:20:00,23.98,-27.80,7.19,,,,,,
7499,04/02/2023 01:30:00,23.98,-27.80,7.19,,,,,,
7500,04/02/2023 01:40:00,23.98,-27.80,7.19,,,,,,
7501,04/02/2023 01:50:00,23.98,-27.80,7.19,,,,,,
7502,04/02/2023 02:00:00,23.95,-27.81,7.19,,,,,,
7503,04/02/2023 02:10:00,23.95,-27.80,7.19,,,,,,
7504,04/02/2023 02:20:00,23.95,-27.80,7.19,,,,,,
7505,04/02/2023 02:30:00,23.95,-27.80,7.19,,,,,,
7506,04/02/2023 02:40:00,23.93,-27.80,7.19,,,,,,
7507,04/02/2023 02:50:00,23.93,-27.78,7.19,,,,,,
7508,04/02/2023 03:00:00,23.93,-27.78,7.19,,,,,,
7509,04/02/2023 03:10:00,23.93,-27.77,7.19,,,,,,
7510,04/02/2023 03:20:00,23.93,-27.77,7.19,,,,,,
7511,04/02/2023 03:30:00,23.93,-27.77,7.19,,,,,,
7512,04/02/2023 03:40:00,23.93,-27.77,7.19,,,,,,
7513,04/02/2023 03:50:00,23.93,-27.75,7.19,,,,,,
7514,04/02/2023 04:00:00,23.93,-27.74,7.19,,,,,,
7515,04/02/2023 04:10:00,23.93,-27.74,7.19,,,,,,
7516,04/02/2023 04:20:00,23.93,-27.74,7.19,,,,,,
7517,04/02/2023 04:30:00,23.93,-27.72,7.19,,,,,,
7518,04/02/2023 04:40:00,23.93,-27.72,7.19,,,,,,
7519,04/02/2023 04:50:00,23.93,-27.72,7.19,,,,,,
7520,04/02/2023 05:00:00,23.93,-27.70,7.19,,,,,,
7521,04/02/2023 05:10:00,23.93,-27.69,7.18,,,,,,
7522,04/02/2023 05:20:00,23.91,-27.67,7.18,,,,,,
7523,04/02/2023 05:30:00,23.91,-27.64,7.18,,,,,,
7524,04/02/2023 05:40:00,23.91,-27.64,7.18,,,,,,
7525,04/02/2023 05:50:00,23.91,-27.63,7.18,,,,,,
7526,04/02/2023 06:00:00,23.91,-27.59,7.18,,,,,,
7527,04/02/2023 06:10:00,23.91,-27.53,7.18,,,,,,
7528,04/02/2023 06:20:00,23.88,-27.50,7.18,,,,,,
7529,04/02/2023 06:30:00,23.88,-27.49,7.18,,,,,,
7530,04/02/2023 06:40:00,23.88,-27.50,7.18,,,,,,
7531,04/02/2023 06:50:00,23.88,-27.52,7.18,,,,,,
7532,04/02/2023 07:00:00,23.88,-27.50,7.18,,,,,,
7533,04/02/2023 07:10:00,23.86,-27.52,7.18,,,,,,
7534,04/02/2023 07:20:00,23.86,-27.52,7.18,,,,,,
7535,04/02/2023 07:30:00,23.86,-27.52,7.18,,,,,,
7536,04/02/2023 07:40:00,23.86,-27.52,7.18,,,,,,
7537,04/02/2023 07:50:00,23.86,-27.52,7.18,,,,,,
7538,04/02/2023 08:00:00,23.86,-27.52,7.18,,,,,,
7539,04/02/2023 08:10:00,23.86,-27.52,7.18,,,,,,
7540,04/02/2023 08:20:00,23.88,-27.52,7.18,,,,,,
7541,04/02/2023 08:30:00,23.88,-27.50,7.18,,,,,,
7542,04/02/2023 08:40:00,23.91,-27.49,7.18,,,,,,
7543,04/02/2023 08:50:00,23.91,-27.47,7.18,,,,,,
7544,04/02/2023 09:00:00,23.93,-27.47,7.18,,,,,,
7545,04/02/2023 09:10:00,23.95,-27.45,7.18,,,,,,
7546,04/02/2023 09:20:00,23.95,-27.45,7.18,,,,,,
7547,04/02/2023 09:30:00,23.98,-27.42,7.18,,,,,,
7548,04/02/2023 09:40:00,23.98,-27.41,7.18,,,,,,
7549,04/02/2023 09:50:00,24.00,-27.39,7.18,,,,,,
7550,04/02/2023 10:00:00,24.03,-27.36,7.18,,,,,,
7551,04/02/2023 10:10:00,24.05,-27.33,7.18,,,,,,
7552,04/02/2023 10:20:00,24.07,-27.31,7.18,,,,,,
7553,04/02/2023 10:30:00,24.10,-27.30,7.18,,,,,,
7554,04/02/2023 10:40:00,24.15,-27.28,7.18,,,,,,
7555,04/02/2023 10:50:00,24.22,-27.27,7.18,,,,,,
7556,04/02/2023 11:00:00,24.29,-27.24,7.18,,,,,,
7557,04/02/2023 11:10:00,24.27,-27.20,7.18,,,,,,
7558,04/02/2023 11:20:00,24.29,-27.17,7.17,,,,,,
7559,04/02/2023 11:30:00,24.32,-27.13,7.17,,,,,,
7560,04/02/2023 11:40:00,24.34,-27.09,7.17,,,,,,
7561,04/02/2023 11:50:00,24.36,-27.05,7.17,,,,,,
7562,04/02/2023 12:00:00,24.36,-27.02,7.17,,,,,,
7563,04/02/2023 12:10:00,24.39,-26.95,7.17,,,,,,
7564,04/02/2023 12:20:00,24.39,-26.91,7.17,,,,,,
7565,04/02/2023 12:30:00,24.41,-26.84,7.17,,,,,,
7566,04/02/2023 12:40:00,24.41,-26.83,7.17,,,,,,
7567,04/02/2023 12:50:00,24.41,-26.78,7.17,,,,,,
7568,04/02/2023 13:00:00,24.44,-26.74,7.17,,,,,,
7569,04/02/2023 13:10:00,24.46,-26.67,7.17,,,,,,
7570,04/02/2023 13:20:00,24.46,-26.59,7.16,,,,,,
7571,04/02/2023 13:30:00,24.48,-26.53,7.16,,,,,,
7572,04/02/2023 13:40:00,24.48,-26.45,7.16,,,,,,
7573,04/02/2023 13:50:00,24.48,-26.38,7.16,,,,,,
7574,04/02/2023 14:00:00,24.51,-26.27,7.16,,,,,,
7575,04/02/2023 14:10:00,24.51,-26.19,7.16,,,,,,
7576,04/02/2023 14:20:00,24.51,-26.03,7.15,,,,,,
7577,04/02/2023 14:30:00,24.53,-25.86,7.15,,,,,,
7578,04/02/2023 14:40:00,24.53,-25.67,7.15,,,,,,
7579,04/02/2023 14:50:00,24.56,-25.47,7.14,,,,,,
7580,04/02/2023 15:00:00,24.56,-25.44,7.14,,,,,,
7581,04/02/2023 15:10:00,24.58,-25.34,7.14,,,,,,
7582,04/02/2023 15:20:00,24.58,-25.25,7.14,,,,,,
7583,04/02/2023 15:30:00,24.58,-25.19,7.14,,,,,,
7584,04/02/2023 15:40:00,24.58,-25.14,7.14,,,,,,
7585,04/02/2023 15:50:00,24.58,-25.06,7.13,,,,,,
7586,04/02/2023 16:00:00,24.58,-25.03,7.13,,,,,,
7587,04/02/2023 16:10:00,24.58,-24.99,7.13,,,,,,
7588,04/02/2023 16:20:00,24.58,-24.94,7.13,,,,,,
7589,04/02/2023 16:30:00,24.58,-24.89,7.13,,,,,,
7590,04/02/2023 16:40:00,24.58,-24.86,7.13,,,,,,
7591,04/02/2023 16:50:00,24.58,-24.83,7.13,,,,,,
7592,04/02/2023 17:00:00,24.58,-24.81,7.13,,,,,,
7593,04/02/2023 17:10:00,24.56,-24.80,7.13,,,,,,
7594,04/02/2023 17:20:00,24.56,-24.77,7.13,,,,,,
7595,04/02/2023 17:30:00,24.56,-24.75,7.13,,,,,,
7596,04/02/2023 17:40:00,24.56,-24.72,7.13,,,,,,
7597,04/02/2023 17:50:00,24.53,-24.69,7.13,,,,,,
7598,04/02/2023 18:00:00,24.53,-24.67,7.13,,,,,,
7599,04/02/2023 18:10:00,24.51,-24.64,7.13,,,,,,
7600,04/02/2023 18:20:00,24.51,-24.61,7.13,,,,,,
7601,04/02/2023 18:30:00,24.51,-24.58,7.13,,,,,,
7602,04/02/2023 18:40:00,24.48,-24.53,7.12,,,,,,
7603,04/02/2023 18:50:00,24.46,-24.52,7.12,,,,,,
7604,04/02/2023 19:00:00,24.44,-24.49,7.12,,,,,,
7605,04/02/2023 19:10:00,24.44,-24.45,7.12,,,,,,
7606,04/02/2023 19:20:00,24.41,-24.42,7.12,,,,,,
7607,04/02/2023 19:30:00,24.39,-24.39,7.12,,,,,,
7608,04/02/2023 19:40:00,24.36,-24.38,7.12,,,,,,
7609,04/02/2023 19:50:00,24.36,-24.36,7.12,,,,,,
7610,04/02/2023 20:00:00,24.34,-24.33,7.12,,,,,,
7611,04/02/2023 20:10:00,24.32,-24.33,7.12,,,,,,
7612,04/02/2023 20:20:00,24.32,-24.30,7.12,,,,,,
7613,04/02/2023 20:30:00,24.29,-24.28,7.12,,,,,,
7614,04/02/2023 20:40:00,24.29,-24.25,7.12,,,,,,
7615,04/02/2023 20:50:00,24.27,-24.22,7.12,,,,,,
7616,04/02/2023 21:00:00,24.24,-24.19,7.12,,,,,,
7617,04/02/2023 21:10:00,24.22,-24.13,7.12,,,,,,
7618,04/02/2023 21:20:00,24.19,-24.08,7.12,,,,,,
7619,04/02/2023 21:30:00,24.17,-24.03,7.12,,,,,,
