#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
8152,11/15/2024 15:30:00,25.04,-61.11,7.93,,,,,
8153,11/15/2024 15:40:00,25.04,-59.52,7.90,,,,,
8154,11/15/2024 15:50:00,25.04,-58.85,7.89,,,,,
8155,11/15/2024 16:00:00,25.02,-57.77,7.87,,,,,
8156,11/15/2024 16:10:00,25.02,-51.60,7.75,,,,,
8157,11/15/2024 16:20:00,25.02,-49.19,7.70,,,,,
8158,11/15/2024 16:30:00,25.02,-49.39,7.71,,,,,
8159,11/15/2024 16:40:00,25.02,-47.41,7.67,,,,,
8160,11/15/2024 16:50:00,24.97,-47.14,7.66,,,,,
8161,11/15/2024 17:00:00,24.97,-47.47,7.67,,,,,
8162,11/15/2024 17:10:00,24.94,-47.58,7.67,,,,,
8163,11/15/2024 17:20:00,24.92,-48.67,7.69,,,,,
8164,11/15/2024 17:30:00,24.90,-49.03,7.70,,,,,
8165,11/15/2024 17:40:00,24.90,-49.19,7.70,,,,,
8166,11/15/2024 17:50:00,24.87,-48.92,7.70,,,,,
8167,11/15/2024 18:00:00,24.87,-49.99,7.72,,,,,
8168,11/15/2024 18:10:00,24.85,-49.58,7.71,,,,,
8169,11/15/2024 18:20:00,24.82,-49.55,7.71,,,,,
8170,11/15/2024 18:30:00,24.80,-48.83,7.70,,,,,
8171,11/15/2024 18:40:00,24.77,-48.53,7.69,,,,,
8172,11/15/2024 18:50:00,24.73,-47.47,7.67,,,,,
8173,11/15/2024 19:00:00,24.70,-46.80,7.66,,,,,
8174,11/15/2024 19:10:00,24.68,-46.45,7.65,,,,,
8175,11/15/2024 19:20:00,24.65,-47.05,7.66,,,,,
8176,11/15/2024 19:30:00,24.63,-46.17,7.65,,,,,
8177,11/15/2024 19:40:00,24.60,-44.55,7.62,,,,,
8178,11/15/2024 19:50:00,24.58,-43.92,7.60,,,,,
8179,11/15/2024 20:00:00,24.56,-43.72,7.60,,,,,
8180,11/15/2024 20:10:00,24.53,-43.67,7.60,,,,,
8181,11/15/2024 20:20:00,24.51,-44.33,7.61,,,,,
8182,11/15/2024 20:30:00,24.46,-43.81,7.60,,,,,
8183,11/15/2024 20:40:00,24.44,-43.41,7.60,,,,,
8184,11/15/2024 20:50:00,24.41,-42.69,7.58,,,,,
8185,11/15/2024 21:00:00,24.39,-42.33,7.57,,,,,
8186,11/15/2024 21:10:00,24.36,-42.45,7.58,,,,,
8187,11/15/2024 21:20:00,24.34,-41.60,7.56,,,,,
8188,11/15/2024 21:30:00,24.32,-41.75,7.56,,,,,
8189,11/15/2024 21:40:00,24.32,-40.59,7.54,,,,,
8190,11/15/2024 21:50:00,24.29,-41.02,7.55,,,,,
8191,11/15/2024 22:00:00,24.24,-40.59,7.54,,,,,
8192,11/15/2024 22:10:00,24.22,-41.16,7.55,,,,,
8193,11/15/2024 22:20:00,24.19,-40.30,7.54,,,,,
8194,11/15/2024 22:30:00,24.17,-40.16,7.53,,,,,
8195,11/15/2024 22:40:00,24.15,-40.19,7.53,,,,,
8196,11/15/2024 22:50:00,24.12,-39.34,7.52,,,,,
8197,11/15/2024 23:00:00,24.10,-39.63,7.52,,,,,
8198,11/15/2024 23:10:00,24.10,-39.61,7.52,,,,,
8199,11/15/2024 23:20:00,24.07,-39.05,7.51,,,,,
8200,11/15/2024 23:30:00,24.05,-39.13,7.51,,,,,
8201,11/15/2024 23:40:00,24.03,-38.92,7.51,,,,,
8202,11/15/2024 23:50:00,24.00,-38.53,7.50,,,,,
8203,11/16/2024 00:00:00,24.00,-38.50,7.50,,,,,
8204,11/16/2024 00:10:00,23.98,-38.50,7.50,,,,,
8205,11/16/2024 00:20:00,23.95,-38.14,7.50,,,,,
8206,11/16/2024 00:30:00,23.93,-37.74,7.49,,,,,
8207,11/16/2024 00:40:00,23.93,-38.08,7.49,,,,,
8208,11/16/2024 00:50:00,23.91,-38.02,7.49,,,,,
8209,11/16/2024 01:00:00,23.88,-37.74,7.49,,,,,
8210,11/16/2024 01:10:00,23.88,-37.55,7.48,,,,,
8211,11/16/2024 01:20:00,23.86,-37.61,7.49,,,,,
8212,11/16/2024 01:30:00,23.83,-37.39,7.48,,,,,
8213,11/16/2024 01:40:00,23.81,-36.94,7.47,,,,,
8214,11/16/2024 01:50:00,23.81,-36.53,7.47,,,,,
8215,11/16/2024 02:00:00,23.79,-36.86,7.47,,,,,
8216,11/16/2024 02:10:00,23.79,-36.56,7.47,,,,,
8217,11/16/2024 02:20:00,23.76,-37.03,7.48,,,,,
8218,11/16/2024 02:30:00,23.76,-36.95,7.47,,,,,
8219,11/16/2024 02:40:00,23.74,-36.53,7.47,,,,,
8220,11/16/2024 02:50:00,23.71,-36.44,7.46,,,,,
8221,11/16/2024 03:00:00,23.71,-36.31,7.46,,,,,
8222,11/16/2024 03:10:00,23.69,-36.44,7.46,,,,,
8223,11/16/2024 03:20:00,23.66,-36.50,7.47,,,,,
8224,11/16/2024 03:30:00,23.64,-36.38,7.46,,,,,
8225,11/16/2024 03:40:00,23.64,-36.41,7.46,,,,,
8226,11/16/2024 03:50:00,23.62,-36.34,7.46,,,,,
8227,11/16/2024 04:00:00,23.59,-35.99,7.46,,,,,
8228,11/16/2024 04:10:00,23.57,-35.95,7.46,,,,,
8229,11/16/2024 04:20:00,23.57,-35.81,7.45,,,,,
8230,11/16/2024 04:30:00,23.54,-35.41,7.44,,,,,
8231,11/16/2024 04:40:00,23.52,-35.92,7.45,,,,,
8232,11/16/2024 04:50:00,23.52,-35.55,7.45,,,,,
8233,11/16/2024 05:00:00,23.52,-35.74,7.45,,,,,
8234,11/16/2024 05:10:00,23.50,-35.77,7.45,,,,,
8235,11/16/2024 05:20:00,23.50,-35.42,7.45,,,,,
8236,11/16/2024 05:30:00,23.47,-35.49,7.45,,,,,
8237,11/16/2024 05:40:00,23.47,-35.30,7.44,,,,,
8238,11/16/2024 05:50:00,23.45,-35.08,7.44,,,,,
8239,11/16/2024 06:00:00,23.45,-35.38,7.44,,,,,
8240,11/16/2024 06:10:00,23.42,-35.33,7.44,,,,,
8241,11/16/2024 06:20:00,23.42,-35.00,7.44,,,,,
8242,11/16/2024 06:30:00,23.40,-35.17,7.44,,,,,
8243,11/16/2024 06:40:00,23.40,-34.99,7.44,,,,,
8244,11/16/2024 06:50:00,23.38,-35.14,7.44,,,,,
8245,11/16/2024 07:00:00,23.38,-35.14,7.44,,,,,
8246,11/16/2024 07:10:00,23.38,-34.92,7.44,,,,,
8247,11/16/2024 07:20:00,23.38,-35.03,7.44,,,,,
8248,11/16/2024 07:30:00,23.35,-34.77,7.43,,,,,
8249,11/16/2024 07:40:00,23.38,-34.92,7.44,,,,,
8250,11/16/2024 07:50:00,23.38,-34.89,7.44,,,,,
8251,11/16/2024 08:00:00,23.38,-34.92,7.44,,,,,
8252,11/16/2024 08:10:00,23.38,-34.92,7.44,,,,,
8253,11/16/2024 08:20:00,23.38,-35.03,7.44,,,,,
8254,11/16/2024 08:30:00,23.38,-34.97,7.44,,,,,
8255,11/16/2024 08:40:00,23.40,-35.36,7.44,,,,,
8256,11/16/2024 08:50:00,23.50,-37.59,7.49,,,,,
8257,11/16/2024 09:00:00,23.50,-38.64,7.51,,,,,
8258,11/16/2024 09:10:00,23.57,-40.58,7.54,,,,,
8259,11/16/2024 09:20:00,23.64,-43.36,7.60,,,,,
8260,11/16/2024 09:30:00,23.71,-44.14,7.61,,,,,
8261,11/16/2024 09:40:00,23.81,-45.33,7.63,,,,,
8262,11/16/2024 09:50:00,23.88,-49.16,7.71,,,,,
8263,11/16/2024 10:00:00,23.88,-49.72,7.72,,,,,
8264,11/16/2024 10:10:00,23.98,-51.85,7.76,,,,,
8265,11/16/2024 10:20:00,24.05,-54.41,7.80,,,,,
8266,11/16/2024 10:30:00,24.12,-57.27,7.86,,,,,
8267,11/16/2024 10:40:00,24.15,-58.19,7.88,,,,,
8268,11/16/2024 10:50:00,24.27,-60.14,7.91,,,,,
8269,11/16/2024 11:00:00,24.27,-59.97,7.91,,,,,
8270,11/16/2024 11:10:00,24.29,-59.86,7.91,,,,,
8271,11/16/2024 11:20:00,24.39,-60.58,7.92,,,,,
8272,11/16/2024 11:30:00,24.22,-55.56,7.83,,,,,
8273,11/16/2024 11:40:00,24.27,-56.20,7.84,,,,,
8274,11/16/2024 11:50:00,24.29,-57.19,7.86,,,,,
8275,11/16/2024 12:00:00,24.32,-56.52,7.84,,,,,
8276,11/16/2024 12:10:00,24.39,-57.45,7.86,,,,,
8277,11/16/2024 12:20:00,24.29,-53.91,7.79,,,,,
8278,11/16/2024 12:30:00,24.32,-51.56,7.75,,,,,
8279,11/16/2024 12:40:00,24.34,-51.20,7.74,,,,,
8280,11/16/2024 12:50:00,24.36,-49.85,7.72,,,,,
8281,11/16/2024 13:00:00,24.39,-49.17,7.70,,,,,
8282,11/16/2024 13:10:00,24.46,-50.35,7.73,,,,,
8283,11/16/2024 13:20:00,24.56,-51.27,7.74,,,,,
8284,11/16/2024 13:30:00,24.70,-55.20,7.82,,,,,
8285,11/16/2024 13:40:00,24.73,-57.86,7.87,,,,,
8286,11/16/2024 13:50:00,24.85,-59.75,7.90,,,,,
8287,11/16/2024 14:00:00,24.92,-60.10,7.91,,,,,
8288,11/16/2024 14:10:00,24.92,-60.13,7.91,,,,,
8289,11/16/2024 14:20:00,24.92,-60.83,7.92,,,,,
8290,11/16/2024 14:30:00,24.99,-63.02,7.97,,,,,
8291,11/16/2024 14:40:00,25.09,-63.83,7.98,,,,,
8292,11/16/2024 14:50:00,25.06,-62.77,7.96,,,,,
8293,11/16/2024 15:00:00,25.06,-61.91,7.94,,,,,
8294,11/16/2024 15:10:00,25.06,-61.58,7.94,,,,,
8295,11/16/2024 15:20:00,25.04,-60.20,7.91,,,,,
8296,11/16/2024 15:30:00,25.02,-59.16,7.89,,,,,
8297,11/16/2024 15:40:00,25.04,-58.53,7.88,,,,,
8298,11/16/2024 15:50:00,25.04,-58.31,7.88,,,,,
8299,11/16/2024 16:00:00,25.04,-58.85,7.89,,,,,
8300,11/16/2024 16:10:00,25.04,-58.31,7.88,,,,,
8301,11/16/2024 16:20:00,25.06,-58.24,7.87,,,,,
8302,11/16/2024 16:30:00,25.02,-57.86,7.87,,,,,
8303,11/16/2024 16:40:00,25.04,-58.25,7.87,,,,,
8304,11/16/2024 16:50:00,25.02,-56.56,7.84,,,,,
8305,11/16/2024 17:00:00,25.02,-57.72,7.86,,,,,
8306,11/16/2024 17:10:00,24.99,-56.14,7.84,,,,,
8307,11/16/2024 17:20:00,24.97,-55.58,7.82,,,,,
8308,11/16/2024 17:30:00,24.94,-55.58,7.82,,,,,
8309,11/16/2024 17:40:00,24.90,-54.50,7.80,,,,,
8310,11/16/2024 17:50:00,24.87,-54.81,7.81,,,,,
8311,11/16/2024 18:00:00,24.85,-54.42,7.80,,,,,
8312,11/16/2024 18:10:00,24.82,-53.00,7.78,,,,,
8313,11/16/2024 18:20:00,24.80,-52.77,7.77,,,,,
8314,11/16/2024 18:30:00,24.77,-52.44,7.77,,,,,
8315,11/16/2024 18:40:00,24.75,-52.50,7.77,,,,,
8316,11/16/2024 18:50:00,24.75,-51.99,7.76,,,,,
8317,11/16/2024 19:00:00,24.70,-51.00,7.74,,,,,
8318,11/16/2024 19:10:00,24.68,-49.64,7.71,,,,,
8319,11/16/2024 19:20:00,24.68,-48.64,7.69,,,,,
8320,11/16/2024 19:30:00,24.65,-47.50,7.67,,,,,
8321,11/16/2024 19:40:00,24.65,-46.13,7.65,,,,,
8322,11/16/2024 19:50:00,24.60,-47.08,7.66,,,,,
8323,11/16/2024 20:00:00,24.60,-47.39,7.67,,,,,
8324,11/16/2024 20:10:00,24.58,-46.10,7.65,,,,,
8325,11/16/2024 20:20:00,24.53,-45.66,7.64,,,,,
8326,11/16/2024 20:30:00,24.51,-45.86,7.64,,,,,
8327,11/16/2024 20:40:00,24.48,-46.13,7.65,,,,,
8328,11/16/2024 20:50:00,24.46,-45.20,7.63,,,,,
8329,11/16/2024 21:00:00,24.44,-44.36,7.61,,,,,
8330,11/16/2024 21:10:00,24.39,-44.33,7.61,,,,,
8331,11/16/2024 21:20:00,24.39,-43.58,7.60,,,,,
8332,11/16/2024 21:30:00,24.36,-43.91,7.60,,,,,
8333,11/16/2024 21:40:00,24.32,-43.42,7.60,,,,,
8334,11/16/2024 21:50:00,24.27,-42.20,7.57,,,,,
8335,11/16/2024 22:00:00,24.27,-42.49,7.58,,,,,
8336,11/16/2024 22:10:00,24.22,-42.36,7.58,,,,,
8337,11/16/2024 22:20:00,24.19,-42.33,7.58,,,,,
8338,11/16/2024 22:30:00,24.15,-42.50,7.58,,,,,
8339,11/16/2024 22:40:00,24.12,-42.35,7.58,,,,,
8340,11/16/2024 22:50:00,24.10,-41.53,7.56,,,,,
8341,11/16/2024 23:00:00,24.07,-41.47,7.56,,,,,
8342,11/16/2024 23:10:00,24.05,-41.10,7.55,,,,,
8343,11/16/2024 23:20:00,24.03,-40.55,7.54,,,,,
8344,11/16/2024 23:30:00,24.00,-40.05,7.53,,,,,
8345,11/16/2024 23:40:00,23.98,-40.31,7.54,,,,,
8346,11/16/2024 23:50:00,23.95,-39.92,7.53,,,,,
8347,11/17/2024 00:00:00,23.93,-39.94,7.53,,,,,
8348,11/17/2024 00:10:00,23.91,-39.83,7.53,,,,,
8349,11/17/2024 00:20:00,23.88,-39.19,7.52,,,,,
8350,11/17/2024 00:30:00,23.86,-38.58,7.50,,,,,
8351,11/17/2024 00:40:00,23.83,-38.41,7.50,,,,,
8352,11/17/2024 00:50:00,23.79,-38.97,7.51,,,,,
8353,11/17/2024 01:00:00,23.76,-39.09,7.51,,,,,
8354,11/17/2024 01:10:00,23.74,-38.39,7.50,,,,,
8355,11/17/2024 01:20:00,23.71,-38.42,7.50,,,,,
8356,11/17/2024 01:30:00,23.69,-38.14,7.50,,,,,
8357,11/17/2024 01:40:00,23.66,-38.13,7.50,,,,,
8358,11/17/2024 01:50:00,23.66,-36.94,7.47,,,,,
8359,11/17/2024 02:00:00,23.64,-36.75,7.47,,,,,
8360,11/17/2024 02:10:00,23.62,-36.86,7.47,,,,,
8361,11/17/2024 02:20:00,23.62,-37.44,7.48,,,,,
8362,11/17/2024 02:30:00,23.62,-37.20,7.48,,,,,
8363,11/17/2024 02:40:00,23.59,-36.88,7.47,,,,,
8364,11/17/2024 02:50:00,23.59,-36.58,7.47,,,,,
8365,11/17/2024 03:00:00,23.59,-36.61,7.47,,,,,
8366,11/17/2024 03:10:00,23.57,-36.84,7.47,,,,,
8367,11/17/2024 03:20:00,23.57,-36.59,7.47,,,,,
8368,11/17/2024 03:30:00,23.57,-36.84,7.47,,,,,
8369,11/17/2024 03:40:00,23.57,-36.47,7.46,,,,,
8370,11/17/2024 03:50:00,23.54,-36.45,7.46,,,,,
8371,11/17/2024 04:00:00,23.54,-36.53,7.47,,,,,
8372,11/17/2024 04:10:00,23.52,-36.38,7.46,,,,,
8373,11/17/2024 04:20:00,23.52,-36.28,7.46,,,,,
8374,11/17/2024 04:30:00,23.52,-35.95,7.46,,,,,
8375,11/17/2024 04:40:00,23.52,-36.06,7.46,,,,,
8376,11/17/2024 04:50:00,23.50,-35.94,7.45,,,,,
8377,11/17/2024 05:00:00,23.50,-35.83,7.45,,,,,
8378,11/17/2024 05:10:00,23.50,-35.41,7.44,,,,,
8379,11/17/2024 05:20:00,23.47,-35.86,7.45,,,,,
8380,11/17/2024 05:30:00,23.47,-35.91,7.45,,,,,
8381,11/17/2024 05:40:00,23.45,-35.75,7.45,,,,,
8382,11/17/2024 05:50:00,23.42,-35.31,7.44,,,,,
8383,11/17/2024 06:00:00,23.42,-35.28,7.44,,,,,
8384,11/17/2024 06:10:00,23.42,-35.17,7.44,,,,,
8385,11/17/2024 06:20:00,23.42,-35.00,7.44,,,,,
8386,11/17/2024 06:30:00,23.40,-35.36,7.44,,,,,
8387,11/17/2024 06:40:00,23.38,-35.11,7.44,,,,,
8388,11/17/2024 06:50:00,23.38,-35.27,7.44,,,,,
8389,11/17/2024 07:00:00,23.38,-34.88,7.43,,,,,
8390,11/17/2024 07:10:00,23.35,-35.11,7.44,,,,,
8391,11/17/2024 07:20:00,23.33,-35.20,7.44,,,,,
8392,11/17/2024 07:30:00,23.33,-35.14,7.44,,,,,
8393,11/17/2024 07:40:00,23.33,-35.02,7.44,,,,,
8394,11/17/2024 07:50:00,23.33,-34.95,7.44,,,,,
8395,11/17/2024 08:00:00,23.33,-34.99,7.44,,,,,
8396,11/17/2024 08:10:00,23.30,-35.09,7.44,,,,,
8397,11/17/2024 08:20:00,23.30,-35.20,7.44,,,,,
8398,11/17/2024 08:30:00,23.30,-35.41,7.45,,,,,
8399,11/17/2024 08:40:00,23.33,-35.84,7.45,,,,,
8400,11/17/2024 08:50:00,23.40,-38.09,7.50,,,,,
8401,11/17/2024 09:00:00,23.50,-41.41,7.56,,,,,
8402,11/17/2024 09:10:00,23.52,-43.39,7.60,,,,,
8403,11/17/2024 09:20:00,23.54,-43.92,7.61,,,,,
8404,11/17/2024 09:30:00,23.62,-47.24,7.67,,,,,
8405,11/17/2024 09:40:00,23.64,-47.83,7.68,,,,,
8406,11/17/2024 09:50:00,23.74,-50.91,7.74,,,,,
8407,11/17/2024 10:00:00,23.59,-48.42,7.69,,,,,
8408,11/17/2024 10:10:00,23.81,-52.03,7.76,,,,,
8409,11/17/2024 10:20:00,23.93,-55.75,7.83,,,,,
8410,11/17/2024 10:30:00,23.98,-58.99,7.89,,,,,
8411,11/17/2024 10:40:00,24.05,-61.55,7.94,,,,,
8412,11/17/2024 10:50:00,24.12,-63.88,7.98,,,,,
8413,11/17/2024 11:00:00,24.12,-64.05,7.99,,,,,
8414,11/17/2024 11:10:00,24.17,-64.36,7.99,,,,,
8415,11/17/2024 11:20:00,24.03,-60.27,7.92,,,,,
8416,11/17/2024 11:30:00,23.93,-56.60,7.85,,,,,
8417,11/17/2024 11:40:00,24.03,-56.47,7.84,,,,,
8418,11/17/2024 11:50:00,24.12,-57.74,7.87,,,,,
8419,11/17/2024 12:00:00,24.24,-61.14,7.93,,,,,
8420,11/17/2024 12:10:00,24.34,-63.58,7.98,,,,,
8421,11/17/2024 12:20:00,24.19,-60.91,7.93,,,,,
8422,11/17/2024 12:30:00,24.15,-58.35,7.88,,,,,
8423,11/17/2024 12:40:00,24.15,-53.97,7.80,,,,,
8424,11/17/2024 12:50:00,24.17,-51.03,7.74,,,,,
8425,11/17/2024 13:00:00,24.22,-50.05,7.72,,,,,
8426,11/17/2024 13:10:00,24.27,-49.61,7.71,,,,,
8427,11/17/2024 13:20:00,24.34,-51.64,7.75,,,,,
8428,11/17/2024 13:30:00,24.41,-53.81,7.79,,,,,
8429,11/17/2024 13:40:00,24.56,-60.50,7.92,,,,,
8430,11/17/2024 13:50:00,24.65,-65.19,8.01,,,,,
8431,11/17/2024 14:00:00,24.63,-63.97,7.98,,,,,
8432,11/17/2024 14:10:00,24.68,-65.00,8.00,,,,,
8433,11/17/2024 14:20:00,24.70,-65.88,8.02,,,,,
8434,11/17/2024 14:30:00,24.80,-67.55,8.05,,,,,
8435,11/17/2024 14:40:00,24.85,-67.13,8.04,,,,,
8436,11/17/2024 14:50:00,24.85,-64.99,8.00,,,,,
8437,11/17/2024 15:00:00,24.92,-64.05,7.98,,,,,
8438,11/17/2024 15:10:00,24.94,-62.58,7.96,,,,,
8439,11/17/2024 15:20:00,24.92,-61.56,7.94,,,,,
8440,11/17/2024 15:30:00,24.90,-60.25,7.91,,,,,
8441,11/17/2024 15:40:00,24.92,-61.47,7.94,,,,,
8442,11/17/2024 15:50:00,24.92,-60.77,7.92,,,,,
8443,11/17/2024 16:00:00,24.90,-59.85,7.91,,,,,
8444,11/17/2024 16:10:00,24.90,-58.50,7.88,,,,,
8445,11/17/2024 16:20:00,24.90,-60.74,7.92,,,,,
8446,11/17/2024 16:30:00,24.90,-59.55,7.90,,,,,
8447,11/17/2024 16:40:00,24.85,-59.17,7.89,,,,,
8448,11/17/2024 16:50:00,24.82,-58.47,7.88,,,,,
8449,11/17/2024 17:00:00,24.82,-57.74,7.87,,,,,
8450,11/17/2024 17:10:00,24.80,-57.16,7.85,,,,,
8451,11/17/2024 17:20:00,24.77,-56.67,7.85,,,,,
8452,11/17/2024 17:30:00,24.75,-55.33,7.82,,,,,
8453,11/17/2024 17:40:00,24.73,-54.75,7.81,,,,,
8454,11/17/2024 17:50:00,24.70,-54.69,7.81,,,,,
8455,11/17/2024 18:00:00,24.68,-54.50,7.80,,,,,
8456,11/17/2024 18:10:00,24.65,-54.41,7.80,,,,,
8457,11/17/2024 18:20:00,24.65,-53.45,7.79,,,,,
8458,11/17/2024 18:30:00,24.60,-51.95,7.76,,,,,
8459,11/17/2024 18:40:00,24.58,-51.33,7.74,,,,,
8460,11/17/2024 18:50:00,24.56,-52.45,7.77,,,,,
8461,11/17/2024 19:00:00,24.56,-52.39,7.77,,,,,
8462,11/17/2024 19:10:00,24.53,-51.42,7.75,,,,,
8463,11/17/2024 19:20:00,24.48,-50.22,7.72,,,,,
8464,11/17/2024 19:30:00,24.46,-49.91,7.72,,,,,
8465,11/17/2024 19:40:00,24.44,-49.83,7.72,,,,,
8466,11/17/2024 19:50:00,24.41,-49.00,7.70,,,,,
8467,11/17/2024 20:00:00,24.39,-48.27,7.69,,,,,
8468,11/17/2024 20:10:00,24.36,-47.85,7.68,,,,,
8469,11/17/2024 20:20:00,24.34,-46.11,7.65,,,,,
8470,11/17/2024 20:30:00,24.32,-45.41,7.63,,,,,
8471,11/17/2024 20:40:00,24.32,-45.61,7.64,,,,,
8472,11/17/2024 20:50:00,24.29,-45.47,7.63,,,,,
8473,11/17/2024 21:00:00,24.27,-44.78,7.62,,,,,
8474,11/17/2024 21:10:00,24.27,-44.45,7.62,,,,,
8475,11/17/2024 21:20:00,24.24,-43.85,7.60,,,,,
8476,11/17/2024 21:30:00,24.19,-43.88,7.60,,,,,
8477,11/17/2024 21:40:00,24.17,-43.06,7.59,,,,,
8478,11/17/2024 21:50:00,24.15,-42.74,7.58,,,,,
8479,11/17/2024 22:00:00,24.12,-42.39,7.58,,,,,
8480,11/17/2024 22:10:00,24.10,-41.97,7.57,,,,,
8481,11/17/2024 22:20:00,24.07,-41.86,7.57,,,,,
8482,11/17/2024 22:30:00,24.05,-41.33,7.56,,,,,
8483,11/17/2024 22:40:00,24.03,-41.17,7.55,,,,,
8484,11/17/2024 22:50:00,24.03,-40.77,7.55,,,,,
8485,11/17/2024 23:00:00,24.00,-39.88,7.53,,,,,
8486,11/17/2024 23:10:00,23.98,-39.49,7.52,,,,,
8487,11/17/2024 23:20:00,23.95,-39.72,7.53,,,,,
8488,11/17/2024 23:30:00,23.95,-39.83,7.53,,,,,
8489,11/17/2024 23:40:00,23.93,-39.78,7.53,,,,,
8490,11/17/2024 23:50:00,23.91,-39.59,7.52,,,,,
8491,11/18/2024 00:00:00,23.91,-39.58,7.52,,,,,
8492,11/18/2024 00:10:00,23.88,-39.69,7.53,,,,,
8493,11/18/2024 00:20:00,23.88,-39.49,7.52,,,,,
8494,11/18/2024 00:30:00,23.86,-38.81,7.51,,,,,
8495,11/18/2024 00:40:00,23.83,-38.27,7.50,,,,,
8496,11/18/2024 00:50:00,23.81,-38.13,7.50,,,,,
8497,11/18/2024 01:00:00,23.79,-38.11,7.50,,,,,
8498,11/18/2024 01:10:00,23.79,-38.06,7.49,,,,,
8499,11/18/2024 01:20:00,23.76,-38.09,7.50,,,,,
8500,11/18/2024 01:30:00,23.74,-37.86,7.49,,,,,
8501,11/18/2024 01:40:00,23.71,-37.72,7.49,,,,,
8502,11/18/2024 01:50:00,23.71,-38.14,7.50,,,,,
8503,11/18/2024 02:00:00,23.71,-37.49,7.48,,,,,
8504,11/18/2024 02:10:00,23.69,-37.91,7.49,,,,,
8505,11/18/2024 02:20:00,23.69,-37.94,7.49,,,,,
8506,11/18/2024 02:30:00,23.66,-37.45,7.48,,,,,
8507,11/18/2024 02:40:00,23.66,-37.16,7.48,,,,,
8508,11/18/2024 02:50:00,23.64,-36.91,7.47,,,,,
8509,11/18/2024 03:00:00,23.62,-36.69,7.47,,,,,
8510,11/18/2024 03:10:00,23.62,-37.24,7.48,,,,,
8511,11/18/2024 03:20:00,23.59,-37.09,7.48,,,,,
8512,11/18/2024 03:30:00,23.59,-36.89,7.47,,,,,
8513,11/18/2024 03:40:00,23.59,-37.08,7.48,,,,,
8514,11/18/2024 03:50:00,23.57,-36.75,7.47,,,,,
8515,11/18/2024 04:00:00,23.54,-36.99,7.47,,,,,
8516,11/18/2024 04:10:00,23.54,-36.59,7.47,,,,,
8517,11/18/2024 04:20:00,23.54,-36.27,7.46,,,,,
8518,11/18/2024 04:30:00,23.52,-36.33,7.46,,,,,
8519,11/18/2024 04:40:00,23.52,-36.36,7.46,,,,,
8520,11/18/2024 04:50:00,23.50,-36.41,7.46,,,,,
8521,11/18/2024 05:00:00,23.50,-36.27,7.46,,,,,
8522,11/18/2024 05:10:00,23.47,-36.44,7.46,,,,,
8523,11/18/2024 05:20:00,23.47,-36.24,7.46,,,,,
8524,11/18/2024 05:30:00,23.47,-35.86,7.45,,,,,
8525,11/18/2024 05:40:00,23.45,-35.67,7.45,,,,,
8526,11/18/2024 05:50:00,23.45,-35.69,7.45,,,,,
8527,11/18/2024 06:00:00,23.45,-35.41,7.44,,,,,
8528,11/18/2024 06:10:00,23.42,-35.70,7.45,,,,,
8529,11/18/2024 06:20:00,23.40,-35.80,7.45,,,,,
8530,11/18/2024 06:30:00,23.40,-35.74,7.45,,,,,
8531,11/18/2024 06:40:00,23.40,-35.86,7.45,,,,,
8532,11/18/2024 06:50:00,23.38,-35.61,7.45,,,,,
8533,11/18/2024 07:00:00,23.38,-35.78,7.45,,,,,
8534,11/18/2024 07:10:00,23.38,-35.55,7.45,,,,,
8535,11/18/2024 07:20:00,23.38,-35.55,7.45,,,,,
8536,11/18/2024 07:30:00,23.35,-35.69,7.45,,,,,
8537,11/18/2024 07:40:00,23.35,-35.69,7.45,,,,,
8538,11/18/2024 07:50:00,23.38,-35.75,7.45,,,,,
8539,11/18/2024 08:00:00,23.38,-35.83,7.45,,,,,
8540,11/18/2024 08:10:00,23.38,-35.99,7.46,,,,,
8541,11/18/2024 08:20:00,23.38,-35.42,7.45,,,,,
8542,11/18/2024 08:30:00,23.40,-35.84,7.45,,,,,
8543,11/18/2024 08:40:00,23.42,-36.09,7.46,,,,,
8544,11/18/2024 08:50:00,23.50,-38.89,7.51,,,,,
8545,11/18/2024 09:00:00,23.57,-44.49,7.62,,,,,
8546,11/18/2024 09:10:00,23.64,-50.00,7.72,,,,,
8547,11/18/2024 09:20:00,23.69,-51.70,7.75,,,,,
8548,11/18/2024 09:30:00,23.71,-53.94,7.80,,,,,
8549,11/18/2024 09:40:00,23.86,-56.47,7.84,,,,,
8550,11/18/2024 09:50:00,23.91,-57.03,7.85,,,,,
8551,11/18/2024 10:00:00,23.95,-56.80,7.85,,,,,
8552,11/18/2024 10:10:00,24.05,-59.39,7.90,,,,,
8553,11/18/2024 10:20:00,24.12,-60.53,7.92,,,,,
8554,11/18/2024 10:30:00,24.19,-62.00,7.95,,,,,
8555,11/18/2024 10:40:00,24.27,-63.77,7.98,,,,,
8556,11/18/2024 10:50:00,24.32,-64.06,7.99,,,,,
8557,11/18/2024 11:00:00,24.32,-63.36,7.97,,,,,
8558,11/18/2024 11:10:00,24.36,-63.42,7.97,,,,,
8559,11/18/2024 11:20:00,24.36,-62.52,7.96,,,,,
8560,11/18/2024 11:30:00,24.17,-57.49,7.86,,,,,
