Date	Time	Temp (°C) c:1	mV (mv) c:2	pH c:4	Water Detect	Button Down	Button Up	Host Connected	End Of File
01-11-22	11:20:00	25.43	-32.11	7.54					
01-11-22	11:30:00	25.48	-35.13	7.59					
01-11-22	11:40:00	25.45	-34.64	7.58					
01-11-22	11:50:00	25.45	-33.17	7.56					
01-11-22	12:00:00	25.45	-32.31	7.55					
01-11-22	12:10:00	25.55	-34.78	7.59					
01-11-22	12:20:00	25.55	-35.44	7.60					
01-11-22	12:30:00	25.57	-35.69	7.60					
01-11-22	12:40:00	25.55	-34.67	7.58					
01-11-22	12:50:00	25.60	-37.89	7.64					
01-11-22	13:00:00	25.67	-38.50	7.65					
01-11-22	13:10:00	25.74	-37.88	7.64					
01-11-22	13:20:00	25.74	-40.89	7.69					
01-11-22	13:30:00	25.77	-40.25	7.68					
01-11-22	13:40:00	25.82	-40.05	7.67					
01-11-22	13:50:00	25.82	-41.77	7.70					
01-11-22	14:00:00	25.77	-42.28	7.71					
01-11-22	14:10:00	25.77	-43.08	7.73					
01-11-22	14:20:00	25.79	-42.53	7.72					
01-11-22	14:30:00	25.77	-44.19	7.74					
01-11-22	14:40:00	25.74	-42.66	7.72					
01-11-22	14:50:00	25.77	-44.44	7.75					
01-11-22	15:00:00	25.74	-41.86	7.71					
01-11-22	15:10:00	25.72	-42.20	7.71					
01-11-22	15:20:00	25.70	-41.66	7.70					
01-11-22	15:30:00	25.70	-41.67	7.70					
01-11-22	15:40:00	25.70	-42.60	7.72					
01-11-22	15:50:00	25.70	-42.31	7.71					
01-11-22	16:00:00	25.70	-42.35	7.71					
01-11-22	16:10:00	25.70	-42.60	7.72					
01-11-22	16:20:00	25.70	-42.35	7.71					
01-11-22	16:30:00	25.67	-42.08	7.71					
01-11-22	16:40:00	25.67	-41.95	7.71					
01-11-22	16:50:00	25.65	-42.30	7.71					
01-11-22	17:00:00	25.65	-43.10	7.73					
01-11-22	17:10:00	25.65	-43.20	7.73					
01-11-22	17:20:00	25.65	-43.05	7.73					
01-11-22	17:30:00	25.65	-42.35	7.71					
01-11-22	17:40:00	25.62	-44.19	7.75					
01-11-22	17:50:00	25.60	-43.14	7.73					
01-11-22	18:00:00	25.60	-43.19	7.73					
01-11-22	18:10:00	25.57	-42.50	7.72					
01-11-22	18:20:00	25.57	-42.61	7.72					
01-11-22	18:30:00	25.55	-42.27	7.71					
01-11-22	18:40:00	25.55	-41.85	7.71					
01-11-22	18:50:00	25.53	-41.75	7.70					
01-11-22	19:00:00	25.53	-41.20	7.70					
01-11-22	19:10:00	25.50	-41.00	7.69					
01-11-22	19:20:00	25.50	-41.10	7.69					
01-11-22	19:30:00	25.48	-40.58	7.68					
01-11-22	19:40:00	25.45	-40.67	7.69					
01-11-22	19:50:00	25.45	-39.78	7.67					
01-11-22	20:00:00	25.43	-39.41	7.67					
01-11-22	20:10:00	25.40	-39.39	7.66					
01-11-22	20:20:00	25.40	-38.77	7.65					
01-11-22	20:30:00	25.38	-39.38	7.66					
01-11-22	20:40:00	25.36	-38.91	7.66					
01-11-22	20:50:00	25.36	-39.06	7.66					
01-11-22	21:00:00	25.33	-38.56	7.65					
01-11-22	21:10:00	25.33	-38.42	7.65					
01-11-22	21:20:00	25.31	-38.81	7.66					
01-11-22	21:30:00	25.28	-38.27	7.65					
01-11-22	21:40:00	25.28	-37.66	7.64					
01-11-22	21:50:00	25.26	-38.84	7.66					
01-11-22	22:00:00	25.23	-38.61	7.65					
01-11-22	22:10:00	25.21	-38.97	7.66					
01-11-22	22:20:00	25.23	-38.09	7.64					
01-11-22	22:30:00	25.21	-37.95	7.64					
01-11-22	22:40:00	25.19	-37.66	7.64					
01-11-22	22:50:00	25.19	-38.03	7.64					
01-11-22	23:00:00	25.16	-37.24	7.63					
01-11-22	23:10:00	25.16	-37.28	7.63					
01-11-22	23:20:00	25.14	-36.84	7.62					
01-11-22	23:30:00	25.14	-35.92	7.61					
01-11-22	23:40:00	25.11	-35.78	7.60					
01-11-22	23:50:00	25.11	-36.72	7.62					
02-11-22	00:00:00	25.11	-36.77	7.62					
02-11-22	00:10:00	25.09	-35.38	7.60					
02-11-22	00:20:00	25.09	-34.88	7.59					
02-11-22	00:30:00	25.09	-40.59	7.69					
02-11-22	00:40:00	25.06	-37.34	7.63					
02-11-22	00:50:00	25.06	-35.75	7.60					
02-11-22	01:00:00	25.04	-34.00	7.57					
02-11-22	01:10:00	25.06	-35.69	7.60					
02-11-22	01:20:00	25.04	-34.83	7.59					
02-11-22	01:30:00	25.04	-33.55	7.57					
02-11-22	01:40:00	25.04	-33.49	7.57					
02-11-22	01:50:00	25.02	-33.77	7.57					
02-11-22	02:00:00	25.02	-33.38	7.56					
02-11-22	02:10:00	25.02	-33.88	7.57					
02-11-22	02:20:00	25.02	-33.94	7.57					
02-11-22	02:30:00	24.99	-33.19	7.56					
02-11-22	02:40:00	24.99	-32.94	7.56					
02-11-22	02:50:00	24.99	-32.95	7.56					
02-11-22	03:00:00	24.97	-32.31	7.55					
02-11-22	03:10:00	24.97	-32.47	7.55					
02-11-22	03:20:00	24.97	-32.06	7.54					
02-11-22	03:30:00	24.97	-31.86	7.54					
02-11-22	03:40:00	24.94	-31.47	7.53					
02-11-22	03:50:00	24.94	-31.30	7.53					
02-11-22	04:00:00	24.94	-31.52	7.53					
02-11-22	04:10:00	24.94	-31.58	7.53					
02-11-22	04:20:00	24.92	-31.00	7.52					
02-11-22	04:30:00	24.92	-30.64	7.52					
02-11-22	04:40:00	24.92	-29.59	7.50					
02-11-22	04:50:00	24.90	-29.39	7.50					
02-11-22	05:00:00	24.90	-29.89	7.51					
02-11-22	05:10:00	24.90	-30.00	7.51					
02-11-22	05:20:00	24.90	-29.41	7.50					
02-11-22	05:30:00	24.87	-29.25	7.49					
02-11-22	05:40:00	24.87	-28.61	7.48					
02-11-22	05:50:00	24.87	-28.56	7.48					
02-11-22	06:00:00	24.87	-28.77	7.49					
02-11-22	06:10:00	24.85	-28.56	7.48					
02-11-22	06:20:00	24.85	-28.16	7.48					
02-11-22	06:30:00	24.85	-28.11	7.48					
02-11-22	06:40:00	24.82	-27.97	7.47					
02-11-22	06:50:00	24.82	-27.88	7.47					
02-11-22	07:00:00	24.82	-27.31	7.46					
02-11-22	07:10:00	24.82	-27.81	7.47					
02-11-22	07:20:00	24.82	-27.66	7.47					
02-11-22	07:30:00	24.82	-27.31	7.46					
02-11-22	07:40:00	24.82	-27.31	7.46					
02-11-22	07:50:00	24.82	-27.38	7.46					
02-11-22	08:00:00	24.82	-27.38	7.46					
02-11-22	08:10:00	24.82	-27.28	7.46					
02-11-22	08:20:00	24.82	-27.25	7.46					
02-11-22	08:30:00	24.85	-27.34	7.46					
02-11-22	08:40:00	24.85	-27.69	7.47					
02-11-22	08:50:00	24.87	-27.44	7.46					
02-11-22	09:00:00	24.87	-27.59	7.47					
02-11-22	09:10:00	24.90	-27.47	7.46					
02-11-22	09:20:00	24.92	-27.59	7.47					
02-11-22	09:30:00	24.92	-28.31	7.48					
02-11-22	09:40:00	24.94	-28.74	7.49					
02-11-22	09:50:00	24.97	-29.72	7.50					
02-11-22	10:00:00	24.99	-29.64	7.50					
02-11-22	10:10:00	25.02	-30.17	7.51					
02-11-22	10:20:00	25.02	-31.05	7.52					
02-11-22	10:30:00	25.04	-31.00	7.52					
02-11-22	10:40:00	25.04	-30.69	7.52					
02-11-22	10:50:00	25.06	-32.02	7.54					
02-11-22	11:00:00	25.09	-32.56	7.55					
02-11-22	11:10:00	25.11	-33.03	7.56					
02-11-22	11:20:00	25.14	-32.39	7.55					
02-11-22	11:30:00	25.14	-33.34	7.56					
02-11-22	11:40:00	25.14	-33.45	7.57					
02-11-22	11:50:00	25.16	-33.89	7.57					
02-11-22	12:00:00	25.19	-32.86	7.56					
02-11-22	12:10:00	25.21	-33.80	7.57					
02-11-22	12:20:00	25.19	-34.25	7.58					
02-11-22	12:30:00	25.21	-33.99	7.57					
02-11-22	12:40:00	25.19	-34.00	7.57					
02-11-22	12:50:00	25.21	-35.20	7.59					
02-11-22	13:00:00	25.26	-34.84	7.59					
02-11-22	13:10:00	25.28	-34.47	7.58					
02-11-22	13:20:00	25.26	-35.36	7.60					
02-11-22	13:30:00	25.31	-35.78	7.60					
02-11-22	13:40:00	25.31	-36.59	7.62					
02-11-22	13:50:00	25.33	-36.05	7.61					
02-11-22	14:00:00	25.31	-36.81	7.62					
02-11-22	14:10:00	25.31	-37.24	7.63					
02-11-22	14:20:00	25.33	-37.97	7.64					
02-11-22	14:30:00	25.31	-37.69	7.64					
02-11-22	14:40:00	25.33	-38.86	7.66					
02-11-22	14:50:00	25.33	-38.67	7.65					
02-11-22	15:00:00	25.33	-38.08	7.64					
02-11-22	15:10:00	25.33	-38.13	7.64					
02-11-22	15:20:00	25.33	-38.77	7.65					
02-11-22	15:30:00	25.36	-39.64	7.67					
02-11-22	15:40:00	25.36	-41.80	7.71					
02-11-22	15:50:00	25.36	-42.03	7.71					
02-11-22	16:00:00	25.36	-41.45	7.70					
02-11-22	16:10:00	25.36	-41.22	7.70					
02-11-22	16:20:00	25.36	-41.36	7.70					
02-11-22	16:30:00	25.33	-40.69	7.69					
02-11-22	16:40:00	25.33	-40.81	7.69					
02-11-22	16:50:00	25.33	-40.33	7.68					
02-11-22	17:00:00	25.33	-39.49	7.67					
02-11-22	17:10:00	25.31	-39.52	7.67					
02-11-22	17:20:00	25.31	-39.34	7.66					
02-11-22	17:30:00	25.31	-39.69	7.67					
02-11-22	17:40:00	25.28	-40.06	7.68					
02-11-22	17:50:00	25.28	-40.00	7.68					
02-11-22	18:00:00	25.28	-39.86	7.67					
02-11-22	18:10:00	25.26	-40.45	7.68					
02-11-22	18:20:00	25.26	-40.22	7.68					
02-11-22	18:30:00	25.26	-40.30	7.68					
02-11-22	18:40:00	25.23	-40.03	7.68					
02-11-22	18:50:00	25.21	-40.09	7.68					
02-11-22	19:00:00	25.21	-39.80	7.67					
02-11-22	19:10:00	25.21	-39.49	7.67					
02-11-22	19:20:00	25.19	-39.39	7.67					
02-11-22	19:30:00	25.19	-38.80	7.66					
02-11-22	19:40:00	25.16	-38.55	7.65					
02-11-22	19:50:00	25.16	-38.27	7.65					
02-11-22	20:00:00	25.16	-37.95	7.64					
02-11-22	20:10:00	25.14	-37.86	7.64					
02-11-22	20:20:00	25.14	-37.74	7.64					
02-11-22	20:30:00	25.11	-37.86	7.64					
02-11-22	20:40:00	25.11	-37.77	7.64					
02-11-22	20:50:00	25.11	-37.45	7.63					
02-11-22	21:00:00	25.09	-36.80	7.62					
02-11-22	21:10:00	25.09	-36.72	7.62					
02-11-22	21:20:00	25.06	-37.02	7.63					
02-11-22	21:30:00	25.06	-36.42	7.62					
02-11-22	21:40:00	25.04	-36.66	7.62					
02-11-22	21:50:00	25.04	-36.42	7.62					
02-11-22	22:00:00	25.04	-36.36	7.61					
02-11-22	22:10:00	25.02	-36.53	7.62					
02-11-22	22:20:00	24.99	-36.66	7.62					
02-11-22	22:30:00	24.99	-36.74	7.62					
02-11-22	22:40:00	24.99	-36.28	7.61					
02-11-22	22:50:00	24.97	-35.99	7.61					
02-11-22	23:00:00	24.97	-35.92	7.61					
02-11-22	23:10:00	24.97	-35.94	7.61					
02-11-22	23:20:00	24.94	-35.42	7.60					
02-11-22	23:30:00	24.94	-35.33	7.60					
02-11-22	23:40:00	24.94	-35.81	7.61					
02-11-22	23:50:00	24.94	-39.80	7.67					
03-11-22	00:00:00	24.92	-38.00	7.64					
03-11-22	00:10:00	24.90	-37.41	7.63					
03-11-22	00:20:00	24.90	-36.70	7.62					
03-11-22	00:30:00	24.90	-36.22	7.61					
03-11-22	00:40:00	24.87	-35.94	7.61					
03-11-22	00:50:00	24.90	-37.09	7.63					
03-11-22	01:00:00	24.90	-37.03	7.63					
03-11-22	01:10:00	24.87	-35.78	7.61					
03-11-22	01:20:00	24.85	-35.89	7.61					
03-11-22	01:30:00	24.85	-35.22	7.60					
03-11-22	01:40:00	24.85	-35.52	7.60					
03-11-22	01:50:00	24.85	-35.49	7.60					
03-11-22	02:00:00	24.85	-35.08	7.59					
03-11-22	02:10:00	24.82	-33.81	7.57					
03-11-22	02:20:00	24.82	-33.52	7.57					
03-11-22	02:30:00	24.80	-33.55	7.57					
03-11-22	02:40:00	24.80	-32.94	7.56					
03-11-22	02:50:00	24.80	-32.77	7.55					
03-11-22	03:00:00	24.80	-32.28	7.55					
03-11-22	03:10:00	24.80	-32.59	7.55					
03-11-22	03:20:00	24.77	-32.19	7.54					
03-11-22	03:30:00	24.77	-32.02	7.54					
03-11-22	03:40:00	24.77	-31.42	7.53					
03-11-22	03:50:00	24.77	-31.14	7.53					
03-11-22	04:00:00	24.75	-31.38	7.53					
03-11-22	04:10:00	24.75	-31.03	7.52					
03-11-22	04:20:00	24.75	-31.27	7.53					
03-11-22	04:30:00	24.75	-31.19	7.53					
03-11-22	04:40:00	24.75	-31.08	7.53					
03-11-22	04:50:00	24.73	-31.24	7.53					
03-11-22	05:00:00	24.75	-31.08	7.53					
03-11-22	05:10:00	24.73	-30.64	7.52					
03-11-22	05:20:00	24.73	-29.72	7.50					
03-11-22	05:30:00	24.73	-30.06	7.51					
03-11-22	05:40:00	24.73	-30.20	7.51					
03-11-22	05:50:00	24.70	-29.61	7.50					
03-11-22	06:00:00	24.70	-29.24	7.49					
03-11-22	06:10:00	24.70	-29.52	7.50					
03-11-22	06:20:00	24.68	-29.55	7.50					
03-11-22	06:30:00	24.68	-29.22	7.49					
03-11-22	06:40:00	24.68	-29.70	7.50					
03-11-22	06:50:00	24.68	-28.53	7.48					
03-11-22	07:00:00	24.68	-28.63	7.48					
03-11-22	07:10:00	24.68	-28.94	7.49					
03-11-22	07:20:00	24.68	-29.16	7.49					
03-11-22	07:30:00	24.68	-29.14	7.49					
03-11-22	07:40:00	24.68	-28.50	7.48					
03-11-22	07:50:00	24.68	-27.88	7.47					
03-11-22	08:00:00	24.70	-27.55	7.47					
03-11-22	08:10:00	24.70	-27.20	7.46					
03-11-22	08:20:00	24.70	-28.17	7.48					
03-11-22	08:30:00	24.70	-27.94	7.47					
03-11-22	08:40:00	24.73	-27.92	7.47					
03-11-22	08:50:00	24.73	-28.92	7.49					
03-11-22	09:00:00	24.75	-29.02	7.49					
03-11-22	09:10:00	24.75	-29.42	7.50					
03-11-22	09:20:00	24.80	-29.61	7.50					
03-11-22	09:30:00	24.85	-30.19	7.51					
03-11-22	09:40:00	24.92	-29.56	7.50					
03-11-22	09:50:00	24.97	-31.80	7.54					
03-11-22	10:00:00	25.02	-33.39	7.56					
03-11-22	10:10:00	25.02	-31.08	7.53					
03-11-22	10:20:00	25.06	-32.36	7.55					
03-11-22	10:30:00	25.09	-32.81	7.55					
03-11-22	10:40:00	25.11	-31.75	7.54					
03-11-22	10:50:00	25.16	-31.91	7.54					
03-11-22	11:00:00	25.23	-32.86	7.55					
03-11-22	11:10:00	25.26	-32.31	7.55					
03-11-22	11:20:00	25.31	-33.41	7.56					
03-11-22	11:30:00	25.31	-33.31	7.56					
03-11-22	11:40:00	25.31	-33.80	7.57					
03-11-22	11:50:00	25.33	-34.36	7.58					
03-11-22	12:00:00	25.38	-35.19	7.59					
03-11-22	12:10:00	25.40	-34.74	7.59					
03-11-22	12:20:00	25.40	-35.80	7.60					
03-11-22	12:30:00	25.43	-35.91	7.61					
03-11-22	12:40:00	25.48	-37.03	7.62					
03-11-22	12:50:00	25.48	-37.27	7.63					
03-11-22	13:00:00	25.57	-37.08	7.63					
03-11-22	13:10:00	25.65	-38.99	7.66					
03-11-22	13:20:00	25.65	-39.66	7.67					
03-11-22	13:30:00	25.70	-39.83	7.67					
03-11-22	13:40:00	25.65	-42.64	7.72					
03-11-22	13:50:00	25.67	-42.17	7.71					
03-11-22	14:00:00	25.65	-41.86	7.71					
03-11-22	14:10:00	25.62	-42.92	7.72					
03-11-22	14:20:00	25.67	-43.38	7.73					
03-11-22	14:30:00	25.65	-44.33	7.75					
03-11-22	14:40:00	25.65	-43.66	7.74					
03-11-22	14:50:00	25.62	-43.06	7.73					
03-11-22	15:00:00	25.62	-42.77	7.72					
03-11-22	15:10:00	25.65	-43.92	7.74					
03-11-22	15:20:00	25.62	-44.42	7.75					
03-11-22	15:30:00	25.62	-44.20	7.75					
03-11-22	15:40:00	25.65	-43.92	7.74					
03-11-22	15:50:00	25.65	-44.28	7.75					
03-11-22	16:00:00	25.67	-44.97	7.76					
03-11-22	16:10:00	25.67	-44.67	7.75					
03-11-22	16:20:00	25.67	-45.08	7.76					
03-11-22	16:30:00	25.67	-44.44	7.75					
03-11-22	16:40:00	25.65	-43.02	7.73					
03-11-22	16:50:00	25.65	-42.99	7.72					
03-11-22	17:00:00	25.62	-43.16	7.73					
03-11-22	17:10:00	25.65	-43.58	7.73					
03-11-22	17:20:00	25.65	-43.35	7.73					
03-11-22	17:30:00	25.62	-43.16	7.73					
03-11-22	17:40:00	25.65	-43.83	7.74					
03-11-22	17:50:00	25.62	-44.42	7.75					
03-11-22	18:00:00	25.62	-44.22	7.75					
03-11-22	18:10:00	25.62	-44.30	7.75					
03-11-22	18:20:00	25.60	-44.42	7.75					
03-11-22	18:30:00	25.60	-44.16	7.74					
03-11-22	18:40:00	25.60	-43.92	7.74					
03-11-22	18:50:00	25.57	-44.70	7.75					
03-11-22	19:00:00	25.57	-44.30	7.75					
03-11-22	19:10:00	25.57	-44.03	7.74					
03-11-22	19:20:00	25.55	-44.08	7.74					
03-11-22	19:30:00	25.55	-43.85	7.74					
03-11-22	19:40:00	25.53	-43.05	7.73					
03-11-22	19:50:00	25.53	-42.33	7.71					
03-11-22	20:00:00	25.53	-42.10	7.71					
03-11-22	20:10:00	25.50	-42.53	7.72					
03-11-22	20:20:00	25.50	-42.45	7.72					
03-11-22	20:30:00	25.50	-42.85	7.72					
03-11-22	20:40:00	25.48	-42.13	7.71					
03-11-22	20:50:00	25.48	-41.88	7.71					
03-11-22	21:00:00	25.48	-41.66	7.70					
03-11-22	21:10:00	25.48	-41.35	7.70					
03-11-22	21:20:00	25.48	-41.60	7.70					
03-11-22	21:30:00	25.48	-41.53	7.70					
03-11-22	21:40:00	25.45	-41.77	7.70					
03-11-22	21:50:00	25.43	-41.11	7.69					
03-11-22	22:00:00	25.40	-40.39	7.68					
03-11-22	22:10:00	25.38	-40.25	7.68					
03-11-22	22:20:00	25.36	-39.69	7.67					
03-11-22	22:30:00	25.36	-40.08	7.68					
03-11-22	22:40:00	25.36	-40.45	7.68					
03-11-22	22:50:00	25.33	-40.64	7.69					
03-11-22	23:00:00	25.33	-40.44	7.68					
03-11-22	23:10:00	25.31	-40.69	7.69					
03-11-22	23:20:00	25.31	-39.89	7.67					
03-11-22	23:30:00	25.28	-38.74	7.65					
03-11-22	23:40:00	25.28	-38.70	7.65					
03-11-22	23:50:00	25.28	-38.94	7.66					
04-11-22	00:00:00	25.28	-38.45	7.65					
04-11-22	00:10:00	25.26	-37.63	7.64					
04-11-22	00:20:00	25.26	-38.17	7.64					
04-11-22	00:30:00	25.26	-38.83	7.66					
04-11-22	00:40:00	25.26	-38.36	7.65					
04-11-22	00:50:00	25.26	-38.22	7.65					
04-11-22	01:00:00	25.23	-38.33	7.65					
04-11-22	01:10:00	25.23	-38.39	7.65					
04-11-22	01:20:00	25.21	-37.24	7.63					
04-11-22	01:30:00	25.21	-36.91	7.62					
04-11-22	01:40:00	25.21	-36.70	7.62					
04-11-22	01:50:00	25.21	-36.74	7.62					
04-11-22	02:00:00	25.19	-36.59	7.62					
04-11-22	02:10:00	25.19	-35.92	7.61					
04-11-22	02:20:00	25.19	-36.45	7.62					
04-11-22	02:30:00	25.19	-36.45	7.62					
04-11-22	02:40:00	25.19	-36.63	7.62					
04-11-22	02:50:00	25.16	-36.03	7.61					
04-11-22	03:00:00	25.16	-35.55	7.60					
04-11-22	03:10:00	25.16	-34.88	7.59					
04-11-22	03:20:00	25.16	-34.64	7.59					
04-11-22	03:30:00	25.14	-35.20	7.59					
04-11-22	03:40:00	25.14	-35.08	7.59					
04-11-22	03:50:00	25.14	-35.03	7.59					
04-11-22	04:00:00	25.14	-35.03	7.59					
04-11-22	04:10:00	25.14	-35.50	7.60					
04-11-22	04:20:00	25.14	-35.94	7.61					
04-11-22	04:30:00	25.14	-35.55	7.60					
04-11-22	04:40:00	25.11	-35.81	7.61					
04-11-22	04:50:00	25.11	-35.72	7.60					
04-11-22	05:00:00	25.11	-35.56	7.60					
04-11-22	05:10:00	25.11	-35.05	7.59					
04-11-22	05:20:00	25.09	-34.84	7.59					
04-11-22	05:30:00	25.09	-34.17	7.58					
04-11-22	05:40:00	25.09	-34.13	7.58					
04-11-22	05:50:00	25.09	-34.03	7.58					
04-11-22	06:00:00	25.09	-34.05	7.58					
04-11-22	06:10:00	25.09	-34.24	7.58					
04-11-22	06:20:00	25.09	-34.50	7.58					
04-11-22	06:30:00	25.09	-34.06	7.58					
04-11-22	06:40:00	25.06	-33.80	7.57					
04-11-22	06:50:00	25.06	-33.27	7.56					
04-11-22	07:00:00	25.04	-32.61	7.55					
04-11-22	07:10:00	25.04	-32.31	7.55					
04-11-22	07:20:00	25.06	-32.69	7.55					
04-11-22	07:30:00	25.06	-31.89	7.54					
04-11-22	07:40:00	25.06	-31.70	7.54					
04-11-22	07:50:00	25.06	-31.52	7.53					
04-11-22	08:00:00	25.06	-31.50	7.53					
04-11-22	08:10:00	25.06	-31.17	7.53					
04-11-22	08:20:00	25.06	-30.75	7.52					
04-11-22	08:30:00	25.09	-30.99	7.52					
04-11-22	08:40:00	25.11	-30.42	7.51					
04-11-22	08:50:00	25.11	-31.38	7.53					
04-11-22	09:00:00	25.16	-32.66	7.55					
04-11-22	09:10:00	25.16	-33.53	7.57					
04-11-22	09:20:00	25.19	-33.84	7.57					
04-11-22	09:30:00	25.23	-32.50	7.55					
04-11-22	09:40:00	25.26	-34.30	7.58					
04-11-22	09:50:00	25.28	-34.88	7.59					
04-11-22	10:00:00	25.33	-35.53	7.60					
04-11-22	10:10:00	25.38	-35.69	7.60					
04-11-22	10:20:00	25.38	-35.95	7.61					
04-11-22	10:30:00	25.40	-35.97	7.61					
04-11-22	10:40:00	25.45	-36.78	7.62					
04-11-22	10:50:00	25.50	-36.89	7.62					
04-11-22	11:00:00	25.50	-37.14	7.63					
04-11-22	11:10:00	25.55	-37.84	7.64					
04-11-22	11:20:00	25.57	-39.08	7.66					
04-11-22	11:30:00	25.57	-38.02	7.64					
04-11-22	11:40:00	25.60	-38.64	7.65					
04-11-22	11:50:00	25.62	-40.25	7.68					
04-11-22	12:00:00	25.65	-40.02	7.67					
04-11-22	12:10:00	25.65	-40.24	7.68					
04-11-22	12:20:00	25.67	-40.91	7.69					
04-11-22	12:30:00	25.67	-40.50	7.68					
04-11-22	12:40:00	25.70	-41.64	7.70					
04-11-22	12:50:00	25.74	-43.55	7.73					
04-11-22	13:00:00	25.79	-43.11	7.73					
04-11-22	13:10:00	25.79	-43.95	7.74					
04-11-22	13:20:00	25.79	-45.64	7.77					
04-11-22	13:30:00	25.82	-45.95	7.77					
04-11-22	13:40:00	25.82	-45.33	7.76					
04-11-22	13:50:00	25.84	-45.52	7.77					
04-11-22	14:00:00	25.84	-46.22	7.78					
04-11-22	14:10:00	25.84	-46.00	7.78					
04-11-22	14:20:00	25.87	-46.17	7.78					
04-11-22	14:30:00	25.87	-45.02	7.76					
04-11-22	14:40:00	25.87	-45.44	7.77					
04-11-22	14:50:00	25.87	-45.74	7.77					
04-11-22	15:00:00	25.89	-46.63	7.79					
04-11-22	15:10:00	25.89	-47.02	7.79					
04-11-22	15:20:00	25.89	-47.63	7.80					
04-11-22	15:30:00	25.89	-47.33	7.80					
04-11-22	15:40:00	25.89	-47.53	7.80					
04-11-22	15:50:00	25.89	-47.05	7.79					
04-11-22	16:00:00	25.91	-47.47	7.80					
04-11-22	16:10:00	25.91	-48.10	7.81					
04-11-22	16:20:00	25.89	-47.86	7.81					
04-11-22	16:30:00	25.89	-47.31	7.80					
04-11-22	16:40:00	25.91	-47.70	7.80					
04-11-22	16:50:00	25.89	-48.14	7.81					
04-11-22	17:00:00	25.91	-47.70	7.80					
04-11-22	17:10:00	25.89	-46.88	7.79					
04-11-22	17:20:00	25.89	-47.94	7.81					
04-11-22	17:30:00	25.89	-47.06	7.79					
04-11-22	17:40:00	25.89	-47.33	7.80					
04-11-22	17:50:00	25.89	-47.61	7.80					
04-11-22	18:00:00	25.89	-47.28	7.80					
04-11-22	18:10:00	25.89	-46.38	7.78					
04-11-22	18:20:00	25.87	-45.78	7.77					
04-11-22	18:30:00	25.87	-45.20	7.76					
04-11-22	18:40:00	25.84	-45.00	7.76					
04-11-22	18:50:00	25.84	-45.39	7.77					
04-11-22	19:00:00	25.84	-45.63	7.77					
04-11-22	19:10:00	25.84	-45.38	7.76					
04-11-22	19:20:00	25.84	-45.00	7.76					
04-11-22	19:30:00	25.84	-45.16	7.76					
04-11-22	19:40:00	25.84	-44.44	7.75					
04-11-22	19:50:00	25.84	-44.55	7.75					
04-11-22	20:00:00	25.84	-43.77	7.74					
04-11-22	20:10:00	25.84	-43.25	7.73					
04-11-22	20:20:00	25.82	-42.91	7.72					
04-11-22	20:30:00	25.82	-41.89	7.71					
04-11-22	20:40:00	25.82	-41.89	7.71					
04-11-22	20:50:00	25.79	-41.91	7.71					
04-11-22	21:00:00	25.79	-41.58	7.70					
04-11-22	21:10:00	25.79	-40.81	7.69					
04-11-22	21:20:00	25.77	-41.06	7.69					
04-11-22	21:30:00	25.77	-40.09	7.68					
04-11-22	21:40:00	25.74	-40.27	7.68					
04-11-22	21:50:00	25.74	-40.05	7.68					
04-11-22	22:00:00	25.72	-39.83	7.67					
04-11-22	22:10:00	25.72	-40.17	7.68					
04-11-22	22:20:00	25.70	-39.67	7.67					
04-11-22	22:30:00	25.70	-39.28	7.66					
04-11-22	22:40:00	25.67	-39.03	7.66					
04-11-22	22:50:00	25.67	-39.22	7.66					
04-11-22	23:00:00	25.67	-39.09	7.66					
04-11-22	23:10:00	25.65	-39.17	7.66					
04-11-22	23:20:00	25.65	-38.91	7.66					
04-11-22	23:30:00	25.62	-38.99	7.66					
04-11-22	23:40:00	25.62	-38.59	7.65					
04-11-22	23:50:00	25.60	-38.49	7.65					
05-11-22	00:00:00	25.60	-38.22	7.64					
05-11-22	00:10:00	25.57	-37.97	7.64					
05-11-22	00:20:00	25.57	-37.84	7.64					
05-11-22	00:30:00	25.55	-37.92	7.64					
05-11-22	00:40:00	25.55	-37.44	7.63					
05-11-22	00:50:00	25.55	-37.22	7.63					
05-11-22	01:00:00	25.53	-37.24	7.63					
05-11-22	01:10:00	25.50	-36.52	7.62					
05-11-22	01:20:00	25.50	-36.95	7.62					
05-11-22	01:30:00	25.48	-36.58	7.62					
05-11-22	01:40:00	25.45	-36.55	7.62					
05-11-22	01:50:00	25.43	-36.41	7.61					
05-11-22	02:00:00	25.43	-35.70	7.60					
05-11-22	02:10:00	25.40	-36.39	7.61					
05-11-22	02:20:00	25.38	-35.66	7.60					
05-11-22	02:30:00	25.38	-35.94	7.61					
05-11-22	02:40:00	25.38	-35.91	7.61					
05-11-22	02:50:00	25.36	-35.80	7.60					
05-11-22	03:00:00	25.33	-35.53	7.60					
05-11-22	03:10:00	25.31	-35.20	7.59					
05-11-22	03:20:00	25.31	-35.41	7.60					
05-11-22	03:30:00	25.28	-35.00	7.59					
05-11-22	03:40:00	25.28	-34.91	7.59					
05-11-22	03:50:00	25.26	-34.95	7.59					
05-11-22	04:00:00	25.26	-35.11	7.59					
05-11-22	04:10:00	25.26	-35.00	7.59					
05-11-22	04:20:00	25.23	-34.67	7.59					
05-11-22	04:30:00	25.23	-34.19	7.58					
