#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Button Down,Button Up,Host Connected,End of File
7731,05/27/2024 17:20:00,27.19,-52.08,7.83,,,,
7732,05/27/2024 17:30:00,27.19,-52.27,7.83,,,,
7733,05/27/2024 17:40:00,27.16,-51.55,7.82,,,,
7734,05/27/2024 17:50:00,27.14,-51.00,7.81,,,,
7735,05/27/2024 18:00:00,27.09,-49.72,7.78,,,,
7736,05/27/2024 18:10:00,27.06,-49.17,7.77,,,,
7737,05/27/2024 18:20:00,27.04,-48.56,7.76,,,,
7738,05/27/2024 18:30:00,27.01,-48.28,7.76,,,,
7739,05/27/2024 18:40:00,26.99,-47.81,7.75,,,,
7740,05/27/2024 18:50:00,26.96,-47.35,7.74,,,,
7741,05/27/2024 19:00:00,26.92,-46.49,7.73,,,,
7742,05/27/2024 19:10:00,26.89,-45.42,7.71,,,,
7743,05/27/2024 19:20:00,26.87,-44.85,7.70,,,,
7744,05/27/2024 19:30:00,26.82,-44.16,7.68,,,,
7745,05/27/2024 19:40:00,26.77,-43.67,7.67,,,,
7746,05/27/2024 19:50:00,26.74,-42.95,7.66,,,,
7747,05/27/2024 20:00:00,26.72,-42.66,7.66,,,,
7748,05/27/2024 20:10:00,26.67,-42.42,7.65,,,,
7749,05/27/2024 20:20:00,26.65,-41.69,7.64,,,,
7750,05/27/2024 20:30:00,26.62,-41.28,7.63,,,,
7751,05/27/2024 20:40:00,26.60,-40.77,7.62,,,,
7752,05/27/2024 20:50:00,26.55,-40.69,7.62,,,,
7753,05/27/2024 21:00:00,26.52,-40.27,7.61,,,,
7754,05/27/2024 21:10:00,26.50,-39.95,7.61,,,,
7755,05/27/2024 21:20:00,26.48,-39.64,7.60,,,,
7756,05/27/2024 21:30:00,26.45,-39.20,7.59,,,,
7757,05/27/2024 21:40:00,26.43,-39.11,7.59,,,,
7758,05/27/2024 21:50:00,26.40,-38.95,7.59,,,,
7759,05/27/2024 22:00:00,26.35,-38.63,7.58,,,,
7760,05/27/2024 22:10:00,26.33,-38.30,7.58,,,,
7761,05/27/2024 22:20:00,26.30,-38.20,7.57,,,,
7762,05/27/2024 22:30:00,26.28,-37.86,7.57,,,,
7763,05/27/2024 22:40:00,26.23,-37.69,7.57,,,,
7764,05/27/2024 22:50:00,26.21,-37.20,7.56,,,,
7765,05/27/2024 23:00:00,26.18,-37.06,7.55,,,,
7766,05/27/2024 23:10:00,26.16,-36.83,7.55,,,,
7767,05/27/2024 23:20:00,26.11,-36.36,7.54,,,,
7768,05/27/2024 23:30:00,26.08,-36.30,7.54,,,,
7769,05/27/2024 23:40:00,26.06,-36.31,7.54,,,,
7770,05/27/2024 23:50:00,26.04,-36.02,7.53,,,,
7771,05/28/2024 00:00:00,26.01,-35.88,7.53,,,,
7772,05/28/2024 00:10:00,25.99,-35.80,7.53,,,,
7773,05/28/2024 00:20:00,25.94,-35.56,7.53,,,,
7774,05/28/2024 00:30:00,25.91,-35.36,7.52,,,,
7775,05/28/2024 00:40:00,25.89,-35.22,7.52,,,,
7776,05/28/2024 00:50:00,25.87,-34.99,7.52,,,,
7777,05/28/2024 01:00:00,25.82,-34.83,7.51,,,,
7778,05/28/2024 01:10:00,25.79,-34.72,7.51,,,,
7779,05/28/2024 01:20:00,25.77,-34.44,7.51,,,,
7780,05/28/2024 01:30:00,25.74,-34.36,7.50,,,,
7781,05/28/2024 01:40:00,25.72,-34.22,7.50,,,,
7782,05/28/2024 01:50:00,25.70,-34.14,7.50,,,,
7783,05/28/2024 02:00:00,25.65,-34.05,7.50,,,,
7784,05/28/2024 02:10:00,25.62,-33.89,7.50,,,,
7785,05/28/2024 02:20:00,25.60,-33.70,7.49,,,,
7786,05/28/2024 02:30:00,25.57,-33.67,7.49,,,,
7787,05/28/2024 02:40:00,25.55,-33.59,7.49,,,,
7788,05/28/2024 02:50:00,25.53,-33.49,7.49,,,,
7789,05/28/2024 03:00:00,25.50,-33.45,7.49,,,,
7790,05/28/2024 03:10:00,25.50,-33.36,7.49,,,,
7791,05/28/2024 03:20:00,25.48,-33.27,7.48,,,,
7792,05/28/2024 03:30:00,25.45,-33.24,7.48,,,,
7793,05/28/2024 03:40:00,25.43,-33.24,7.48,,,,
7794,05/28/2024 03:50:00,25.40,-33.14,7.48,,,,
7795,05/28/2024 04:00:00,25.38,-33.14,7.48,,,,
7796,05/28/2024 04:10:00,25.38,-33.11,7.48,,,,
7797,05/28/2024 04:20:00,25.36,-33.05,7.48,,,,
7798,05/28/2024 04:30:00,25.33,-32.95,7.48,,,,
7799,05/28/2024 04:40:00,25.31,-33.31,7.49,,,,
7800,05/28/2024 04:50:00,25.28,-33.17,7.48,,,,
7801,05/28/2024 05:00:00,25.26,-33.19,7.48,,,,
7802,05/28/2024 05:10:00,25.26,-33.16,7.48,,,,
7803,05/28/2024 05:20:00,25.23,-33.08,7.48,,,,
7804,05/28/2024 05:30:00,25.21,-33.44,7.49,,,,
7805,05/28/2024 05:40:00,25.21,-33.31,7.49,,,,
7806,05/28/2024 05:50:00,25.19,-33.22,7.48,,,,
7807,05/28/2024 06:00:00,25.19,-33.27,7.49,,,,
7808,05/28/2024 06:10:00,25.16,-33.28,7.49,,,,
7809,05/28/2024 06:20:00,25.14,-33.16,7.48,,,,
7810,05/28/2024 06:30:00,25.14,-33.13,7.48,,,,
7811,05/28/2024 06:40:00,25.09,-33.28,7.49,,,,
7812,05/28/2024 06:50:00,25.09,-33.25,7.49,,,,
7813,05/28/2024 07:00:00,25.09,-33.17,7.48,,,,
7814,05/28/2024 07:10:00,25.09,-33.22,7.48,,,,
7815,05/28/2024 07:20:00,25.06,-33.24,7.49,,,,
7816,05/28/2024 07:30:00,25.06,-33.36,7.49,,,,
7817,05/28/2024 07:40:00,25.06,-33.49,7.49,,,,
7818,05/28/2024 07:50:00,25.06,-33.56,7.49,,,,
7819,05/28/2024 08:00:00,25.06,-33.61,7.49,,,,
7820,05/28/2024 08:10:00,25.06,-33.75,7.49,,,,
7821,05/28/2024 08:20:00,25.09,-33.86,7.50,,,,
7822,05/28/2024 08:30:00,25.11,-33.92,7.50,,,,
7823,05/28/2024 08:40:00,25.11,-34.02,7.50,,,,
7824,05/28/2024 08:50:00,25.14,-34.42,7.51,,,,
7825,05/28/2024 09:00:00,25.16,-34.72,7.51,,,,
7826,05/28/2024 09:10:00,25.19,-35.14,7.52,,,,
7827,05/28/2024 09:20:00,25.21,-35.72,7.53,,,,
7828,05/28/2024 09:30:00,25.26,-36.39,7.54,,,,
7829,05/28/2024 09:40:00,25.31,-36.63,7.55,,,,
7830,05/28/2024 09:50:00,25.33,-37.03,7.55,,,,
7831,05/28/2024 10:00:00,25.38,-37.56,7.56,,,,
7832,05/28/2024 10:10:00,25.45,-38.14,7.57,,,,
7833,05/28/2024 10:20:00,25.50,-38.83,7.59,,,,
7834,05/28/2024 10:30:00,25.57,-39.45,7.60,,,,
7835,05/28/2024 10:40:00,25.65,-39.34,7.60,,,,
7836,05/28/2024 10:50:00,25.74,-40.19,7.61,,,,
7837,05/28/2024 11:00:00,25.82,-41.39,7.63,,,,
7838,05/28/2024 11:10:00,25.82,-41.35,7.63,,,,
7839,05/28/2024 11:20:00,25.96,-43.50,7.67,,,,
7840,05/28/2024 11:30:00,26.04,-43.66,7.68,,,,
7841,05/28/2024 11:40:00,26.06,-44.89,7.70,,,,
7842,05/28/2024 11:50:00,26.16,-46.11,7.72,,,,
7843,05/28/2024 12:00:00,26.23,-47.13,7.74,,,,
7844,05/28/2024 12:10:00,26.28,-47.42,7.74,,,,
7845,05/28/2024 12:20:00,26.33,-48.27,7.76,,,,
7846,05/28/2024 12:30:00,26.45,-50.63,7.80,,,,
7847,05/28/2024 12:40:00,26.57,-52.13,7.83,,,,
7848,05/28/2024 12:50:00,26.57,-52.03,7.83,,,,
7849,05/28/2024 13:00:00,26.65,-52.50,7.84,,,,
7850,05/28/2024 13:10:00,26.65,-52.89,7.84,,,,
7851,05/28/2024 13:20:00,26.72,-52.99,7.85,,,,
7852,05/28/2024 13:30:00,26.74,-52.67,7.84,,,,
7853,05/28/2024 13:40:00,26.77,-52.44,7.84,,,,
7854,05/28/2024 13:50:00,26.79,-52.30,7.83,,,,
7855,05/28/2024 14:00:00,26.82,-52.88,7.84,,,,
7856,05/28/2024 14:10:00,26.84,-52.42,7.83,,,,
7857,05/28/2024 14:20:00,26.87,-52.00,7.83,,,,
7858,05/28/2024 14:30:00,26.89,-52.30,7.83,,,,
7859,05/28/2024 14:40:00,26.92,-52.17,7.83,,,,
7860,05/28/2024 14:50:00,26.96,-52.28,7.83,,,,
7861,05/28/2024 15:00:00,26.99,-53.38,7.85,,,,
7862,05/28/2024 15:10:00,27.04,-54.16,7.87,,,,
7863,05/28/2024 15:20:00,27.06,-54.19,7.87,,,,
7864,05/28/2024 15:30:00,27.06,-54.17,7.87,,,,
7865,05/28/2024 15:40:00,27.06,-53.94,7.86,,,,
7866,05/28/2024 15:50:00,27.09,-53.17,7.85,,,,
7867,05/28/2024 16:00:00,27.14,-54.16,7.87,,,,
7868,05/28/2024 16:10:00,27.09,-54.58,7.87,,,,
7869,05/28/2024 16:20:00,27.14,-54.97,7.88,,,,
7870,05/28/2024 16:30:00,27.14,-55.55,7.89,,,,
7871,05/28/2024 16:40:00,27.16,-55.78,7.90,,,,
7872,05/28/2024 16:50:00,27.14,-55.89,7.90,,,,
7873,05/28/2024 17:00:00,27.14,-54.78,7.88,,,,
7874,05/28/2024 17:10:00,27.14,-54.39,7.87,,,,
7875,05/28/2024 17:20:00,27.14,-54.25,7.87,,,,
7876,05/28/2024 17:30:00,27.11,-53.30,7.85,,,,
7877,05/28/2024 17:40:00,27.09,-52.39,7.83,,,,
7878,05/28/2024 17:50:00,27.11,-51.27,7.81,,,,
7879,05/28/2024 18:00:00,27.09,-50.94,7.81,,,,
7880,05/28/2024 18:10:00,27.09,-51.41,7.82,,,,
7881,05/28/2024 18:20:00,27.06,-50.10,7.79,,,,
7882,05/28/2024 18:30:00,27.04,-48.97,7.77,,,,
7883,05/28/2024 18:40:00,27.01,-49.22,7.78,,,,
7884,05/28/2024 18:50:00,26.96,-49.02,7.77,,,,
7885,05/28/2024 19:00:00,26.96,-48.33,7.76,,,,
7886,05/28/2024 19:10:00,26.94,-47.24,7.74,,,,
7887,05/28/2024 19:20:00,26.92,-46.42,7.72,,,,
7888,05/28/2024 19:30:00,26.87,-45.16,7.70,,,,
7889,05/28/2024 19:40:00,26.84,-44.08,7.68,,,,
7890,05/28/2024 19:50:00,26.82,-43.17,7.66,,,,
7891,05/28/2024 20:00:00,26.79,-42.64,7.66,,,,
7892,05/28/2024 20:10:00,26.77,-42.30,7.65,,,,
7893,05/28/2024 20:20:00,26.74,-41.61,7.64,,,,
7894,05/28/2024 20:30:00,26.72,-41.35,7.63,,,,
7895,05/28/2024 20:40:00,26.70,-40.89,7.62,,,,
7896,05/28/2024 20:50:00,26.67,-40.28,7.61,,,,
7897,05/28/2024 21:00:00,26.65,-40.11,7.61,,,,
7898,05/28/2024 21:10:00,26.62,-39.59,7.60,,,,
7899,05/28/2024 21:20:00,26.60,-39.20,7.59,,,,
7900,05/28/2024 21:30:00,26.57,-39.00,7.59,,,,
7901,05/28/2024 21:40:00,26.55,-38.67,7.58,,,,
7902,05/28/2024 21:50:00,26.52,-38.47,7.58,,,,
7903,05/28/2024 22:00:00,26.50,-38.09,7.57,,,,
7904,05/28/2024 22:10:00,26.48,-37.91,7.57,,,,
7905,05/28/2024 22:20:00,26.43,-37.69,7.56,,,,
7906,05/28/2024 22:30:00,26.43,-37.75,7.57,,,,
7907,05/28/2024 22:40:00,26.40,-37.66,7.56,,,,
7908,05/28/2024 22:50:00,26.38,-37.61,7.56,,,,
7909,05/28/2024 23:00:00,26.33,-37.47,7.56,,,,
7910,05/28/2024 23:10:00,26.30,-37.39,7.56,,,,
7911,05/28/2024 23:20:00,26.28,-36.99,7.55,,,,
7912,05/28/2024 23:30:00,26.26,-36.72,7.55,,,,
7913,05/28/2024 23:40:00,26.21,-36.55,7.54,,,,
7914,05/28/2024 23:50:00,26.18,-36.34,7.54,,,,
7915,05/29/2024 00:00:00,26.16,-36.05,7.54,,,,
7916,05/29/2024 00:10:00,26.13,-36.11,7.54,,,,
7917,05/29/2024 00:20:00,26.11,-35.83,7.53,,,,
7918,05/29/2024 00:30:00,26.08,-35.47,7.52,,,,
7919,05/29/2024 00:40:00,26.06,-35.55,7.53,,,,
7920,05/29/2024 00:50:00,26.04,-35.28,7.52,,,,
7921,05/29/2024 01:00:00,26.01,-35.20,7.52,,,,
7922,05/29/2024 01:10:00,25.99,-34.92,7.51,,,,
7923,05/29/2024 01:20:00,25.96,-34.72,7.51,,,,
7924,05/29/2024 01:30:00,25.96,-34.49,7.51,,,,
7925,05/29/2024 01:40:00,25.91,-34.42,7.51,,,,
7926,05/29/2024 01:50:00,25.89,-34.41,7.51,,,,
7927,05/29/2024 02:00:00,25.89,-34.44,7.51,,,,
7928,05/29/2024 02:10:00,25.87,-34.05,7.50,,,,
7929,05/29/2024 02:20:00,25.84,-33.94,7.50,,,,
7930,05/29/2024 02:30:00,25.82,-33.81,7.49,,,,
7931,05/29/2024 02:40:00,25.79,-33.81,7.49,,,,
7932,05/29/2024 02:50:00,25.74,-33.74,7.49,,,,
7933,05/29/2024 03:00:00,25.72,-33.64,7.49,,,,
7934,05/29/2024 03:10:00,25.70,-33.63,7.49,,,,
7935,05/29/2024 03:20:00,25.67,-33.52,7.49,,,,
7936,05/29/2024 03:30:00,25.65,-33.36,7.49,,,,
7937,05/29/2024 03:40:00,25.62,-33.38,7.49,,,,
7938,05/29/2024 03:50:00,25.62,-33.27,7.48,,,,
7939,05/29/2024 04:00:00,25.60,-33.27,7.48,,,,
7940,05/29/2024 04:10:00,25.57,-33.20,7.48,,,,
7941,05/29/2024 04:20:00,25.55,-33.14,7.48,,,,
7942,05/29/2024 04:30:00,25.53,-33.03,7.48,,,,
7943,05/29/2024 04:40:00,25.50,-33.19,7.48,,,,
7944,05/29/2024 04:50:00,25.48,-33.11,7.48,,,,
7945,05/29/2024 05:00:00,25.45,-32.97,7.48,,,,
7946,05/29/2024 05:10:00,25.43,-32.95,7.48,,,,
7947,05/29/2024 05:20:00,25.40,-32.91,7.48,,,,
7948,05/29/2024 05:30:00,25.38,-33.09,7.48,,,,
7949,05/29/2024 05:40:00,25.36,-33.05,7.48,,,,
7950,05/29/2024 05:50:00,25.33,-32.91,7.48,,,,
7951,05/29/2024 06:00:00,25.33,-32.80,7.48,,,,
7952,05/29/2024 06:10:00,25.33,-32.81,7.48,,,,
7953,05/29/2024 06:20:00,25.31,-32.77,7.48,,,,
7954,05/29/2024 06:30:00,25.28,-32.86,7.48,,,,
7955,05/29/2024 06:40:00,25.28,-32.83,7.48,,,,
7956,05/29/2024 06:50:00,25.28,-32.81,7.48,,,,
7957,05/29/2024 07:00:00,25.26,-32.84,7.48,,,,
7958,05/29/2024 07:10:00,25.28,-33.00,7.48,,,,
7959,05/29/2024 07:20:00,25.26,-33.02,7.48,,,,
7960,05/29/2024 07:30:00,25.26,-33.17,7.48,,,,
7961,05/29/2024 07:40:00,25.26,-33.24,7.48,,,,
7962,05/29/2024 07:50:00,25.28,-33.27,7.49,,,,
7963,05/29/2024 08:00:00,25.28,-33.34,7.49,,,,
7964,05/29/2024 08:10:00,25.31,-33.61,7.49,,,,
7965,05/29/2024 08:20:00,25.28,-33.49,7.49,,,,
7966,05/29/2024 08:30:00,25.28,-33.64,7.49,,,,
7967,05/29/2024 08:40:00,25.28,-33.61,7.49,,,,
7968,05/29/2024 08:50:00,25.31,-33.78,7.49,,,,
7969,05/29/2024 09:00:00,25.31,-34.33,7.50,,,,
7970,05/29/2024 09:10:00,25.31,-34.74,7.51,,,,
7971,05/29/2024 09:20:00,25.33,-35.09,7.52,,,,
7972,05/29/2024 09:30:00,25.36,-35.81,7.53,,,,
7973,05/29/2024 09:40:00,25.40,-36.27,7.54,,,,
7974,05/29/2024 09:50:00,25.48,-36.19,7.54,,,,
7975,05/29/2024 10:00:00,25.53,-36.03,7.54,,,,
7976,05/29/2024 10:10:00,25.57,-36.13,7.54,,,,
7977,05/29/2024 10:20:00,25.62,-36.44,7.54,,,,
7978,05/29/2024 10:30:00,25.70,-37.17,7.56,,,,
7979,05/29/2024 10:40:00,25.79,-37.80,7.57,,,,
7980,05/29/2024 10:50:00,25.87,-39.45,7.60,,,,
7981,05/29/2024 11:00:00,25.91,-39.50,7.60,,,,
7982,05/29/2024 11:10:00,25.94,-39.91,7.61,,,,
7983,05/29/2024 11:20:00,26.08,-41.14,7.63,,,,
7984,05/29/2024 11:30:00,26.08,-41.36,7.63,,,,
7985,05/29/2024 11:40:00,26.11,-41.17,7.63,,,,
7986,05/29/2024 11:50:00,26.16,-41.44,7.63,,,,
7987,05/29/2024 12:00:00,26.21,-42.03,7.65,,,,
7988,05/29/2024 12:10:00,26.26,-43.06,7.66,,,,
7989,05/29/2024 12:20:00,26.30,-47.56,7.75,,,,
7990,05/29/2024 12:30:00,26.33,-49.03,7.77,,,,
7991,05/29/2024 12:40:00,26.40,-52.60,7.84,,,,
7992,05/29/2024 12:50:00,26.43,-52.42,7.84,,,,
7993,05/29/2024 13:00:00,26.43,-53.24,7.85,,,,
7994,05/29/2024 13:10:00,26.45,-54.08,7.87,,,,
7995,05/29/2024 13:20:00,26.48,-54.33,7.87,,,,
7996,05/29/2024 13:30:00,26.52,-55.94,7.90,,,,
7997,05/29/2024 13:40:00,26.57,-57.28,7.92,,,,
7998,05/29/2024 13:50:00,26.57,-58.41,7.95,,,,
7999,05/29/2024 14:00:00,26.62,-58.77,7.95,,,,
8000,05/29/2024 14:10:00,26.65,-58.22,7.94,,,,
8001,05/29/2024 14:20:00,26.65,-57.52,7.93,,,,
8002,05/29/2024 14:30:00,26.67,-57.88,7.94,,,,
8003,05/29/2024 14:40:00,26.67,-58.33,7.94,,,,
8004,05/29/2024 14:50:00,26.70,-58.58,7.95,,,,
8005,05/29/2024 15:00:00,26.74,-58.06,7.94,,,,
8006,05/29/2024 15:10:00,26.77,-58.28,7.94,,,,
8007,05/29/2024 15:20:00,26.79,-57.00,7.92,,,,
8008,05/29/2024 15:30:00,26.82,-56.75,7.91,,,,
8009,05/29/2024 15:40:00,26.84,-56.06,7.90,,,,
8010,05/29/2024 15:50:00,26.84,-55.85,7.90,,,,
8011,05/29/2024 16:00:00,26.87,-56.64,7.91,,,,
8012,05/29/2024 16:10:00,26.84,-55.60,7.89,,,,
8013,05/29/2024 16:20:00,26.84,-54.97,7.88,,,,
8014,05/29/2024 16:30:00,26.84,-55.16,7.88,,,,
8015,05/29/2024 16:40:00,26.84,-55.00,7.88,,,,
8016,05/29/2024 16:50:00,26.87,-54.99,7.88,,,,
8017,05/29/2024 17:00:00,26.82,-53.97,7.86,,,,
8018,05/29/2024 17:10:00,26.79,-53.49,7.85,,,,
8019,05/29/2024 17:20:00,26.79,-53.44,7.85,,,,
8020,05/29/2024 17:30:00,26.77,-53.08,7.85,,,,
8021,05/29/2024 17:40:00,26.74,-52.30,7.83,,,,
8022,05/29/2024 17:50:00,26.72,-51.58,7.82,,,,
8023,05/29/2024 18:00:00,26.67,-51.67,7.82,,,,
8024,05/29/2024 18:10:00,26.65,-50.80,7.81,,,,
8025,05/29/2024 18:20:00,26.60,-50.20,7.79,,,,
8026,05/29/2024 18:30:00,26.57,-49.00,7.77,,,,
8027,05/29/2024 18:40:00,26.52,-48.95,7.77,,,,
8028,05/29/2024 18:50:00,26.52,-47.53,7.75,,,,
8029,05/29/2024 19:00:00,26.48,-46.97,7.74,,,,
8030,05/29/2024 19:10:00,26.45,-46.22,7.72,,,,
8031,05/29/2024 19:20:00,26.43,-45.27,7.70,,,,
8032,05/29/2024 19:30:00,26.40,-44.66,7.69,,,,
8033,05/29/2024 19:40:00,26.35,-44.06,7.68,,,,
8034,05/29/2024 19:50:00,26.30,-43.66,7.67,,,,
8035,05/29/2024 20:00:00,26.28,-43.05,7.66,,,,
8036,05/29/2024 20:10:00,26.23,-41.97,7.64,,,,
8037,05/29/2024 20:20:00,26.21,-41.35,7.63,,,,
8038,05/29/2024 20:30:00,26.21,-43.95,7.68,,,,
8039,05/29/2024 20:40:00,26.16,-42.53,7.65,,,,
8040,05/29/2024 20:50:00,26.13,-41.28,7.63,,,,
8041,05/29/2024 21:00:00,26.11,-40.52,7.62,,,,
8042,05/29/2024 21:10:00,26.06,-40.34,7.61,,,,
8043,05/29/2024 21:20:00,26.04,-39.83,7.60,,,,
8044,05/29/2024 21:30:00,26.01,-39.22,7.59,,,,
8045,05/29/2024 21:40:00,25.99,-38.78,7.59,,,,
8046,05/29/2024 21:50:00,25.96,-38.31,7.58,,,,
8047,05/29/2024 22:00:00,25.94,-38.27,7.58,,,,
8048,05/29/2024 22:10:00,25.91,-38.22,7.58,,,,
8049,05/29/2024 22:20:00,25.89,-37.74,7.57,,,,
8050,05/29/2024 22:30:00,25.87,-37.30,7.56,,,,
8051,05/29/2024 22:40:00,25.87,-37.25,7.56,,,,
8052,05/29/2024 22:50:00,25.84,-37.09,7.55,,,,
8053,05/29/2024 23:00:00,25.82,-36.63,7.55,,,,
8054,05/29/2024 23:10:00,25.79,-36.52,7.54,,,,
8055,05/29/2024 23:20:00,25.77,-36.33,7.54,,,,
8056,05/29/2024 23:30:00,25.74,-36.53,7.54,,,,
8057,05/29/2024 23:40:00,25.72,-36.36,7.54,,,,
8058,05/29/2024 23:50:00,25.70,-36.66,7.55,,,,
8059,05/30/2024 00:00:00,25.67,-35.86,7.53,,,,
8060,05/30/2024 00:10:00,25.65,-35.49,7.53,,,,
8061,05/30/2024 00:20:00,25.62,-35.41,7.52,,,,
8062,05/30/2024 00:30:00,25.60,-35.36,7.52,,,,
8063,05/30/2024 00:40:00,25.57,-35.13,7.52,,,,
8064,05/30/2024 00:50:00,25.55,-35.30,7.52,,,,
8065,05/30/2024 01:00:00,25.53,-34.80,7.51,,,,
8066,05/30/2024 01:10:00,25.50,-34.63,7.51,,,,
8067,05/30/2024 01:20:00,25.48,-34.61,7.51,,,,
8068,05/30/2024 01:30:00,25.45,-34.63,7.51,,,,
8069,05/30/2024 01:40:00,25.43,-34.24,7.50,,,,
8070,05/30/2024 01:50:00,25.40,-34.14,7.50,,,,
8071,05/30/2024 02:00:00,25.38,-33.92,7.50,,,,
8072,05/30/2024 02:10:00,25.38,-33.91,7.50,,,,
8073,05/30/2024 02:20:00,25.36,-33.88,7.50,,,,
8074,05/30/2024 02:30:00,25.33,-33.74,7.49,,,,
8075,05/30/2024 02:40:00,25.31,-33.63,7.49,,,,
8076,05/30/2024 02:50:00,25.28,-33.55,7.49,,,,
8077,05/30/2024 03:00:00,25.26,-33.39,7.49,,,,
8078,05/30/2024 03:10:00,25.26,-33.34,7.49,,,,
8079,05/30/2024 03:20:00,25.21,-33.27,7.49,,,,
8080,05/30/2024 03:30:00,25.19,-33.27,7.49,,,,
8081,05/30/2024 03:40:00,25.16,-33.19,7.48,,,,
8082,05/30/2024 03:50:00,25.14,-33.27,7.49,,,,
8083,05/30/2024 04:00:00,25.11,-33.16,7.48,,,,
8084,05/30/2024 04:10:00,25.09,-33.14,7.48,,,,
8085,05/30/2024 04:20:00,25.06,-33.16,7.48,,,,
8086,05/30/2024 04:30:00,25.04,-33.28,7.49,,,,
8087,05/30/2024 04:40:00,25.02,-32.99,7.48,,,,
8088,05/30/2024 04:50:00,24.99,-32.95,7.48,,,,
8089,05/30/2024 05:00:00,24.94,-32.99,7.48,,,,
8090,05/30/2024 05:10:00,24.92,-33.19,7.48,,,,
8091,05/30/2024 05:20:00,24.87,-33.06,7.48,,,,
8092,05/30/2024 05:30:00,24.87,-33.17,7.48,,,,
8093,05/30/2024 05:40:00,24.85,-33.22,7.49,,,,
8094,05/30/2024 05:50:00,24.82,-33.03,7.48,,,,
8095,05/30/2024 06:00:00,24.77,-33.03,7.48,,,,
8096,05/30/2024 06:10:00,24.75,-33.06,7.48,,,,
8097,05/30/2024 06:20:00,24.75,-32.92,7.48,,,,
8098,05/30/2024 06:30:00,24.73,-33.05,7.48,,,,
8099,05/30/2024 06:40:00,24.73,-33.25,7.49,,,,
8100,05/30/2024 06:50:00,24.70,-33.17,7.48,,,,
8101,05/30/2024 07:00:00,24.68,-33.13,7.48,,,,
8102,05/30/2024 07:10:00,24.68,-33.22,7.49,,,,
8103,05/30/2024 07:20:00,24.65,-33.34,7.49,,,,
8104,05/30/2024 07:30:00,24.65,-33.38,7.49,,,,
8105,05/30/2024 07:40:00,24.65,-33.66,7.49,,,,
8106,05/30/2024 07:50:00,24.63,-33.81,7.50,,,,
8107,05/30/2024 08:00:00,24.65,-34.11,7.50,,,,
8108,05/30/2024 08:10:00,24.65,-34.44,7.51,,,,
8109,05/30/2024 08:20:00,24.68,-34.61,7.51,,,,
8110,05/30/2024 08:30:00,24.70,-34.84,7.52,,,,
8111,05/30/2024 08:40:00,24.75,-35.05,7.52,,,,
8112,05/30/2024 08:50:00,24.77,-35.47,7.53,,,,
8113,05/30/2024 09:00:00,24.80,-35.61,7.53,,,,
8114,05/30/2024 09:10:00,24.85,-36.24,7.54,,,,
8115,05/30/2024 09:20:00,24.90,-36.52,7.55,,,,
8116,05/30/2024 09:30:00,24.92,-36.38,7.54,,,,
8117,05/30/2024 09:40:00,24.99,-36.91,7.55,,,,
8118,05/30/2024 09:50:00,25.06,-37.56,7.57,,,,
8119,05/30/2024 10:00:00,25.14,-37.84,7.57,,,,
8120,05/30/2024 10:10:00,25.21,-38.30,7.58,,,,
8121,05/30/2024 10:20:00,25.28,-38.91,7.59,,,,
8122,05/30/2024 10:30:00,25.36,-39.70,7.60,,,,
8123,05/30/2024 10:40:00,25.48,-40.77,7.62,,,,
8124,05/30/2024 10:50:00,25.57,-41.94,7.64,,,,
8125,05/30/2024 11:00:00,25.67,-44.60,7.69,,,,
8126,05/30/2024 11:10:00,25.74,-47.20,7.74,,,,
8127,05/30/2024 11:20:00,25.79,-46.72,7.73,,,,
8128,05/30/2024 11:30:00,25.91,-49.45,7.78,,,,
8129,05/30/2024 11:40:00,25.99,-49.78,7.79,,,,
8130,05/30/2024 11:50:00,26.08,-50.33,7.80,,,,
8131,05/30/2024 12:00:00,26.11,-49.58,7.78,,,,
8132,05/30/2024 12:10:00,26.21,-51.24,7.81,,,,
8133,05/30/2024 12:20:00,26.28,-52.53,7.84,,,,
8134,05/30/2024 12:30:00,26.33,-53.05,7.85,,,,
8135,05/30/2024 12:40:00,26.35,-53.28,7.85,,,,
8136,05/30/2024 12:50:00,26.38,-54.10,7.87,,,,
8137,05/30/2024 13:00:00,26.45,-53.99,7.86,,,,
8138,05/30/2024 13:10:00,26.50,-53.95,7.86,,,,
8139,05/30/2024 13:20:00,26.50,-54.35,7.87,,,,
8140,05/30/2024 13:30:00,26.52,-54.95,7.88,,,,
8141,05/30/2024 13:40:00,26.55,-56.36,7.91,,,,
8142,05/30/2024 13:50:00,26.57,-56.14,7.90,,,,
8143,05/30/2024 14:00:00,26.57,-55.99,7.90,,,,
8144,05/30/2024 14:10:00,26.57,-55.47,7.89,,,,
8145,05/30/2024 14:20:00,26.60,-55.36,7.89,,,,
8146,05/30/2024 14:30:00,26.62,-56.03,7.90,,,,
8147,05/30/2024 14:40:00,26.67,-56.63,7.91,,,,
8148,05/30/2024 14:50:00,26.67,-56.38,7.91,,,,
8149,05/30/2024 15:00:00,26.67,-56.60,7.91,,,,
8150,05/30/2024 15:10:00,26.70,-56.61,7.91,,,,
8151,05/30/2024 15:20:00,26.67,-56.10,7.90,,,,
8152,05/30/2024 15:30:00,26.67,-56.27,7.91,,,,
