#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Button Down,Button Up,Host Connected,End of File
8874,06/04/2024 15:50:00,27.58,-99.88,8.85,,,,
8875,06/04/2024 16:00:00,27.70,-111.69,9.07,,,,
8876,06/04/2024 16:10:00,27.68,-98.02,8.82,,,,
8877,06/04/2024 16:20:00,27.78,-94.82,8.76,,,,
8878,06/04/2024 16:30:00,27.70,-94.85,8.76,,,,
8879,06/04/2024 16:40:00,27.73,-94.50,8.75,,,,
8880,06/04/2024 16:50:00,27.63,-98.72,8.83,,,,
8881,06/04/2024 17:00:00,27.53,-96.75,8.79,,,,
8882,06/04/2024 17:10:00,27.36,-108.82,9.02,,,,
8883,06/04/2024 17:20:00,27.21,-93.75,8.74,,,,
8884,06/04/2024 17:30:00,27.01,-90.63,8.68,,,,
8885,06/04/2024 17:40:00,26.82,-87.10,8.62,,,,
8886,06/04/2024 17:50:00,26.72,-84.16,8.56,,,,
8887,06/04/2024 18:00:00,26.72,-80.88,8.50,,,,
8888,06/04/2024 18:10:00,26.67,-80.19,8.49,,,,
8889,06/04/2024 18:20:00,26.62,-78.05,8.45,,,,
8890,06/04/2024 18:30:00,26.52,-76.30,8.42,,,,
8891,06/04/2024 18:40:00,26.40,-74.22,8.38,,,,
8892,06/04/2024 18:50:00,26.30,-72.16,8.34,,,,
8893,06/04/2024 19:00:00,26.21,-69.94,8.30,,,,
8894,06/04/2024 19:10:00,26.04,-67.75,8.26,,,,
8895,06/04/2024 19:20:00,25.89,-65.10,8.21,,,,
8896,06/04/2024 19:30:00,25.74,-62.92,8.17,,,,
8897,06/04/2024 19:40:00,25.60,-60.75,8.13,,,,
8898,06/04/2024 19:50:00,25.50,-58.66,8.09,,,,
8899,06/04/2024 20:00:00,25.38,-57.16,8.06,,,,
8900,06/04/2024 20:10:00,25.31,-56.05,8.04,,,,
8901,06/04/2024 20:20:00,25.23,-53.55,8.00,,,,
8902,06/04/2024 20:30:00,25.14,-51.83,7.97,,,,
8903,06/04/2024 20:40:00,25.06,-50.74,7.95,,,,
8904,06/04/2024 20:50:00,24.99,-49.03,7.91,,,,
8905,06/04/2024 21:00:00,24.92,-47.61,7.89,,,,
8906,06/04/2024 21:10:00,24.87,-46.47,7.87,,,,
8907,06/04/2024 21:20:00,24.80,-46.14,7.86,,,,
8908,06/04/2024 21:30:00,24.75,-44.64,7.83,,,,
8909,06/04/2024 21:40:00,24.68,-44.41,7.83,,,,
8910,06/04/2024 21:50:00,24.63,-43.81,7.82,,,,
8911,06/04/2024 22:00:00,24.60,-43.17,7.81,,,,
8912,06/04/2024 22:10:00,24.56,-41.49,7.77,,,,
8913,06/04/2024 22:20:00,24.51,-40.94,7.76,,,,
8914,06/04/2024 22:30:00,24.48,-40.38,7.75,,,,
8915,06/04/2024 22:40:00,24.44,-39.38,7.73,,,,
8916,06/04/2024 22:50:00,24.39,-39.22,7.73,,,,
8917,06/04/2024 23:00:00,24.34,-39.19,7.73,,,,
8918,06/04/2024 23:10:00,24.34,-37.99,7.71,,,,
8919,06/04/2024 23:20:00,24.32,-37.86,7.71,,,,
8920,06/04/2024 23:30:00,24.29,-38.78,7.72,,,,
8921,06/04/2024 23:40:00,24.27,-38.34,7.72,,,,
8922,06/04/2024 23:50:00,24.24,-38.41,7.72,,,,
8923,06/05/2024 00:00:00,24.22,-38.66,7.72,,,,
8924,06/05/2024 00:10:00,24.19,-38.55,7.72,,,,
8925,06/05/2024 00:20:00,24.17,-38.78,7.72,,,,
8926,06/05/2024 00:30:00,24.17,-38.02,7.71,,,,
8927,06/05/2024 00:40:00,24.17,-38.20,7.71,,,,
8928,06/05/2024 00:50:00,24.17,-38.38,7.72,,,,
8929,06/05/2024 01:00:00,24.17,-37.75,7.70,,,,
8930,06/05/2024 01:10:00,24.17,-37.22,7.69,,,,
8931,06/05/2024 01:20:00,24.10,-37.13,7.69,,,,
8932,06/05/2024 01:30:00,24.05,-36.67,7.68,,,,
8933,06/05/2024 01:40:00,24.03,-36.55,7.68,,,,
8934,06/05/2024 01:50:00,24.00,-36.59,7.68,,,,
8935,06/05/2024 02:00:00,23.98,-36.19,7.68,,,,
8936,06/05/2024 02:10:00,23.98,-35.70,7.67,,,,
8937,06/05/2024 02:20:00,23.95,-35.36,7.66,,,,
8938,06/05/2024 02:30:00,23.93,-35.16,7.66,,,,
8939,06/05/2024 02:40:00,23.93,-34.67,7.65,,,,
8940,06/05/2024 02:50:00,23.91,-34.22,7.64,,,,
8941,06/05/2024 03:00:00,23.88,-33.81,7.63,,,,
8942,06/05/2024 03:10:00,23.86,-34.72,7.65,,,,
8943,06/05/2024 03:20:00,23.86,-33.42,7.62,,,,
8944,06/05/2024 03:30:00,23.83,-33.39,7.62,,,,
8945,06/05/2024 03:40:00,23.81,-33.11,7.62,,,,
8946,06/05/2024 03:50:00,23.81,-33.05,7.62,,,,
8947,06/05/2024 04:00:00,23.79,-32.39,7.60,,,,
8948,06/05/2024 04:10:00,23.76,-32.27,7.60,,,,
8949,06/05/2024 04:20:00,23.74,-31.70,7.59,,,,
8950,06/05/2024 04:30:00,23.74,-31.89,7.60,,,,
8951,06/05/2024 04:40:00,23.71,-31.27,7.58,,,,
8952,06/05/2024 04:50:00,23.71,-31.19,7.58,,,,
8953,06/05/2024 05:00:00,23.69,-29.99,7.56,,,,
8954,06/05/2024 05:10:00,23.66,-30.50,7.57,,,,
8955,06/05/2024 05:20:00,23.66,-30.03,7.56,,,,
8956,06/05/2024 05:30:00,23.64,-30.77,7.57,,,,
8957,06/05/2024 05:40:00,23.64,-29.67,7.55,,,,
8958,06/05/2024 05:50:00,23.62,-29.24,7.55,,,,
8959,06/05/2024 06:00:00,23.59,-27.42,7.51,,,,
8960,06/05/2024 06:10:00,23.57,-30.20,7.56,,,,
8961,06/05/2024 06:20:00,23.57,-29.99,7.56,,,,
8962,06/05/2024 06:30:00,23.54,-30.86,7.58,,,,
8963,06/05/2024 06:40:00,23.54,-31.77,7.59,,,,
8964,06/05/2024 06:50:00,23.52,-33.06,7.62,,,,
8965,06/05/2024 07:00:00,23.52,-34.58,7.65,,,,
8966,06/05/2024 07:10:00,23.50,-35.69,7.67,,,,
8967,06/05/2024 07:20:00,23.50,-36.66,7.69,,,,
8968,06/05/2024 07:30:00,23.50,-37.75,7.71,,,,
8969,06/05/2024 07:40:00,23.52,-36.63,7.69,,,,
8970,06/05/2024 07:50:00,23.47,-36.34,7.68,,,,
8971,06/05/2024 08:00:00,23.50,-39.91,7.75,,,,
8972,06/05/2024 08:10:00,23.50,-46.22,7.87,,,,
8973,06/05/2024 08:20:00,23.50,-47.85,7.90,,,,
8974,06/05/2024 08:30:00,23.50,-54.27,8.02,,,,
8975,06/05/2024 08:40:00,23.50,-59.13,8.11,,,,
8976,06/05/2024 08:50:00,23.52,-62.44,8.17,,,,
8977,06/05/2024 09:00:00,23.54,-79.13,8.49,,,,
8978,06/05/2024 09:10:00,23.57,-76.77,8.44,,,,
8979,06/05/2024 09:20:00,23.57,-71.74,8.35,,,,
8980,06/05/2024 09:30:00,23.62,-84.52,8.59,,,,
8981,06/05/2024 09:40:00,23.64,-88.96,8.67,,,,
8982,06/05/2024 09:50:00,23.66,-106.08,8.99,,,,
8983,06/05/2024 10:00:00,23.66,-87.58,8.64,,,,
8984,06/05/2024 10:10:00,23.64,-80.78,8.52,,,,
8985,06/05/2024 10:20:00,23.66,-94.52,8.77,,,,
8986,06/05/2024 10:30:00,23.66,-77.71,8.46,,,,
8987,06/05/2024 10:40:00,23.64,-77.85,8.46,,,,
8988,06/05/2024 10:50:00,23.59,-72.74,8.36,,,,
8989,06/05/2024 11:00:00,23.59,-73.38,8.38,,,,
8990,06/05/2024 11:10:00,23.57,-75.64,8.42,,,,
8991,06/05/2024 11:20:00,23.57,-70.88,8.33,,,,
8992,06/05/2024 11:30:00,23.59,-79.86,8.50,,,,
8993,06/05/2024 11:40:00,23.59,-71.99,8.35,,,,
8994,06/05/2024 11:50:00,23.62,-70.88,8.33,,,,
8995,06/05/2024 12:00:00,23.62,-71.25,8.34,,,,
8996,06/05/2024 12:10:00,23.64,-75.10,8.41,,,,
8997,06/05/2024 12:20:00,23.64,-77.02,8.45,,,,
8998,06/05/2024 12:30:00,23.66,-72.74,8.36,,,,
8999,06/05/2024 12:40:00,23.66,-72.56,8.36,,,,
9000,06/05/2024 12:50:00,23.66,-71.14,8.33,,,,
9001,06/05/2024 13:00:00,23.64,-69.92,8.31,,,,
9002,06/05/2024 13:10:00,23.59,-71.25,8.34,,,,
9003,06/05/2024 13:20:00,23.59,-82.67,8.55,,,,
9004,06/05/2024 13:30:00,23.57,-73.05,8.37,,,,
9005,06/05/2024 13:40:00,23.57,-89.49,8.68,,,,
9006,06/05/2024 13:50:00,23.57,-94.02,8.77,,,,
9007,06/05/2024 14:00:00,23.57,-73.99,8.39,,,,
9008,06/05/2024 14:10:00,23.57,-68.97,8.29,,,,
9009,06/05/2024 14:20:00,23.59,-67.16,8.26,,,,
9010,06/05/2024 14:30:00,23.62,-72.85,8.37,,,,
9011,06/05/2024 14:40:00,23.64,-88.07,8.65,,,,
9012,06/05/2024 14:50:00,24.22,-82.55,8.55,,,,
9013,06/05/2024 15:00:00,26.55,-87.47,8.63,,,,
9014,06/05/2024 15:10:00,27.73,-102.88,8.91,,,,
9015,06/05/2024 15:20:00,28.27,-104.85,8.94,,,,
9016,06/05/2024 15:30:00,28.52,-98.63,8.82,,,,
9017,06/05/2024 15:40:00,28.74,-94.44,8.74,,,,
9018,06/05/2024 15:50:00,28.84,-107.13,8.98,,,,
9019,06/05/2024 16:00:00,28.92,-107.30,8.98,,,,
9020,06/05/2024 16:10:00,28.94,-107.71,8.99,,,,
9021,06/05/2024 16:20:00,28.94,-97.97,8.81,,,,
9022,06/05/2024 16:30:00,28.94,-90.72,8.67,,,,
9023,06/05/2024 16:40:00,28.92,-92.41,8.70,,,,
9024,06/05/2024 16:50:00,28.94,-89.83,8.66,,,,
9025,06/05/2024 17:00:00,28.94,-94.36,8.74,,,,
9026,06/05/2024 17:10:00,28.94,-93.80,8.73,,,,
9027,06/05/2024 17:20:00,28.89,-88.49,8.63,,,,
9028,06/05/2024 17:30:00,28.84,-85.82,8.58,,,,
9029,06/05/2024 17:40:00,28.72,-85.25,8.57,,,,
9030,06/05/2024 17:50:00,28.72,-83.64,8.54,,,,
9031,06/05/2024 18:00:00,28.79,-83.89,8.55,,,,
9032,06/05/2024 18:10:00,28.77,-84.19,8.55,,,,
9033,06/05/2024 18:20:00,28.62,-83.39,8.54,,,,
9034,06/05/2024 18:30:00,28.42,-81.14,8.50,,,,
9035,06/05/2024 18:40:00,28.34,-79.74,8.47,,,,
9036,06/05/2024 18:50:00,28.30,-78.94,8.46,,,,
9037,06/05/2024 19:00:00,28.15,-77.41,8.43,,,,
9038,06/05/2024 19:10:00,28.15,-77.27,8.43,,,,
9039,06/05/2024 19:20:00,28.12,-76.72,8.42,,,,
9040,06/05/2024 19:30:00,28.10,-75.94,8.40,,,,
9041,06/05/2024 19:40:00,28.02,-75.96,8.40,,,,
9042,06/05/2024 19:50:00,27.95,-73.94,8.37,,,,
9043,06/05/2024 20:00:00,27.90,-71.72,8.33,,,,
9044,06/05/2024 20:10:00,27.87,-70.11,8.30,,,,
9045,06/05/2024 20:20:00,27.78,-68.67,8.27,,,,
9046,06/05/2024 20:30:00,27.68,-67.67,8.25,,,,
9047,06/05/2024 20:40:00,27.58,-66.83,8.24,,,,
9048,06/05/2024 20:50:00,27.46,-65.64,8.22,,,,
9049,06/05/2024 21:00:00,27.36,-64.97,8.20,,,,
9050,06/05/2024 21:10:00,27.23,-63.69,8.18,,,,
9051,06/05/2024 21:20:00,27.11,-62.17,8.15,,,,
9052,06/05/2024 21:30:00,26.99,-61.58,8.14,,,,
9053,06/05/2024 21:40:00,26.92,-59.81,8.11,,,,
9054,06/05/2024 21:50:00,26.79,-58.06,8.08,,,,
9055,06/05/2024 22:00:00,26.62,-58.10,8.08,,,,
9056,06/05/2024 22:10:00,26.52,-57.13,8.06,,,,
9057,06/05/2024 22:20:00,26.43,-55.28,8.03,,,,
9058,06/05/2024 22:30:00,26.38,-54.11,8.00,,,,
9059,06/05/2024 22:40:00,26.28,-53.81,8.00,,,,
9060,06/05/2024 22:50:00,26.18,-53.45,7.99,,,,
9061,06/05/2024 23:00:00,26.08,-52.33,7.97,,,,
9062,06/05/2024 23:10:00,25.99,-52.03,7.97,,,,
9063,06/05/2024 23:20:00,25.87,-51.74,7.96,,,,
9064,06/05/2024 23:30:00,25.79,-51.08,7.95,,,,
9065,06/05/2024 23:40:00,25.72,-50.33,7.94,,,,
9066,06/05/2024 23:50:00,25.65,-49.39,7.92,,,,
9067,06/06/2024 00:00:00,25.57,-47.06,7.88,,,,
9068,06/06/2024 00:10:00,25.53,-44.88,7.83,,,,
9069,06/06/2024 00:20:00,25.43,-46.99,7.87,,,,
9070,06/06/2024 00:30:00,25.36,-46.56,7.87,,,,
9071,06/06/2024 00:40:00,25.28,-46.25,7.86,,,,
9072,06/06/2024 00:50:00,25.23,-45.75,7.85,,,,
9073,06/06/2024 01:00:00,25.21,-44.56,7.83,,,,
9074,06/06/2024 01:10:00,25.16,-44.08,7.82,,,,
9075,06/06/2024 01:20:00,25.09,-44.27,7.82,,,,
9076,06/06/2024 01:30:00,25.06,-43.52,7.81,,,,
9077,06/06/2024 01:40:00,24.99,-43.36,7.81,,,,
9078,06/06/2024 01:50:00,24.97,-42.69,7.80,,,,
9079,06/06/2024 02:00:00,24.90,-42.47,7.79,,,,
9080,06/06/2024 02:10:00,24.87,-41.81,7.78,,,,
9081,06/06/2024 02:20:00,24.82,-41.16,7.77,,,,
9082,06/06/2024 02:30:00,24.75,-41.53,7.77,,,,
9083,06/06/2024 02:40:00,24.75,-40.53,7.76,,,,
9084,06/06/2024 02:50:00,24.68,-40.66,7.76,,,,
9085,06/06/2024 03:00:00,24.65,-40.06,7.75,,,,
9086,06/06/2024 03:10:00,24.60,-39.91,7.74,,,,
9087,06/06/2024 03:20:00,24.58,-39.02,7.73,,,,
9088,06/06/2024 03:30:00,24.53,-38.53,7.72,,,,
9089,06/06/2024 03:40:00,24.48,-38.33,7.71,,,,
9090,06/06/2024 03:50:00,24.46,-37.97,7.71,,,,
9091,06/06/2024 04:00:00,24.41,-37.99,7.71,,,,
9092,06/06/2024 04:10:00,24.39,-37.05,7.69,,,,
9093,06/06/2024 04:20:00,24.36,-36.06,7.67,,,,
9094,06/06/2024 04:30:00,24.32,-36.19,7.68,,,,
9095,06/06/2024 04:40:00,24.27,-35.66,7.67,,,,
9096,06/06/2024 04:50:00,24.24,-34.92,7.65,,,,
9097,06/06/2024 05:00:00,24.22,-34.64,7.65,,,,
9098,06/06/2024 05:10:00,24.17,-34.84,7.65,,,,
9099,06/06/2024 05:20:00,24.17,-33.97,7.63,,,,
9100,06/06/2024 05:30:00,24.15,-34.11,7.64,,,,
9101,06/06/2024 05:40:00,24.10,-33.92,7.63,,,,
9102,06/06/2024 05:50:00,24.10,-32.45,7.61,,,,
9103,06/06/2024 06:00:00,24.05,-32.38,7.60,,,,
9104,06/06/2024 06:10:00,24.03,-33.70,7.63,,,,
9105,06/06/2024 06:20:00,24.00,-34.47,7.64,,,,
9106,06/06/2024 06:30:00,24.00,-35.20,7.66,,,,
9107,06/06/2024 06:40:00,23.98,-36.33,7.68,,,,
9108,06/06/2024 06:50:00,23.95,-37.86,7.71,,,,
9109,06/06/2024 07:00:00,23.95,-40.36,7.75,,,,
9110,06/06/2024 07:10:00,23.93,-40.16,7.75,,,,
9111,06/06/2024 07:20:00,23.91,-40.22,7.75,,,,
9112,06/06/2024 07:30:00,23.91,-41.02,7.77,,,,
9113,06/06/2024 07:40:00,23.91,-41.78,7.78,,,,
9114,06/06/2024 07:50:00,23.88,-42.47,7.79,,,,
9115,06/06/2024 08:00:00,23.88,-44.38,7.83,,,,
9116,06/06/2024 08:10:00,23.88,-45.70,7.85,,,,
9117,06/06/2024 08:20:00,23.86,-46.66,7.87,,,,
9118,06/06/2024 08:30:00,23.86,-47.66,7.89,,,,
9119,06/06/2024 08:40:00,23.88,-45.53,7.85,,,,
9120,06/06/2024 08:50:00,23.88,-53.97,8.01,,,,
9121,06/06/2024 09:00:00,23.88,-69.21,8.30,,,,
9122,06/06/2024 09:10:00,23.93,-73.25,8.37,,,,
9123,06/06/2024 09:20:00,23.93,-72.08,8.35,,,,
9124,06/06/2024 09:30:00,23.95,-95.08,8.78,,,,
9125,06/06/2024 09:40:00,23.95,-93.22,8.75,,,,
9126,06/06/2024 09:50:00,23.95,-90.49,8.70,,,,
9127,06/06/2024 10:00:00,23.95,-85.16,8.60,,,,
9128,06/06/2024 10:10:00,23.95,-90.24,8.69,,,,
9129,06/06/2024 10:20:00,24.00,-100.41,8.88,,,,
9130,06/06/2024 10:30:00,24.05,-93.53,8.75,,,,
9131,06/06/2024 10:40:00,24.07,-89.57,8.68,,,,
9132,06/06/2024 10:50:00,24.07,-82.49,8.55,,,,
9133,06/06/2024 11:00:00,24.03,-79.86,8.50,,,,
9134,06/06/2024 11:10:00,23.95,-72.56,8.36,,,,
9135,06/06/2024 11:20:00,23.91,-73.16,8.37,,,,
9136,06/06/2024 11:30:00,23.91,-71.60,8.34,,,,
9137,06/06/2024 11:40:00,23.88,-66.74,8.25,,,,
9138,06/06/2024 11:50:00,23.86,-71.88,8.35,,,,
9139,06/06/2024 12:00:00,23.86,-74.22,8.39,,,,
9140,06/06/2024 12:10:00,23.81,-73.14,8.37,,,,
9141,06/06/2024 12:20:00,23.81,-76.97,8.44,,,,
9142,06/06/2024 12:30:00,23.81,-77.50,8.45,,,,
9143,06/06/2024 12:40:00,23.81,-75.58,8.42,,,,
9144,06/06/2024 12:50:00,23.83,-74.05,8.39,,,,
9145,06/06/2024 13:00:00,23.79,-63.71,8.19,,,,
9146,06/06/2024 13:10:00,23.81,-69.44,8.30,,,,
9147,06/06/2024 13:20:00,23.76,-67.69,8.27,,,,
9148,06/06/2024 13:30:00,23.76,-70.49,8.32,,,,
9149,06/06/2024 13:40:00,23.76,-65.56,8.23,,,,
9150,06/06/2024 13:50:00,23.69,-59.25,8.11,,,,
9151,06/06/2024 14:00:00,23.64,-62.64,8.17,,,,
9152,06/06/2024 14:10:00,23.62,-68.63,8.29,,,,
9153,06/06/2024 14:20:00,23.62,-69.41,8.30,,,,
9154,06/06/2024 14:30:00,23.64,-69.13,8.30,,,,
9155,06/06/2024 14:40:00,23.64,-64.72,8.21,,,,
9156,06/06/2024 14:50:00,23.62,-59.35,8.11,,,,
9157,06/06/2024 15:00:00,23.62,-61.80,8.16,,,,
9158,06/06/2024 15:10:00,23.64,-65.30,8.22,,,,
9159,06/06/2024 15:20:00,24.10,-65.28,8.22,,,,
9160,06/06/2024 15:30:00,27.65,-84.36,8.56,,,,
9161,06/06/2024 15:40:00,29.09,-97.07,8.79,,,,
9162,06/06/2024 15:50:00,29.61,-93.85,8.73,,,,
9163,06/06/2024 16:00:00,29.84,-98.27,8.81,,,,
9164,06/06/2024 16:10:00,30.09,-90.74,8.67,,,,
9165,06/06/2024 16:20:00,30.22,-89.38,8.64,,,,
9166,06/06/2024 16:30:00,30.24,-87.47,8.61,,,,
9167,06/06/2024 16:40:00,30.29,-86.60,8.59,,,,
9168,06/06/2024 16:50:00,30.29,-88.32,8.62,,,,
9169,06/06/2024 17:00:00,30.32,-87.07,8.60,,,,
9170,06/06/2024 17:10:00,30.34,-85.91,8.58,,,,
9171,06/06/2024 17:20:00,30.32,-83.02,8.52,,,,
9172,06/06/2024 17:30:00,30.27,-79.86,8.47,,,,
9173,06/06/2024 17:40:00,30.24,-78.78,8.45,,,,
9174,06/06/2024 17:50:00,30.14,-77.46,8.42,,,,
9175,06/06/2024 18:00:00,30.09,-76.05,8.40,,,,
9176,06/06/2024 18:10:00,30.12,-75.44,8.39,,,,
9177,06/06/2024 18:20:00,30.09,-74.47,8.37,,,,
9178,06/06/2024 18:30:00,29.99,-73.61,8.35,,,,
9179,06/06/2024 18:40:00,29.87,-72.75,8.34,,,,
9180,06/06/2024 18:50:00,29.69,-71.17,8.31,,,,
9181,06/06/2024 19:00:00,29.51,-68.61,8.26,,,,
9182,06/06/2024 19:10:00,29.39,-68.03,8.25,,,,
9183,06/06/2024 19:20:00,29.24,-66.81,8.23,,,,
9184,06/06/2024 19:30:00,29.09,-65.99,8.22,,,,
9185,06/06/2024 19:40:00,28.94,-64.67,8.19,,,,
9186,06/06/2024 19:50:00,28.84,-62.41,8.15,,,,
9187,06/06/2024 20:00:00,28.77,-60.81,8.12,,,,
9188,06/06/2024 20:10:00,28.72,-60.49,8.11,,,,
9189,06/06/2024 20:20:00,28.74,-60.47,8.11,,,,
9190,06/06/2024 20:30:00,28.77,-59.83,8.10,,,,
9191,06/06/2024 20:40:00,28.72,-60.20,8.11,,,,
9192,06/06/2024 20:50:00,28.59,-61.02,8.13,,,,
9193,06/06/2024 21:00:00,28.47,-59.95,8.11,,,,
9194,06/06/2024 21:10:00,28.30,-59.85,8.10,,,,
9195,06/06/2024 21:20:00,28.12,-59.06,8.09,,,,
9196,06/06/2024 21:30:00,27.95,-57.94,8.07,,,,
9197,06/06/2024 21:40:00,27.78,-57.42,8.06,,,,
9198,06/06/2024 21:50:00,27.65,-55.02,8.02,,,,
9199,06/06/2024 22:00:00,27.48,-55.55,8.03,,,,
9200,06/06/2024 22:10:00,27.31,-54.53,8.01,,,,
9201,06/06/2024 22:20:00,27.19,-53.20,7.99,,,,
9202,06/06/2024 22:30:00,27.06,-52.77,7.98,,,,
9203,06/06/2024 22:40:00,26.94,-52.38,7.97,,,,
9204,06/06/2024 22:50:00,26.84,-51.28,7.95,,,,
9205,06/06/2024 23:00:00,26.74,-50.55,7.94,,,,
9206,06/06/2024 23:10:00,26.62,-50.27,7.93,,,,
9207,06/06/2024 23:20:00,26.52,-49.74,7.92,,,,
9208,06/06/2024 23:30:00,26.40,-49.13,7.91,,,,
9209,06/06/2024 23:40:00,26.30,-48.78,7.91,,,,
9210,06/06/2024 23:50:00,26.21,-47.56,7.88,,,,
9211,06/07/2024 00:00:00,26.11,-47.13,7.88,,,,
9212,06/07/2024 00:10:00,25.99,-46.92,7.87,,,,
9213,06/07/2024 00:20:00,25.94,-45.31,7.84,,,,
9214,06/07/2024 00:30:00,25.82,-45.85,7.85,,,,
9215,06/07/2024 00:40:00,25.77,-45.27,7.84,,,,
9216,06/07/2024 00:50:00,25.70,-44.94,7.84,,,,
9217,06/07/2024 01:00:00,25.62,-44.38,7.83,,,,
9218,06/07/2024 01:10:00,25.57,-43.00,7.80,,,,
9219,06/07/2024 01:20:00,25.50,-42.55,7.79,,,,
9220,06/07/2024 01:30:00,25.43,-42.53,7.79,,,,
9221,06/07/2024 01:40:00,25.38,-41.58,7.77,,,,
9222,06/07/2024 01:50:00,25.31,-41.66,7.78,,,,
9223,06/07/2024 02:00:00,25.26,-41.44,7.77,,,,
9224,06/07/2024 02:10:00,25.19,-41.28,7.77,,,,
9225,06/07/2024 02:20:00,25.14,-40.59,7.76,,,,
9226,06/07/2024 02:30:00,25.09,-40.45,7.75,,,,
9227,06/07/2024 02:40:00,25.04,-40.39,7.75,,,,
9228,06/07/2024 02:50:00,24.99,-39.75,7.74,,,,
9229,06/07/2024 03:00:00,24.94,-39.25,7.73,,,,
9230,06/07/2024 03:10:00,24.90,-39.11,7.73,,,,
9231,06/07/2024 03:20:00,24.85,-38.39,7.72,,,,
9232,06/07/2024 03:30:00,24.80,-37.67,7.70,,,,
9233,06/07/2024 03:40:00,24.75,-38.33,7.71,,,,
9234,06/07/2024 03:50:00,24.70,-37.72,7.70,,,,
9235,06/07/2024 04:00:00,24.68,-37.16,7.69,,,,
9236,06/07/2024 04:10:00,24.60,-37.47,7.70,,,,
9237,06/07/2024 04:20:00,24.56,-37.33,7.70,,,,
9238,06/07/2024 04:30:00,24.53,-36.55,7.68,,,,
9239,06/07/2024 04:40:00,24.48,-35.92,7.67,,,,
9240,06/07/2024 04:50:00,24.44,-35.86,7.67,,,,
9241,06/07/2024 05:00:00,24.41,-35.49,7.66,,,,
9242,06/07/2024 05:10:00,24.39,-35.34,7.66,,,,
9243,06/07/2024 05:20:00,24.36,-34.55,7.64,,,,
9244,06/07/2024 05:30:00,24.32,-34.25,7.64,,,,
9245,06/07/2024 05:40:00,24.29,-34.25,7.64,,,,
9246,06/07/2024 05:50:00,24.27,-33.78,7.63,,,,
9247,06/07/2024 06:00:00,24.22,-33.92,7.63,,,,
9248,06/07/2024 06:10:00,24.19,-34.08,7.64,,,,
9249,06/07/2024 06:20:00,24.17,-34.11,7.64,,,,
9250,06/07/2024 06:30:00,24.15,-33.97,7.63,,,,
9251,06/07/2024 06:40:00,24.12,-34.53,7.64,,,,
9252,06/07/2024 06:50:00,24.10,-34.97,7.65,,,,
9253,06/07/2024 07:00:00,24.07,-35.59,7.66,,,,
9254,06/07/2024 07:10:00,24.07,-35.74,7.67,,,,
9255,06/07/2024 07:20:00,24.05,-36.59,7.68,,,,
9256,06/07/2024 07:30:00,24.05,-37.13,7.69,,,,
9257,06/07/2024 07:40:00,24.03,-39.06,7.73,,,,
9258,06/07/2024 07:50:00,24.00,-41.99,7.78,,,,
9259,06/07/2024 08:00:00,24.00,-44.92,7.84,,,,
9260,06/07/2024 08:10:00,24.00,-48.56,7.91,,,,
9261,06/07/2024 08:20:00,23.98,-54.61,8.02,,,,
9262,06/07/2024 08:30:00,24.00,-60.44,8.13,,,,
9263,06/07/2024 08:40:00,24.03,-63.44,8.19,,,,
9264,06/07/2024 08:50:00,24.05,-64.25,8.20,,,,
9265,06/07/2024 09:00:00,24.07,-80.69,8.51,,,,
9266,06/07/2024 09:10:00,24.05,-78.19,8.47,,,,
9267,06/07/2024 09:20:00,24.07,-75.85,8.42,,,,
9268,06/07/2024 09:30:00,24.07,-80.94,8.52,,,,
9269,06/07/2024 09:40:00,24.07,-92.96,8.74,,,,
9270,06/07/2024 09:50:00,24.12,-104.05,8.95,,,,
9271,06/07/2024 10:00:00,24.12,-99.03,8.86,,,,
9272,06/07/2024 10:10:00,24.15,-91.46,8.71,,,,
9273,06/07/2024 10:20:00,24.24,-103.94,8.95,,,,
9274,06/07/2024 10:30:00,24.24,-95.21,8.78,,,,
9275,06/07/2024 10:40:00,24.22,-89.69,8.68,,,,
9276,06/07/2024 10:50:00,24.19,-80.24,8.50,,,,
9277,06/07/2024 11:00:00,24.19,-82.89,8.55,,,,
9278,06/07/2024 11:10:00,24.17,-77.02,8.44,,,,
9279,06/07/2024 11:20:00,24.17,-69.89,8.31,,,,
9280,06/07/2024 11:30:00,24.17,-75.31,8.41,,,,
9281,06/07/2024 11:40:00,24.17,-68.60,8.28,,,,
9282,06/07/2024 11:50:00,24.17,-66.35,8.24,,,,
9283,06/07/2024 12:00:00,24.19,-68.22,8.28,,,,
9284,06/07/2024 12:10:00,24.22,-81.89,8.53,,,,
9285,06/07/2024 12:20:00,24.22,-78.27,8.47,,,,
9286,06/07/2024 12:30:00,24.19,-69.35,8.30,,,,
9287,06/07/2024 12:40:00,24.22,-64.72,8.21,,,,
9288,06/07/2024 12:50:00,24.22,-62.77,8.17,,,,
9289,06/07/2024 13:00:00,24.22,-64.38,8.20,,,,
9290,06/07/2024 13:10:00,24.22,-73.22,8.37,,,,
9291,06/07/2024 13:20:00,24.22,-76.63,8.43,,,,
9292,06/07/2024 13:30:00,24.19,-85.83,8.61,,,,
9293,06/07/2024 13:40:00,24.22,-88.82,8.66,,,,
9294,06/07/2024 13:50:00,24.24,-98.24,8.84,,,,
9295,06/07/2024 14:00:00,24.15,-77.83,8.46,,,,
