#,Date-Time (HST),Ch: 1 - Temperature   (°C),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
6015,03/22/2023 19:20:00,23.42,-29.97,7.56,,,,,
6016,03/22/2023 19:30:00,23.40,-29.08,7.55,,,,,
6017,03/22/2023 19:40:00,23.35,-28.22,7.53,,,,,
6018,03/22/2023 19:50:00,23.33,-27.72,7.52,,,,,
6019,03/22/2023 20:00:00,23.30,-27.56,7.52,,,,,
6020,03/22/2023 20:10:00,23.28,-27.99,7.53,,,,,
6021,03/22/2023 20:20:00,23.28,-27.47,7.52,,,,,
6022,03/22/2023 20:30:00,23.28,-26.34,7.50,,,,,
6023,03/22/2023 20:40:00,23.26,-26.19,7.49,,,,,
6024,03/22/2023 20:50:00,23.26,-25.53,7.48,,,,,
6025,03/22/2023 21:00:00,23.26,-25.81,7.49,,,,,
6026,03/22/2023 21:10:00,23.26,-25.95,7.49,,,,,
6027,03/22/2023 21:20:00,23.26,-25.56,7.48,,,,,
6028,03/22/2023 21:30:00,23.23,-24.94,7.47,,,,,
6029,03/22/2023 21:40:00,23.23,-24.78,7.47,,,,,
6030,03/22/2023 21:50:00,23.23,-24.20,7.46,,,,,
6031,03/22/2023 22:00:00,23.23,-24.11,7.45,,,,,
6032,03/22/2023 22:10:00,23.21,-24.36,7.46,,,,,
6033,03/22/2023 22:20:00,23.21,-24.09,7.45,,,,,
6034,03/22/2023 22:30:00,23.18,-23.81,7.45,,,,,
6035,03/22/2023 22:40:00,23.18,-24.08,7.45,,,,,
6036,03/22/2023 22:50:00,23.18,-23.52,7.44,,,,,
6037,03/22/2023 23:00:00,23.18,-23.77,7.45,,,,,
6038,03/22/2023 23:10:00,23.18,-22.72,7.43,,,,,
6039,03/22/2023 23:20:00,23.16,-23.27,7.44,,,,,
6040,03/22/2023 23:30:00,23.16,-23.41,7.44,,,,,
6041,03/22/2023 23:40:00,23.16,-23.81,7.45,,,,,
6042,03/22/2023 23:50:00,23.16,-24.05,7.45,,,,,
6043,03/23/2023 00:00:00,23.16,-23.67,7.45,,,,,
6044,03/23/2023 00:10:00,23.16,-23.91,7.45,,,,,
6045,03/23/2023 00:20:00,23.14,-23.94,7.45,,,,,
6046,03/23/2023 00:30:00,23.14,-23.78,7.45,,,,,
6047,03/23/2023 00:40:00,23.11,-23.70,7.45,,,,,
6048,03/23/2023 00:50:00,23.11,-23.53,7.44,,,,,
6049,03/23/2023 01:00:00,23.11,-23.64,7.45,,,,,
6050,03/23/2023 01:10:00,23.11,-23.53,7.44,,,,,
6051,03/23/2023 01:20:00,23.11,-23.06,7.43,,,,,
6052,03/23/2023 01:30:00,23.11,-22.67,7.43,,,,,
6053,03/23/2023 01:40:00,23.11,-22.52,7.42,,,,,
6054,03/23/2023 01:50:00,23.11,-22.24,7.42,,,,,
6055,03/23/2023 02:00:00,23.14,-22.16,7.42,,,,,
6056,03/23/2023 02:10:00,23.11,-22.20,7.42,,,,,
6057,03/23/2023 02:20:00,23.11,-22.88,7.43,,,,,
6058,03/23/2023 02:30:00,23.09,-23.44,7.44,,,,,
6059,03/23/2023 02:40:00,23.09,-23.63,7.45,,,,,
6060,03/23/2023 02:50:00,23.09,-23.53,7.44,,,,,
6061,03/23/2023 03:00:00,23.09,-23.30,7.44,,,,,
6062,03/23/2023 03:10:00,23.09,-23.27,7.44,,,,,
6063,03/23/2023 03:20:00,23.09,-23.09,7.44,,,,,
6064,03/23/2023 03:30:00,23.09,-23.06,7.43,,,,,
6065,03/23/2023 03:40:00,23.09,-22.97,7.43,,,,,
6066,03/23/2023 03:50:00,23.09,-23.00,7.43,,,,,
6067,03/23/2023 04:00:00,23.06,-23.33,7.44,,,,,
6068,03/23/2023 04:10:00,23.06,-23.67,7.45,,,,,
6069,03/23/2023 04:20:00,23.06,-23.89,7.45,,,,,
6070,03/23/2023 04:30:00,23.06,-23.38,7.44,,,,,
6071,03/23/2023 04:40:00,23.06,-22.77,7.43,,,,,
6072,03/23/2023 04:50:00,23.06,-22.45,7.42,,,,,
6073,03/23/2023 05:00:00,23.06,-22.86,7.43,,,,,
6074,03/23/2023 05:10:00,23.06,-22.99,7.43,,,,,
6075,03/23/2023 05:20:00,23.04,-22.45,7.42,,,,,
6076,03/23/2023 05:30:00,23.04,-22.33,7.42,,,,,
6077,03/23/2023 05:40:00,23.04,-22.55,7.43,,,,,
6078,03/23/2023 05:50:00,23.04,-22.58,7.43,,,,,
6079,03/23/2023 06:00:00,23.04,-22.24,7.42,,,,,
6080,03/23/2023 06:10:00,23.04,-22.00,7.41,,,,,
6081,03/23/2023 06:20:00,23.04,-22.47,7.42,,,,,
6082,03/23/2023 06:30:00,23.02,-22.05,7.42,,,,,
6083,03/23/2023 06:40:00,23.02,-21.83,7.41,,,,,
6084,03/23/2023 06:50:00,23.02,-22.24,7.42,,,,,
6085,03/23/2023 07:00:00,23.02,-23.28,7.44,,,,,
6086,03/23/2023 07:10:00,23.02,-24.80,7.47,,,,,
6087,03/23/2023 07:20:00,23.02,-25.49,7.48,,,,,
6088,03/23/2023 07:30:00,23.02,-25.55,7.48,,,,,
6089,03/23/2023 07:40:00,23.02,-26.31,7.50,,,,,
6090,03/23/2023 07:50:00,23.02,-27.47,7.52,,,,,
6091,03/23/2023 08:00:00,23.02,-28.64,7.54,,,,,
6092,03/23/2023 08:10:00,23.02,-29.44,7.55,,,,,
6093,03/23/2023 08:20:00,23.02,-29.28,7.55,,,,,
6094,03/23/2023 08:30:00,23.02,-27.97,7.53,,,,,
6095,03/23/2023 08:40:00,23.04,-28.70,7.54,,,,,
6096,03/23/2023 08:50:00,23.04,-32.69,7.61,,,,,
6097,03/23/2023 09:00:00,23.04,-35.33,7.66,,,,,
6098,03/23/2023 09:10:00,23.04,-36.94,7.69,,,,,
6099,03/23/2023 09:20:00,23.06,-41.75,7.78,,,,,
6100,03/23/2023 09:30:00,23.06,-49.95,7.93,,,,,
6101,03/23/2023 09:40:00,23.09,-56.53,8.06,,,,,
6102,03/23/2023 09:50:00,23.09,-52.61,7.98,,,,,
6103,03/23/2023 10:00:00,23.09,-45.60,7.85,,,,,
6104,03/23/2023 10:10:00,23.09,-41.81,7.78,,,,,
6105,03/23/2023 10:20:00,23.09,-38.92,7.73,,,,,
6106,03/23/2023 10:30:00,23.09,-38.36,7.72,,,,,
6107,03/23/2023 10:40:00,23.09,-39.59,7.74,,,,,
6108,03/23/2023 10:50:00,23.09,-41.20,7.77,,,,,
6109,03/23/2023 11:00:00,23.11,-46.25,7.87,,,,,
6110,03/23/2023 11:10:00,23.11,-59.20,8.11,,,,,
6111,03/23/2023 11:20:00,23.14,-67.25,8.26,,,,,
6112,03/23/2023 11:30:00,23.16,-69.83,8.30,,,,,
6113,03/23/2023 11:40:00,23.16,-65.99,8.23,,,,,
6114,03/23/2023 11:50:00,23.16,-59.02,8.10,,,,,
6115,03/23/2023 12:00:00,23.16,-59.91,8.12,,,,,
6116,03/23/2023 12:10:00,23.18,-63.61,8.19,,,,,
6117,03/23/2023 12:20:00,23.18,-73.42,8.37,,,,,
6118,03/23/2023 12:30:00,23.21,-78.80,8.47,,,,,
6119,03/23/2023 12:40:00,23.23,-79.56,8.48,,,,,
6120,03/23/2023 12:50:00,23.23,-77.85,8.45,,,,,
6121,03/23/2023 13:00:00,23.23,-77.27,8.44,,,,,
6122,03/23/2023 13:10:00,23.23,-76.83,8.43,,,,,
6123,03/23/2023 13:20:00,23.26,-77.91,8.45,,,,,
6124,03/23/2023 13:30:00,23.26,-71.74,8.34,,,,,
6125,03/23/2023 13:40:00,23.26,-68.02,8.27,,,,,
6126,03/23/2023 13:50:00,23.28,-72.69,8.36,,,,,
6127,03/23/2023 14:00:00,23.28,-71.27,8.33,,,,,
6128,03/23/2023 14:10:00,23.28,-67.72,8.26,,,,,
6129,03/23/2023 14:20:00,23.26,-63.99,8.19,,,,,
6130,03/23/2023 14:30:00,23.26,-57.16,8.07,,,,,
6131,03/23/2023 14:40:00,23.26,-51.99,7.97,,,,,
6132,03/23/2023 14:50:00,23.23,-46.85,7.88,,,,,
6133,03/23/2023 15:00:00,23.23,-44.00,7.82,,,,,
6134,03/23/2023 15:10:00,23.23,-42.41,7.79,,,,,
6135,03/23/2023 15:20:00,23.23,-44.11,7.83,,,,,
6136,03/23/2023 15:30:00,23.21,-49.66,7.93,,,,,
6137,03/23/2023 15:40:00,23.23,-52.60,7.98,,,,,
6138,03/23/2023 15:50:00,23.30,-93.86,8.75,,,,,
6139,03/23/2023 16:00:00,23.28,-79.47,8.48,,,,,
6140,03/23/2023 16:10:00,23.26,-66.41,8.24,,,,,
6141,03/23/2023 16:20:00,23.26,-56.35,8.05,,,,,
6142,03/23/2023 16:30:00,23.28,-50.92,7.95,,,,,
6143,03/23/2023 16:40:00,23.28,-46.95,7.88,,,,,
6144,03/23/2023 16:50:00,23.26,-44.97,7.84,,,,,
6145,03/23/2023 17:00:00,23.28,-48.85,7.91,,,,,
6146,03/23/2023 17:10:00,23.28,-46.00,7.86,,,,,
6147,03/23/2023 17:20:00,23.26,-42.08,7.79,,,,,
6148,03/23/2023 17:30:00,23.26,-39.41,7.74,,,,,
6149,03/23/2023 17:40:00,23.23,-37.36,7.70,,,,,
6150,03/23/2023 17:50:00,23.26,-35.77,7.67,,,,,
6151,03/23/2023 18:00:00,23.23,-34.25,7.64,,,,,
6152,03/23/2023 18:10:00,23.23,-32.70,7.61,,,,,
6153,03/23/2023 18:20:00,23.23,-31.39,7.59,,,,,
6154,03/23/2023 18:30:00,23.21,-30.42,7.57,,,,,
6155,03/23/2023 18:40:00,23.21,-29.58,7.56,,,,,
6156,03/23/2023 18:50:00,23.18,-28.14,7.53,,,,,
6157,03/23/2023 19:00:00,23.18,-27.64,7.52,,,,,
6158,03/23/2023 19:10:00,23.18,-27.39,7.51,,,,,
6159,03/23/2023 19:20:00,23.16,-27.17,7.51,,,,,
6160,03/23/2023 19:30:00,23.16,-27.09,7.51,,,,,
6161,03/23/2023 19:40:00,23.16,-26.49,7.50,,,,,
6162,03/23/2023 19:50:00,23.14,-26.41,7.50,,,,,
6163,03/23/2023 20:00:00,23.14,-26.17,7.49,,,,,
6164,03/23/2023 20:10:00,23.14,-25.75,7.48,,,,,
6165,03/23/2023 20:20:00,23.11,-25.56,7.48,,,,,
6166,03/23/2023 20:30:00,23.11,-25.31,7.48,,,,,
6167,03/23/2023 20:40:00,23.11,-24.77,7.47,,,,,
6168,03/23/2023 20:50:00,23.09,-24.13,7.45,,,,,
6169,03/23/2023 21:00:00,23.09,-24.06,7.45,,,,,
6170,03/23/2023 21:10:00,23.09,-24.11,7.45,,,,,
6171,03/23/2023 21:20:00,23.09,-23.80,7.45,,,,,
6172,03/23/2023 21:30:00,23.06,-23.91,7.45,,,,,
6173,03/23/2023 21:40:00,23.06,-24.08,7.45,,,,,
6174,03/23/2023 21:50:00,23.06,-23.86,7.45,,,,,
6175,03/23/2023 22:00:00,23.06,-24.05,7.45,,,,,
6176,03/23/2023 22:10:00,23.04,-24.36,7.46,,,,,
6177,03/23/2023 22:20:00,23.04,-24.24,7.46,,,,,
6178,03/23/2023 22:30:00,23.02,-23.59,7.44,,,,,
6179,03/23/2023 22:40:00,23.02,-23.84,7.45,,,,,
6180,03/23/2023 22:50:00,22.99,-23.86,7.45,,,,,
6181,03/23/2023 23:00:00,22.97,-23.61,7.44,,,,,
6182,03/23/2023 23:10:00,22.92,-24.03,7.45,,,,,
6183,03/23/2023 23:20:00,22.90,-24.31,7.46,,,,,
6184,03/23/2023 23:30:00,22.87,-24.09,7.45,,,,,
6185,03/23/2023 23:40:00,22.92,-24.20,7.46,,,,,
6186,03/23/2023 23:50:00,22.94,-24.00,7.45,,,,,
6187,03/24/2023 00:00:00,22.94,-24.31,7.46,,,,,
6188,03/24/2023 00:10:00,22.94,-23.66,7.45,,,,,
6189,03/24/2023 00:20:00,22.94,-23.31,7.44,,,,,
6190,03/24/2023 00:30:00,22.94,-23.00,7.43,,,,,
6191,03/24/2023 00:40:00,22.92,-22.78,7.43,,,,,
6192,03/24/2023 00:50:00,22.92,-23.36,7.44,,,,,
6193,03/24/2023 01:00:00,22.92,-23.77,7.45,,,,,
6194,03/24/2023 01:10:00,22.92,-23.50,7.44,,,,,
6195,03/24/2023 01:20:00,22.92,-23.89,7.45,,,,,
6196,03/24/2023 01:30:00,22.92,-23.70,7.45,,,,,
6197,03/24/2023 01:40:00,22.92,-23.41,7.44,,,,,
6198,03/24/2023 01:50:00,22.92,-23.83,7.45,,,,,
6199,03/24/2023 02:00:00,22.92,-23.80,7.45,,,,,
6200,03/24/2023 02:10:00,22.92,-23.56,7.44,,,,,
6201,03/24/2023 02:20:00,22.92,-22.33,7.42,,,,,
6202,03/24/2023 02:30:00,22.92,-22.42,7.42,,,,,
6203,03/24/2023 02:40:00,22.92,-22.16,7.42,,,,,
6204,03/24/2023 02:50:00,22.92,-21.70,7.41,,,,,
6205,03/24/2023 03:00:00,22.90,-21.75,7.41,,,,,
6206,03/24/2023 03:10:00,22.90,-22.64,7.43,,,,,
6207,03/24/2023 03:20:00,22.90,-22.36,7.42,,,,,
6208,03/24/2023 03:30:00,22.90,-22.36,7.42,,,,,
6209,03/24/2023 03:40:00,22.90,-21.66,7.41,,,,,
6210,03/24/2023 03:50:00,22.90,-21.61,7.41,,,,,
6211,03/24/2023 04:00:00,22.90,-22.66,7.43,,,,,
6212,03/24/2023 04:10:00,22.90,-22.34,7.42,,,,,
6213,03/24/2023 04:20:00,22.90,-22.70,7.43,,,,,
6214,03/24/2023 04:30:00,22.90,-23.42,7.44,,,,,
6215,03/24/2023 04:40:00,22.90,-23.81,7.45,,,,,
6216,03/24/2023 04:50:00,22.90,-24.16,7.46,,,,,
6217,03/24/2023 05:00:00,22.90,-24.20,7.46,,,,,
6218,03/24/2023 05:10:00,22.90,-24.61,7.46,,,,,
6219,03/24/2023 05:20:00,22.87,-24.72,7.47,,,,,
6220,03/24/2023 05:30:00,22.87,-24.58,7.46,,,,,
6221,03/24/2023 05:40:00,22.87,-24.41,7.46,,,,,
6222,03/24/2023 05:50:00,22.87,-24.39,7.46,,,,,
6223,03/24/2023 06:00:00,22.87,-24.31,7.46,,,,,
6224,03/24/2023 06:10:00,22.87,-23.59,7.44,,,,,
6225,03/24/2023 06:20:00,22.87,-23.72,7.45,,,,,
6226,03/24/2023 06:30:00,22.85,-24.03,7.45,,,,,
6227,03/24/2023 06:40:00,22.85,-23.92,7.45,,,,,
6228,03/24/2023 06:50:00,22.85,-23.97,7.45,,,,,
6229,03/24/2023 07:00:00,22.85,-24.06,7.45,,,,,
6230,03/24/2023 07:10:00,22.85,-25.33,7.48,,,,,
6231,03/24/2023 07:20:00,22.85,-25.89,7.49,,,,,
6232,03/24/2023 07:30:00,22.85,-26.39,7.50,,,,,
6233,03/24/2023 07:40:00,22.85,-27.27,7.51,,,,,
6234,03/24/2023 07:50:00,22.85,-27.91,7.53,,,,,
6235,03/24/2023 08:00:00,22.85,-28.69,7.54,,,,,
6236,03/24/2023 08:10:00,22.87,-29.70,7.56,,,,,
6237,03/24/2023 08:20:00,22.87,-30.16,7.57,,,,,
6238,03/24/2023 08:30:00,22.87,-30.86,7.58,,,,,
6239,03/24/2023 08:40:00,22.90,-31.45,7.59,,,,,
6240,03/24/2023 08:50:00,22.90,-32.61,7.61,,,,,
6241,03/24/2023 09:00:00,22.90,-33.28,7.63,,,,,
6242,03/24/2023 09:10:00,22.92,-33.59,7.63,,,,,
6243,03/24/2023 09:20:00,22.94,-33.44,7.63,,,,,
6244,03/24/2023 09:30:00,22.94,-34.80,7.65,,,,,
6245,03/24/2023 09:40:00,22.97,-34.34,7.64,,,,,
6246,03/24/2023 09:50:00,22.99,-34.50,7.65,,,,,
6247,03/24/2023 10:00:00,22.99,-35.74,7.67,,,,,
6248,03/24/2023 10:10:00,23.02,-37.28,7.70,,,,,
6249,03/24/2023 10:20:00,23.04,-40.16,7.75,,,,,
6250,03/24/2023 10:30:00,23.06,-49.19,7.92,,,,,
6251,03/24/2023 10:40:00,23.09,-47.53,7.89,,,,,
6252,03/24/2023 10:50:00,23.14,-46.89,7.88,,,,,
6253,03/24/2023 11:00:00,23.16,-51.77,7.97,,,,,
6254,03/24/2023 11:10:00,23.18,-53.97,8.01,,,,,
6255,03/24/2023 11:20:00,23.23,-57.58,8.08,,,,,
6256,03/24/2023 11:30:00,23.26,-59.66,8.11,,,,,
6257,03/24/2023 11:40:00,23.26,-65.89,8.23,,,,,
6258,03/24/2023 11:50:00,23.30,-74.92,8.40,,,,,
6259,03/24/2023 12:00:00,23.35,-75.38,8.41,,,,,
6260,03/24/2023 12:10:00,23.38,-77.10,8.44,,,,,
6261,03/24/2023 12:20:00,23.40,-78.67,8.47,,,,,
6262,03/24/2023 12:30:00,23.45,-90.60,8.69,,,,,
6263,03/24/2023 12:40:00,23.47,-83.17,8.55,,,,,
6264,03/24/2023 12:50:00,23.52,-70.35,8.31,,,,,
6265,03/24/2023 13:00:00,23.54,-62.94,8.17,,,,,
6266,03/24/2023 13:10:00,23.54,-68.49,8.28,,,,,
6267,03/24/2023 13:20:00,23.59,-74.25,8.38,,,,,
6268,03/24/2023 13:30:00,23.62,-72.78,8.36,,,,,
6269,03/24/2023 13:40:00,23.64,-70.46,8.31,,,,,
6270,03/24/2023 13:50:00,23.69,-84.47,8.57,,,,,
6271,03/24/2023 14:00:00,23.74,-94.07,8.75,,,,,
6272,03/24/2023 14:10:00,23.79,-90.28,8.68,,,,,
6273,03/24/2023 14:20:00,23.79,-93.24,8.74,,,,,
6274,03/24/2023 14:30:00,23.86,-106.46,8.98,,,,,
6275,03/24/2023 14:40:00,23.88,-114.66,9.13,,,,,
6276,03/24/2023 14:50:00,23.86,-99.75,8.86,,,,,
6277,03/24/2023 15:00:00,23.86,-80.02,8.49,,,,,
6278,03/24/2023 15:10:00,23.81,-72.05,8.34,,,,,
6279,03/24/2023 15:20:00,23.83,-69.25,8.29,,,,,
6280,03/24/2023 15:30:00,23.88,-68.71,8.28,,,,,
6281,03/24/2023 15:40:00,23.95,-92.32,8.72,,,,,
6282,03/24/2023 15:50:00,23.98,-96.35,8.79,,,,,
6283,03/24/2023 16:00:00,23.88,-76.44,8.42,,,,,
6284,03/24/2023 16:10:00,23.88,-62.97,8.17,,,,,
6285,03/24/2023 16:20:00,23.86,-56.39,8.05,,,,,
6286,03/24/2023 16:30:00,23.81,-52.52,7.98,,,,,
6287,03/24/2023 16:40:00,23.81,-49.33,7.92,,,,,
6288,03/24/2023 16:50:00,23.81,-49.00,7.91,,,,,
6289,03/24/2023 17:00:00,23.79,-55.53,8.04,,,,,
6290,03/24/2023 17:10:00,23.74,-51.63,7.96,,,,,
6291,03/24/2023 17:20:00,23.74,-47.22,7.88,,,,,
6292,03/24/2023 17:30:00,23.71,-44.22,7.83,,,,,
6293,03/24/2023 17:40:00,23.69,-42.45,7.79,,,,,
6294,03/24/2023 17:50:00,23.66,-41.20,7.77,,,,,
6295,03/24/2023 18:00:00,23.64,-39.86,7.75,,,,,
6296,03/24/2023 18:10:00,23.62,-37.75,7.71,,,,,
6297,03/24/2023 18:20:00,23.62,-35.92,7.67,,,,,
6298,03/24/2023 18:30:00,23.57,-33.70,7.63,,,,,
6299,03/24/2023 18:40:00,23.57,-31.92,7.60,,,,,
6300,03/24/2023 18:50:00,23.54,-30.61,7.57,,,,,
6301,03/24/2023 19:00:00,23.52,-29.74,7.56,,,,,
6302,03/24/2023 19:10:00,23.50,-29.20,7.55,,,,,
6303,03/24/2023 19:20:00,23.45,-29.14,7.55,,,,,
6304,03/24/2023 19:30:00,23.45,-29.09,7.55,,,,,
6305,03/24/2023 19:40:00,23.42,-28.66,7.54,,,,,
6306,03/24/2023 19:50:00,23.40,-27.88,7.52,,,,,
6307,03/24/2023 20:00:00,23.35,-27.53,7.52,,,,,
6308,03/24/2023 20:10:00,23.35,-27.14,7.51,,,,,
6309,03/24/2023 20:20:00,23.30,-26.08,7.49,,,,,
6310,03/24/2023 20:30:00,23.28,-26.00,7.49,,,,,
6311,03/24/2023 20:40:00,23.28,-25.58,7.48,,,,,
6312,03/24/2023 20:50:00,23.26,-24.53,7.46,,,,,
6313,03/24/2023 21:00:00,23.21,-24.24,7.46,,,,,
6314,03/24/2023 21:10:00,23.21,-24.13,7.45,,,,,
6315,03/24/2023 21:20:00,23.18,-23.75,7.45,,,,,
6316,03/24/2023 21:30:00,23.18,-23.33,7.44,,,,,
6317,03/24/2023 21:40:00,23.18,-23.52,7.44,,,,,
6318,03/24/2023 21:50:00,23.16,-23.69,7.45,,,,,
6319,03/24/2023 22:00:00,23.16,-23.28,7.44,,,,,
6320,03/24/2023 22:10:00,23.16,-23.41,7.44,,,,,
6321,03/24/2023 22:20:00,23.14,-23.31,7.44,,,,,
6322,03/24/2023 22:30:00,23.14,-23.03,7.43,,,,,
6323,03/24/2023 22:40:00,23.14,-22.69,7.43,,,,,
6324,03/24/2023 22:50:00,23.11,-22.52,7.42,,,,,
6325,03/24/2023 23:00:00,23.11,-22.74,7.43,,,,,
6326,03/24/2023 23:10:00,23.11,-22.66,7.43,,,,,
6327,03/24/2023 23:20:00,23.11,-22.59,7.43,,,,,
6328,03/24/2023 23:30:00,23.09,-22.24,7.42,,,,,
6329,03/24/2023 23:40:00,23.11,-22.44,7.42,,,,,
6330,03/24/2023 23:50:00,23.09,-22.81,7.43,,,,,
6331,03/25/2023 00:00:00,23.09,-22.41,7.42,,,,,
6332,03/25/2023 00:10:00,23.06,-22.56,7.43,,,,,
6333,03/25/2023 00:20:00,23.06,-22.83,7.43,,,,,
6334,03/25/2023 00:30:00,23.06,-22.33,7.42,,,,,
6335,03/25/2023 00:40:00,23.06,-22.94,7.43,,,,,
6336,03/25/2023 00:50:00,23.06,-23.34,7.44,,,,,
6337,03/25/2023 01:00:00,23.06,-22.86,7.43,,,,,
6338,03/25/2023 01:10:00,23.04,-22.75,7.43,,,,,
6339,03/25/2023 01:20:00,23.02,-23.34,7.44,,,,,
6340,03/25/2023 01:30:00,23.02,-23.84,7.45,,,,,
6341,03/25/2023 01:40:00,23.02,-24.47,7.46,,,,,
6342,03/25/2023 01:50:00,23.02,-24.06,7.45,,,,,
6343,03/25/2023 02:00:00,23.02,-23.92,7.45,,,,,
6344,03/25/2023 02:10:00,23.02,-23.95,7.45,,,,,
6345,03/25/2023 02:20:00,23.02,-23.92,7.45,,,,,
6346,03/25/2023 02:30:00,22.99,-24.06,7.45,,,,,
6347,03/25/2023 02:40:00,22.99,-23.95,7.45,,,,,
6348,03/25/2023 02:50:00,22.99,-24.52,7.46,,,,,
6349,03/25/2023 03:00:00,22.99,-24.28,7.46,,,,,
6350,03/25/2023 03:10:00,22.97,-24.67,7.46,,,,,
6351,03/25/2023 03:20:00,22.97,-24.44,7.46,,,,,
6352,03/25/2023 03:30:00,22.97,-24.39,7.46,,,,,
6353,03/25/2023 03:40:00,22.94,-24.41,7.46,,,,,
6354,03/25/2023 03:50:00,22.94,-24.09,7.45,,,,,
6355,03/25/2023 04:00:00,22.97,-23.66,7.45,,,,,
6356,03/25/2023 04:10:00,22.94,-24.00,7.45,,,,,
6357,03/25/2023 04:20:00,22.92,-23.39,7.44,,,,,
6358,03/25/2023 04:30:00,22.92,-23.83,7.45,,,,,
6359,03/25/2023 04:40:00,22.94,-22.92,7.43,,,,,
6360,03/25/2023 04:50:00,22.92,-23.14,7.44,,,,,
6361,03/25/2023 05:00:00,22.92,-23.24,7.44,,,,,
6362,03/25/2023 05:10:00,22.90,-23.44,7.44,,,,,
6363,03/25/2023 05:20:00,22.90,-23.86,7.45,,,,,
6364,03/25/2023 05:30:00,22.90,-23.95,7.45,,,,,
6365,03/25/2023 05:40:00,22.90,-24.22,7.46,,,,,
6366,03/25/2023 05:50:00,22.90,-23.55,7.44,,,,,
6367,03/25/2023 06:00:00,22.90,-24.31,7.46,,,,,
6368,03/25/2023 06:10:00,22.90,-24.16,7.46,,,,,
6369,03/25/2023 06:20:00,22.90,-24.44,7.46,,,,,
6370,03/25/2023 06:30:00,22.90,-23.97,7.45,,,,,
6371,03/25/2023 06:40:00,22.87,-24.83,7.47,,,,,
6372,03/25/2023 06:50:00,22.87,-24.70,7.47,,,,,
6373,03/25/2023 07:00:00,22.87,-26.14,7.49,,,,,
6374,03/25/2023 07:10:00,22.87,-27.34,7.51,,,,,
6375,03/25/2023 07:20:00,22.87,-29.25,7.55,,,,,
6376,03/25/2023 07:30:00,22.87,-30.72,7.58,,,,,
6377,03/25/2023 07:40:00,22.90,-32.20,7.60,,,,,
6378,03/25/2023 07:50:00,22.90,-33.49,7.63,,,,,
6379,03/25/2023 08:00:00,22.90,-35.44,7.67,,,,,
6380,03/25/2023 08:10:00,22.90,-35.38,7.66,,,,,
6381,03/25/2023 08:20:00,22.90,-36.39,7.68,,,,,
6382,03/25/2023 08:30:00,22.90,-39.36,7.74,,,,,
6383,03/25/2023 08:40:00,22.92,-42.24,7.79,,,,,
6384,03/25/2023 08:50:00,22.92,-43.77,7.82,,,,,
6385,03/25/2023 09:00:00,22.94,-47.27,7.89,,,,,
6386,03/25/2023 09:10:00,22.97,-47.66,7.89,,,,,
6387,03/25/2023 09:20:00,22.97,-48.10,7.90,,,,,
6388,03/25/2023 09:30:00,22.99,-49.08,7.92,,,,,
6389,03/25/2023 09:40:00,22.99,-49.58,7.93,,,,,
6390,03/25/2023 09:50:00,22.99,-50.03,7.94,,,,,
6391,03/25/2023 10:00:00,23.02,-50.61,7.95,,,,,
6392,03/25/2023 10:10:00,23.04,-49.55,7.93,,,,,
6393,03/25/2023 10:20:00,23.04,-49.69,7.93,,,,,
6394,03/25/2023 10:30:00,23.06,-49.19,7.92,,,,,
6395,03/25/2023 10:40:00,23.09,-48.53,7.91,,,,,
6396,03/25/2023 10:50:00,23.11,-49.13,7.92,,,,,
6397,03/25/2023 11:00:00,23.14,-50.10,7.94,,,,,
6398,03/25/2023 11:10:00,23.16,-53.06,7.99,,,,,
6399,03/25/2023 11:20:00,23.21,-56.17,8.05,,,,,
6400,03/25/2023 11:30:00,23.23,-62.33,8.16,,,,,
6401,03/25/2023 11:40:00,23.26,-63.83,8.19,,,,,
6402,03/25/2023 11:50:00,23.30,-67.63,8.26,,,,,
6403,03/25/2023 12:00:00,23.33,-69.46,8.30,,,,,
6404,03/25/2023 12:10:00,23.35,-70.53,8.32,,,,,
6405,03/25/2023 12:20:00,23.40,-72.71,8.36,,,,,
6406,03/25/2023 12:30:00,23.42,-83.19,8.55,,,,,
6407,03/25/2023 12:40:00,23.45,-78.72,8.47,,,,,
6408,03/25/2023 12:50:00,23.47,-71.02,8.32,,,,,
6409,03/25/2023 13:00:00,23.52,-71.36,8.33,,,,,
6410,03/25/2023 13:10:00,23.57,-71.24,8.33,,,,,
6411,03/25/2023 13:20:00,23.59,-75.64,8.41,,,,,
6412,03/25/2023 13:30:00,23.59,-70.71,8.32,,,,,
6413,03/25/2023 13:40:00,23.62,-72.53,8.35,,,,,
6414,03/25/2023 13:50:00,23.64,-74.78,8.39,,,,,
6415,03/25/2023 14:00:00,23.69,-80.67,8.50,,,,,
6416,03/25/2023 14:10:00,23.69,-82.92,8.54,,,,,
6417,03/25/2023 14:20:00,23.69,-84.75,8.58,,,,,
6418,03/25/2023 14:30:00,23.71,-86.05,8.60,,,,,
6419,03/25/2023 14:40:00,23.74,-93.19,8.73,,,,,
6420,03/25/2023 14:50:00,23.74,-90.25,8.68,,,,,
6421,03/25/2023 15:00:00,23.76,-85.61,8.59,,,,,
6422,03/25/2023 15:10:00,23.74,-84.19,8.57,,,,,
6423,03/25/2023 15:20:00,23.79,-81.47,8.52,,,,,
