Date	Time	DO conc (mg/L) c:1 2	Temp (°C) c:2	Coupler Attached	Stopped	End Of File
19-10-22	23:20:00	0.14	25.38			
19-10-22	23:30:00	0.38	25.36			
19-10-22	23:40:00	0.12	25.34			
19-10-22	23:50:00	0.37	25.32			
20-10-22	00:00:00	0.32	25.30			
20-10-22	00:10:00	0.24	25.28			
20-10-22	00:20:00	0.37	25.26			
20-10-22	00:30:00	0.34	25.24			
20-10-22	00:40:00	0.26	25.24			
20-10-22	00:50:00	0.11	25.22			
20-10-22	01:00:00	0.19	25.20			
20-10-22	01:10:00	0.33	25.18			
20-10-22	01:20:00	0.32	25.16			
20-10-22	01:30:00	0.33	25.14			
20-10-22	01:40:00	0.27	25.12			
20-10-22	01:50:00	0.25	25.10			
20-10-22	02:00:00	0.24	25.08			
20-10-22	02:10:00	0.25	25.06			
20-10-22	02:20:00	0.29	25.04			
20-10-22	02:30:00	0.20	25.02			
20-10-22	02:40:00	0.22	25.00			
20-10-22	02:50:00	0.21	25.00			
20-10-22	03:00:00	0.12	24.98			
20-10-22	03:10:00	0.14	24.96			
20-10-22	03:20:00	0.14	24.94			
20-10-22	03:30:00	0.09	24.92			
20-10-22	03:40:00	0.07	24.88			
20-10-22	03:50:00	0.11	24.86			
20-10-22	04:00:00	0.08	24.84			
20-10-22	04:10:00	0.07	24.82			
20-10-22	04:20:00	0.01	24.80			
20-10-22	04:30:00	0.02	24.78			
20-10-22	04:40:00	0.03	24.76			
20-10-22	04:50:00	0.01	24.74			
20-10-22	05:00:00	0.03	24.72			
20-10-22	05:10:00	0.02	24.70			
20-10-22	05:20:00	0.09	24.68			
20-10-22	05:30:00	0.25	24.66			
20-10-22	05:40:00	0.14	24.66			
20-10-22	05:50:00	0.14	24.64			
20-10-22	06:00:00	0.23	24.62			
20-10-22	06:10:00	0.20	24.60			
20-10-22	06:20:00	0.12	24.58			
20-10-22	06:30:00	0.13	24.56			
20-10-22	06:40:00	0.10	24.56			
20-10-22	06:50:00	0.21	24.54			
20-10-22	07:00:00	0.14	24.52			
20-10-22	07:10:00	0.00	24.52			
20-10-22	07:20:00	0.02	24.50			
20-10-22	07:30:00	0.00	24.50			
20-10-22	07:40:00	-0.02	24.50			
20-10-22	07:50:00	0.00	24.50			
20-10-22	08:00:00	0.02	24.50			
20-10-22	08:10:00	0.02	24.52			
20-10-22	08:20:00	0.04	24.52			
20-10-22	08:30:00	0.16	24.54			
20-10-22	08:40:00	0.01	24.54			
20-10-22	08:50:00	0.14	24.56			
20-10-22	09:00:00	0.27	24.60			
20-10-22	09:10:00	0.23	24.64			
20-10-22	09:20:00	0.56	24.66			
20-10-22	09:30:00	0.74	24.72			
20-10-22	09:40:00	0.97	24.76			
20-10-22	09:50:00	1.25	24.82			
20-10-22	10:00:00	1.34	24.88			
20-10-22	10:10:00	1.65	24.96			
20-10-22	10:20:00	1.59	25.00			
20-10-22	10:30:00	1.38	25.06			
20-10-22	10:40:00	1.82	25.12			
20-10-22	10:50:00	1.85	25.20			
20-10-22	11:00:00	1.94	25.26			
20-10-22	11:10:00	2.05	25.34			
20-10-22	11:20:00	2.01	25.38			
20-10-22	11:30:00	2.61	25.42			
20-10-22	11:40:00	2.45	25.48			
20-10-22	11:50:00	2.42	25.48			
20-10-22	12:00:00	1.40	25.46			
20-10-22	12:10:00	1.14	25.46			
20-10-22	12:20:00	1.64	25.48			
20-10-22	12:30:00	1.96	25.50			
20-10-22	12:40:00	2.71	25.54			
20-10-22	12:50:00	2.66	25.56			
20-10-22	13:00:00	2.59	25.58			
20-10-22	13:10:00	2.96	25.62			
20-10-22	13:20:00	3.09	25.62			
20-10-22	13:30:00	3.64	25.66			
20-10-22	13:40:00	3.52	25.72			
20-10-22	13:50:00	3.03	25.72			
20-10-22	14:00:00	2.82	25.72			
20-10-22	14:10:00	3.08	25.68			
20-10-22	14:20:00	2.87	25.70			
20-10-22	14:30:00	2.70	25.70			
20-10-22	14:40:00	2.38	25.70			
20-10-22	14:50:00	2.48	25.70			
20-10-22	15:00:00	2.29	25.72			
20-10-22	15:10:00	2.76	25.72			
20-10-22	15:20:00	2.44	25.72			
20-10-22	15:30:00	3.30	25.74			
20-10-22	15:40:00	2.71	25.72			
20-10-22	15:50:00	2.90	25.72			
20-10-22	16:00:00	2.88	25.74			
20-10-22	16:10:00	2.86	25.76			
20-10-22	16:20:00	3.12	25.76			
20-10-22	16:30:00	2.77	25.76			
20-10-22	16:40:00	2.92	25.78			
20-10-22	16:50:00	2.85	25.76			
20-10-22	17:00:00	2.87	25.76			
20-10-22	17:10:00	2.72	25.78			
20-10-22	17:20:00	2.53	25.78			
20-10-22	17:30:00	2.67	25.78			
20-10-22	17:40:00	2.79	25.78			
20-10-22	17:50:00	2.46	25.78			
20-10-22	18:00:00	2.67	25.78			
20-10-22	18:10:00	2.55	25.76			
20-10-22	18:20:00	2.66	25.76			
20-10-22	18:30:00	2.32	25.76			
20-10-22	18:40:00	2.48	25.74			
20-10-22	18:50:00	2.45	25.74			
20-10-22	19:00:00	2.34	25.74			
20-10-22	19:10:00	2.26	25.74			
20-10-22	19:20:00	2.13	25.72			
20-10-22	19:30:00	2.16	25.72			
20-10-22	19:40:00	1.99	25.72			
20-10-22	19:50:00	2.00	25.72			
20-10-22	20:00:00	1.98	25.70			
20-10-22	20:10:00	1.88	25.70			
20-10-22	20:20:00	1.74	25.70			
20-10-22	20:30:00	1.74	25.68			
20-10-22	20:40:00	1.87	25.68			
20-10-22	20:50:00	1.88	25.66			
20-10-22	21:00:00	1.97	25.64			
20-10-22	21:10:00	1.76	25.64			
20-10-22	21:20:00	1.80	25.62			
20-10-22	21:30:00	1.71	25.60			
20-10-22	21:40:00	1.55	25.60			
20-10-22	21:50:00	1.53	25.58			
20-10-22	22:00:00	1.36	25.58			
20-10-22	22:10:00	1.36	25.56			
20-10-22	22:20:00	1.29	25.54			
20-10-22	22:30:00	1.64	25.52			
20-10-22	22:40:00	1.08	25.52			
20-10-22	22:50:00	1.09	25.50			
20-10-22	23:00:00	0.59	25.48			
20-10-22	23:10:00	1.07	25.48			
20-10-22	23:20:00	1.03	25.46			
20-10-22	23:30:00	0.85	25.44			
20-10-22	23:40:00	1.26	25.42			
20-10-22	23:50:00	0.94	25.42			
21-10-22	00:00:00	1.01	25.40			
21-10-22	00:10:00	1.09	25.40			
21-10-22	00:20:00	0.83	25.40			
21-10-22	00:30:00	0.71	25.38			
21-10-22	00:40:00	0.64	25.38			
21-10-22	00:50:00	0.88	25.36			
21-10-22	01:00:00	0.73	25.36			
21-10-22	01:10:00	0.83	25.34			
21-10-22	01:20:00	0.86	25.34			
21-10-22	01:30:00	0.90	25.32			
21-10-22	01:40:00	0.92	25.32			
21-10-22	01:50:00	0.85	25.32			
21-10-22	02:00:00	0.65	25.32			
21-10-22	02:10:00	0.68	25.30			
21-10-22	02:20:00	0.70	25.30			
21-10-22	02:30:00	0.49	25.30			
21-10-22	02:40:00	0.75	25.28			
21-10-22	02:50:00	0.77	25.28			
21-10-22	03:00:00	0.73	25.28			
21-10-22	03:10:00	0.71	25.28			
21-10-22	03:20:00	0.86	25.28			
21-10-22	03:30:00	0.80	25.26			
21-10-22	03:40:00	0.89	25.26			
21-10-22	03:50:00	0.68	25.26			
21-10-22	04:00:00	0.81	25.26			
21-10-22	04:10:00	0.71	25.24			
21-10-22	04:20:00	0.55	25.24			
21-10-22	04:30:00	0.66	25.22			
21-10-22	04:40:00	0.71	25.22			
21-10-22	04:50:00	0.45	25.22			
21-10-22	05:00:00	0.48	25.22			
21-10-22	05:10:00	0.48	25.22			
21-10-22	05:20:00	0.44	25.20			
21-10-22	05:30:00	0.41	25.20			
21-10-22	05:40:00	0.43	25.20			
21-10-22	05:50:00	0.34	25.20			
21-10-22	06:00:00	0.30	25.20			
21-10-22	06:10:00	0.56	25.18			
21-10-22	06:20:00	0.34	25.18			
21-10-22	06:30:00	0.27	25.16			
21-10-22	06:40:00	0.49	25.16			
21-10-22	06:50:00	0.23	25.16			
21-10-22	07:00:00	0.26	25.16			
21-10-22	07:10:00	0.55	25.14			
21-10-22	07:20:00	0.32	25.14			
21-10-22	07:30:00	0.18	25.14			
21-10-22	07:40:00	0.27	25.16			
21-10-22	07:50:00	0.38	25.16			
21-10-22	08:00:00	0.27	25.16			
21-10-22	08:10:00	0.36	25.16			
21-10-22	08:20:00	0.25	25.18			
21-10-22	08:30:00	0.42	25.20			
21-10-22	08:40:00	0.49	25.24			
21-10-22	08:50:00	0.46	25.26			
21-10-22	09:00:00	0.68	25.28			
21-10-22	09:10:00	1.03	25.32			
21-10-22	09:20:00	1.03	25.36			
21-10-22	09:30:00	1.21	25.42			
21-10-22	09:40:00	0.94	25.48			
21-10-22	09:50:00	1.54	25.52			
21-10-22	10:00:00	1.81	25.58			
21-10-22	10:10:00	2.27	25.66			
21-10-22	10:20:00	2.11	25.72			
21-10-22	10:30:00	2.05	25.78			
21-10-22	10:40:00	2.45	25.84			
21-10-22	10:50:00	2.50	25.90			
21-10-22	11:00:00	2.68	26.00			
21-10-22	11:10:00	2.56	26.06			
21-10-22	11:20:00	2.80	26.12			
21-10-22	11:30:00	3.07	26.12			
21-10-22	11:40:00	2.65	26.20			
21-10-22	11:50:00	3.05	26.18			
21-10-22	12:00:00	2.16	26.16			
21-10-22	12:10:00	1.70	26.16			
21-10-22	12:20:00	1.62	26.18			
21-10-22	12:30:00	1.76	26.20			
21-10-22	12:40:00	2.50	26.24			
21-10-22	12:50:00	2.41	26.28			
21-10-22	13:00:00	2.65	26.30			
21-10-22	13:10:00	2.49	26.30			
21-10-22	13:20:00	2.72	26.32			
21-10-22	13:30:00	3.28	26.38			
21-10-22	13:40:00	3.87	26.42			
21-10-22	13:50:00	3.68	26.44			
21-10-22	14:00:00	3.81	26.44			
21-10-22	14:10:00	4.03	26.46			
21-10-22	14:20:00	2.63	26.46			
21-10-22	14:30:00	2.82	26.44			
21-10-22	14:40:00	3.24	26.46			
21-10-22	14:50:00	2.83	26.48			
21-10-22	15:00:00	2.87	26.52			
21-10-22	15:10:00	2.75	26.54			
21-10-22	15:20:00	2.81	26.52			
21-10-22	15:30:00	2.78	26.56			
21-10-22	15:40:00	2.72	26.56			
21-10-22	15:50:00	2.45	26.54			
21-10-22	16:00:00	2.58	26.56			
21-10-22	16:10:00	2.45	26.58			
21-10-22	16:20:00	2.35	26.58			
21-10-22	16:30:00	2.50	26.60			
21-10-22	16:40:00	2.33	26.64			
21-10-22	16:50:00	2.31	26.64			
21-10-22	17:00:00	3.00	26.66			
21-10-22	17:10:00	2.96	26.68			
21-10-22	17:20:00	2.94	26.68			
21-10-22	17:30:00	2.65	26.68			
21-10-22	17:40:00	2.69	26.68			
21-10-22	17:50:00	2.56	26.68			
21-10-22	18:00:00	2.43	26.68			
21-10-22	18:10:00	2.42	26.70			
21-10-22	18:20:00	2.27	26.68			
21-10-22	18:30:00	2.27	26.68			
21-10-22	18:40:00	1.98	26.68			
21-10-22	18:50:00	2.48	26.68			
21-10-22	19:00:00	2.43	26.68			
21-10-22	19:10:00	2.08	26.68			
21-10-22	19:20:00	1.82	26.68			
21-10-22	19:30:00	1.87	26.66			
21-10-22	19:40:00	1.51	26.66			
21-10-22	19:50:00	1.72	26.66			
21-10-22	20:00:00	1.93	26.64			
21-10-22	20:10:00	1.75	26.62			
21-10-22	20:20:00	1.63	26.62			
21-10-22	20:30:00	1.57	26.60			
21-10-22	20:40:00	1.58	26.58			
21-10-22	20:50:00	1.34	26.58			
21-10-22	21:00:00	1.40	26.56			
21-10-22	21:10:00	1.48	26.54			
21-10-22	21:20:00	1.21	26.54			
21-10-22	21:30:00	1.02	26.52			
21-10-22	21:40:00	1.36	26.50			
21-10-22	21:50:00	1.16	26.48			
21-10-22	22:00:00	1.35	26.48			
21-10-22	22:10:00	1.27	26.46			
21-10-22	22:20:00	1.22	26.46			
21-10-22	22:30:00	1.19	26.44			
21-10-22	22:40:00	0.91	26.42			
21-10-22	22:50:00	0.76	26.40			
21-10-22	23:00:00	0.71	26.38			
21-10-22	23:10:00	0.80	26.38			
21-10-22	23:20:00	0.57	26.36			
21-10-22	23:30:00	0.57	26.36			
21-10-22	23:40:00	0.75	26.34			
21-10-22	23:50:00	0.46	26.34			
22-10-22	00:00:00	1.02	26.34			
22-10-22	00:10:00	0.93	26.32			
22-10-22	00:20:00	0.78	26.30			
22-10-22	00:30:00	0.75	26.30			
22-10-22	00:40:00	0.68	26.26			
22-10-22	00:50:00	0.70	26.26			
22-10-22	01:00:00	0.68	26.24			
22-10-22	01:10:00	0.40	26.22			
22-10-22	01:20:00	0.82	26.22			
22-10-22	01:30:00	0.75	26.22			
22-10-22	01:40:00	0.54	26.22			
22-10-22	01:50:00	0.75	26.22			
22-10-22	02:00:00	0.71	26.20			
22-10-22	02:10:00	0.70	26.20			
22-10-22	02:20:00	0.69	26.20			
22-10-22	02:30:00	0.62	26.18			
22-10-22	02:40:00	0.66	26.18			
22-10-22	02:50:00	0.63	26.18			
22-10-22	03:00:00	0.54	26.16			
22-10-22	03:10:00	0.45	26.16			
22-10-22	03:20:00	0.69	26.16			
22-10-22	03:30:00	0.45	26.14			
22-10-22	03:40:00	0.59	26.14			
22-10-22	03:50:00	0.73	26.14			
22-10-22	04:00:00	0.68	26.12			
22-10-22	04:10:00	0.60	26.12			
22-10-22	04:20:00	0.74	26.12			
22-10-22	04:30:00	0.60	26.10			
22-10-22	04:40:00	0.68	26.10			
22-10-22	04:50:00	0.63	26.08			
22-10-22	05:00:00	0.59	26.06			
22-10-22	05:10:00	0.65	26.04			
22-10-22	05:20:00	0.67	26.04			
22-10-22	05:30:00	0.66	26.02			
22-10-22	05:40:00	0.67	26.02			
22-10-22	05:50:00	0.64	26.02			
22-10-22	06:00:00	0.68	26.02			
22-10-22	06:10:00	0.49	26.00			
22-10-22	06:20:00	0.63	26.00			
22-10-22	06:30:00	0.53	26.00			
22-10-22	06:40:00	0.53	25.98			
22-10-22	06:50:00	0.49	25.98			
22-10-22	07:00:00	0.55	25.98			
22-10-22	07:10:00	0.57	25.96			
22-10-22	07:20:00	0.37	25.96			
22-10-22	07:30:00	0.44	25.96			
22-10-22	07:40:00	0.36	25.94			
22-10-22	07:50:00	0.32	25.94			
22-10-22	08:00:00	0.44	25.94			
22-10-22	08:10:00	0.51	25.92			
22-10-22	08:20:00	0.49	25.92			
22-10-22	08:30:00	0.40	25.94			
22-10-22	08:40:00	0.44	25.94			
22-10-22	08:50:00	0.49	25.96			
22-10-22	09:00:00	0.60	26.00			
22-10-22	09:10:00	0.63	26.02			
22-10-22	09:20:00	1.12	26.06			
22-10-22	09:30:00	1.19	26.08			
22-10-22	09:40:00	1.42	26.12			
22-10-22	09:50:00	1.21	26.16			
22-10-22	10:00:00	2.04	26.22			
22-10-22	10:10:00	2.34	26.28			
22-10-22	10:20:00	2.48	26.34			
22-10-22	10:30:00	2.65	26.38			
22-10-22	10:40:00	2.49	26.42			
22-10-22	10:50:00	3.12	26.46			
22-10-22	11:00:00	3.46	26.54			
22-10-22	11:10:00	3.24	26.62			
22-10-22	11:20:00	3.09	26.66			
22-10-22	11:30:00	3.28	26.66			
22-10-22	11:40:00	3.22	26.68			
22-10-22	11:50:00	3.28	26.70			
22-10-22	12:00:00	2.67	26.68			
22-10-22	12:10:00	2.68	26.70			
22-10-22	12:20:00	2.56	26.70			
22-10-22	12:30:00	2.80	26.70			
22-10-22	12:40:00	3.12	26.72			
22-10-22	12:50:00	3.09	26.74			
22-10-22	13:00:00	3.67	26.76			
22-10-22	13:10:00	3.99	26.74			
22-10-22	13:20:00	4.17	26.76			
22-10-22	13:30:00	3.96	26.76			
22-10-22	13:40:00	4.74	26.78			
22-10-22	13:50:00	4.68	26.80			
22-10-22	14:00:00	4.87	26.80			
22-10-22	14:10:00	5.05	26.82			
22-10-22	14:20:00	3.90	26.80			
22-10-22	14:30:00	3.71	26.78			
22-10-22	14:40:00	3.69	26.76			
22-10-22	14:50:00	3.66	26.74			
22-10-22	15:00:00	3.99	26.74			
22-10-22	15:10:00	3.91	26.76			
22-10-22	15:20:00	3.28	26.74			
22-10-22	15:30:00	3.27	26.76			
22-10-22	15:40:00	3.68	26.72			
22-10-22	15:50:00	3.35	26.74			
22-10-22	16:00:00	3.28	26.74			
22-10-22	16:10:00	3.53	26.76			
22-10-22	16:20:00	3.35	26.76			
22-10-22	16:30:00	3.16	26.76			
22-10-22	16:40:00	3.11	26.76			
22-10-22	16:50:00	3.26	26.76			
22-10-22	17:00:00	3.19	26.76			
22-10-22	17:10:00	2.99	26.76			
22-10-22	17:20:00	3.05	26.74			
22-10-22	17:30:00	3.35	26.74			
22-10-22	17:40:00	3.35	26.72			
22-10-22	17:50:00	3.31	26.70			
22-10-22	18:00:00	3.20	26.70			
22-10-22	18:10:00	2.92	26.68			
22-10-22	18:20:00	2.65	26.66			
22-10-22	18:30:00	2.45	26.66			
22-10-22	18:40:00	2.66	26.64			
22-10-22	18:50:00	2.37	26.62			
22-10-22	19:00:00	2.15	26.60			
22-10-22	19:10:00	1.79	26.58			
22-10-22	19:20:00	1.83	26.58			
22-10-22	19:30:00	2.09	26.56			
22-10-22	19:40:00	2.08	26.54			
22-10-22	19:50:00	2.04	26.50			
22-10-22	20:00:00	1.98	26.48			
22-10-22	20:10:00	2.13	26.46			
22-10-22	20:20:00	2.05	26.44			
22-10-22	20:30:00	1.94	26.42			
22-10-22	20:40:00	1.93	26.40			
22-10-22	20:50:00	1.86	26.36			
22-10-22	21:00:00	1.79	26.36			
22-10-22	21:10:00	1.75	26.32			
22-10-22	21:20:00	1.75	26.30			
22-10-22	21:30:00	1.56	26.28			
22-10-22	21:40:00	1.77	26.26			
22-10-22	21:50:00	1.71	26.22			
22-10-22	22:00:00	1.72	26.20			
22-10-22	22:10:00	1.35	26.18			
22-10-22	22:20:00	1.66	26.14			
22-10-22	22:30:00	1.58	26.12			
22-10-22	22:40:00	1.46	26.12			
22-10-22	22:50:00	1.49	26.08			
22-10-22	23:00:00	1.37	26.06			
22-10-22	23:10:00	1.24	26.02			
22-10-22	23:20:00	1.18	26.02			
22-10-22	23:30:00	1.18	26.00			
22-10-22	23:40:00	1.07	25.98			
22-10-22	23:50:00	1.05	25.96			
23-10-22	00:00:00	1.15	25.96			
23-10-22	00:10:00	0.81	25.94			
23-10-22	00:20:00	0.82	25.92			
23-10-22	00:30:00	0.70	25.90			
23-10-22	00:40:00	0.78	25.90			
23-10-22	00:50:00	0.66	25.88			
23-10-22	01:00:00	0.79	25.86			
23-10-22	01:10:00	0.66	25.86			
23-10-22	01:20:00	0.78	25.84			
23-10-22	01:30:00	0.58	25.82			
23-10-22	01:40:00	0.65	25.82			
23-10-22	01:50:00	0.62	25.80			
23-10-22	02:00:00	0.59	25.80			
23-10-22	02:10:00	0.58	25.80			
23-10-22	02:20:00	0.71	25.78			
23-10-22	02:30:00	0.69	25.76			
23-10-22	02:40:00	0.73	25.74			
23-10-22	02:50:00	0.43	25.74			
23-10-22	03:00:00	0.47	25.72			
23-10-22	03:10:00	0.40	25.72			
23-10-22	03:20:00	0.36	25.72			
23-10-22	03:30:00	0.43	25.70			
23-10-22	03:40:00	0.45	25.68			
23-10-22	03:50:00	0.44	25.66			
23-10-22	04:00:00	0.21	25.66			
23-10-22	04:10:00	0.27	25.64			
23-10-22	04:20:00	0.13	25.62			
23-10-22	04:30:00	0.21	25.60			
23-10-22	04:40:00	0.16	25.60			
23-10-22	04:50:00	0.18	25.60			
23-10-22	05:00:00	0.13	25.58			
23-10-22	05:10:00	0.32	25.58			
23-10-22	05:20:00	0.13	25.56			
23-10-22	05:30:00	0.16	25.56			
23-10-22	05:40:00	0.23	25.54			
23-10-22	05:50:00	0.20	25.54			
23-10-22	06:00:00	0.20	25.54			
23-10-22	06:10:00	0.05	25.52			
23-10-22	06:20:00	0.20	25.52			
23-10-22	06:30:00	0.13	25.50			
23-10-22	06:40:00	0.15	25.50			
23-10-22	06:50:00	0.18	25.48			
23-10-22	07:00:00	0.10	25.48			
23-10-22	07:10:00	0.16	25.46			
23-10-22	07:20:00	0.30	25.46			
23-10-22	07:30:00	0.27	25.46			
23-10-22	07:40:00	0.10	25.44			
23-10-22	07:50:00	0.09	25.44			
23-10-22	08:00:00	0.13	25.44			
23-10-22	08:10:00	0.12	25.44			
23-10-22	08:20:00	0.12	25.44			
23-10-22	08:30:00	0.10	25.44			
23-10-22	08:40:00	0.38	25.44			
23-10-22	08:50:00	0.31	25.44			
23-10-22	09:00:00	0.27	25.44			
23-10-22	09:10:00	0.37	25.44			
23-10-22	09:20:00	0.49	25.44			
23-10-22	09:30:00	0.51	25.46			
23-10-22	09:40:00	0.56	25.46			
23-10-22	09:50:00	0.88	25.48			
23-10-22	10:00:00	0.56	25.48			
23-10-22	10:10:00	0.47	25.48			
23-10-22	10:20:00	1.40	25.52			
23-10-22	10:30:00	1.53	25.56			
23-10-22	10:40:00	2.02	25.60			
23-10-22	10:50:00	2.99	25.68			
23-10-22	11:00:00	2.50	25.76			
23-10-22	11:10:00	2.99	25.84			
23-10-22	11:20:00	3.18	25.88			
23-10-22	11:30:00	3.20	25.90			
23-10-22	11:40:00	3.11	25.92			
23-10-22	11:50:00	3.13	25.94			
23-10-22	12:00:00	3.18	25.96			
23-10-22	12:10:00	3.64	25.98			
23-10-22	12:20:00	3.83	26.00			
23-10-22	12:30:00	4.03	26.00			
23-10-22	12:40:00	4.28	26.04			
23-10-22	12:50:00	4.94	26.06			
23-10-22	13:00:00	4.75	26.08			
23-10-22	13:10:00	5.43	26.10			
23-10-22	13:20:00	5.45	26.12			
23-10-22	13:30:00	5.76	26.12			
23-10-22	13:40:00	5.42	26.14			
23-10-22	13:50:00	5.46	26.16			
23-10-22	14:00:00	5.49	26.16			
23-10-22	14:10:00	5.98	26.18			
23-10-22	14:20:00	5.00	26.18			
23-10-22	14:30:00	5.52	26.18			
23-10-22	14:40:00	4.35	26.16			
23-10-22	14:50:00	4.85	26.16			
23-10-22	15:00:00	4.63	26.18			
23-10-22	15:10:00	4.57	26.16			
23-10-22	15:20:00	4.23	26.16			
23-10-22	15:30:00	4.35	26.16			
23-10-22	15:40:00	4.97	26.14			
23-10-22	15:50:00	4.97	26.16			
23-10-22	16:00:00	4.91	26.14			
23-10-22	16:10:00	5.17	26.14			
23-10-22	16:20:00	5.17	26.14			
23-10-22	16:30:00	4.75	26.14			
23-10-22	16:40:00	4.81	26.14			
23-10-22	16:50:00	4.65	26.12			
23-10-22	17:00:00	4.41	26.12			
23-10-22	17:10:00	4.50	26.10			
23-10-22	17:20:00	4.27	26.10			
23-10-22	17:30:00	3.82	26.08			
23-10-22	17:40:00	3.44	26.08			
23-10-22	17:50:00	3.64	26.08			
23-10-22	18:00:00	3.66	26.06			
23-10-22	18:10:00	3.72	26.06			
23-10-22	18:20:00	3.87	26.04			
23-10-22	18:30:00	3.83	26.04			
23-10-22	18:40:00	3.59	26.04			
23-10-22	18:50:00	3.37	26.02			
23-10-22	19:00:00	3.34	26.02			
23-10-22	19:10:00	3.25	26.00			
23-10-22	19:20:00	3.23	25.98			
23-10-22	19:30:00	3.41	25.98			
23-10-22	19:40:00	3.27	25.96			
23-10-22	19:50:00	3.04	25.92			
23-10-22	20:00:00	3.08	25.92			
23-10-22	20:10:00	3.08	25.90			
23-10-22	20:20:00	3.19	25.88			
23-10-22	20:30:00	2.96	25.86			
23-10-22	20:40:00	3.02	25.84			
23-10-22	20:50:00	2.66	25.82			
23-10-22	21:00:00	2.59	25.82			
23-10-22	21:10:00	2.64	25.80			
23-10-22	21:20:00	2.57	25.78			
23-10-22	21:30:00	2.70	25.76			
23-10-22	21:40:00	2.61	25.72			
23-10-22	21:50:00	2.54	25.72			
23-10-22	22:00:00	2.72	25.70			
23-10-22	22:10:00	2.35	25.68			
23-10-22	22:20:00	2.57	25.66			
23-10-22	22:30:00	2.44	25.64			
23-10-22	22:40:00	2.34	25.64			
23-10-22	22:50:00	2.57	25.62			
23-10-22	23:00:00	2.29	25.60			
23-10-22	23:10:00	2.42	25.58			
23-10-22	23:20:00	2.23	25.56			
23-10-22	23:30:00	2.23	25.54			
23-10-22	23:40:00	2.22	25.52			
23-10-22	23:50:00	2.21	25.50			
24-10-22	00:00:00	2.16	25.50			
24-10-22	00:10:00	2.11	25.48			
24-10-22	00:20:00	1.96	25.46			
24-10-22	00:30:00	1.88	25.46			
24-10-22	00:40:00	1.64	25.44			
24-10-22	00:50:00	1.64	25.44			
24-10-22	01:00:00	1.88	25.42			
24-10-22	01:10:00	1.75	25.40			
24-10-22	01:20:00	1.58	25.40			
24-10-22	01:30:00	1.77	25.38			
24-10-22	01:40:00	1.47	25.38			
24-10-22	01:50:00	1.14	25.38			
24-10-22	02:00:00	1.40	25.36			
24-10-22	02:10:00	1.22	25.34			
24-10-22	02:20:00	1.27	25.34			
24-10-22	02:30:00	1.05	25.34			
24-10-22	02:40:00	1.13	25.32			
24-10-22	02:50:00	0.91	25.32			
24-10-22	03:00:00	0.97	25.32			
24-10-22	03:10:00	0.93	25.30			
24-10-22	03:20:00	1.02	25.28			
24-10-22	03:30:00	1.00	25.28			
24-10-22	03:40:00	0.90	25.26			
24-10-22	03:50:00	0.91	25.26			
24-10-22	04:00:00	0.88	25.24			
24-10-22	04:10:00	0.88	25.24			
24-10-22	04:20:00	0.71	25.22			
24-10-22	04:30:00	0.57	25.22			
24-10-22	04:40:00	0.42	25.22			
24-10-22	04:50:00	0.31	25.22			
24-10-22	05:00:00	0.30	25.22			
24-10-22	05:10:00	0.31	25.20			
24-10-22	05:20:00	0.46	25.20			
24-10-22	05:30:00	0.41	25.18			
24-10-22	05:40:00	0.27	25.16			
24-10-22	05:50:00	0.67	25.16			
24-10-22	06:00:00	0.42	25.14			
24-10-22	06:10:00	0.64	25.14			
24-10-22	06:20:00	0.74	25.12			
24-10-22	06:30:00	0.64	25.12			
24-10-22	06:40:00	0.36	25.12			
24-10-22	06:50:00	0.45	25.10			
24-10-22	07:00:00	0.36	25.10			
24-10-22	07:10:00	0.38	25.10			
24-10-22	07:20:00	0.51	25.08			
24-10-22	07:30:00	0.30	25.08			
24-10-22	07:40:00	0.45	25.08			
24-10-22	07:50:00	0.34	25.08			
24-10-22	08:00:00	0.37	25.08			
24-10-22	08:10:00	0.41	25.08			
24-10-22	08:20:00	0.34	25.08			
24-10-22	08:30:00	0.23	25.10			
24-10-22	08:40:00	0.25	25.10			
24-10-22	08:50:00	0.57	25.14			
24-10-22	09:00:00	0.65	25.18			
24-10-22	09:10:00	1.13	25.20			
24-10-22	09:20:00	1.10	25.24			
24-10-22	09:30:00	1.32	25.28			
24-10-22	09:40:00	1.57	25.32			
24-10-22	09:50:00	1.74	25.36			
24-10-22	10:00:00	1.77	25.42			
24-10-22	10:10:00	2.59	25.48			
24-10-22	10:20:00	2.60	25.52			
24-10-22	10:30:00	2.71	25.58			
24-10-22	10:40:00	2.92	25.60			
24-10-22	10:50:00	3.31	25.66			
24-10-22	11:00:00	3.74	25.72			
24-10-22	11:10:00	4.54	25.78			
24-10-22	11:20:00	4.75	25.82			
24-10-22	11:30:00	3.72	25.84			
24-10-22	11:40:00	3.54	25.84			
24-10-22	11:50:00	4.68	25.88			
24-10-22	12:00:00	3.53	25.88			
24-10-22	12:10:00	3.60	25.90			
24-10-22	12:20:00	3.31	25.90			
24-10-22	12:30:00	3.65	25.92			
24-10-22	12:40:00	3.81	25.92			
24-10-22	12:50:00	4.21	25.94			
24-10-22	13:00:00	3.91	25.96			
24-10-22	13:10:00	4.26	25.98			
24-10-22	13:20:00	4.61	26.00			
24-10-22	13:30:00	5.02	26.02			
24-10-22	13:40:00	6.15	26.06			
24-10-22	13:50:00	5.05	26.06			
