"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Expired Sensor Cap (LGR S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Coupler Detached (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
7091,06/16/23 02:20:00,-888.88,-888.88,,,,,,
7092,06/16/23 02:30:00,-888.88,-888.88,,,,,,
7093,06/16/23 02:40:00,-888.88,-888.88,,,,,,
7094,06/16/23 02:50:00,-888.88,-888.88,,,,,,
7095,06/16/23 03:00:00,-888.88,-888.88,,,,,,
7096,06/16/23 03:10:00,-888.88,-888.88,,,,,,
7097,06/16/23 03:20:00,-888.88,-888.88,,,,,,
7098,06/16/23 03:30:00,-888.88,-888.88,,,,,,
7099,06/16/23 03:40:00,-888.88,-888.88,,,,,,
7100,06/16/23 03:50:00,-888.88,-888.88,,,,,,
7101,06/16/23 04:00:00,-888.88,-888.88,,,,,,
7102,06/16/23 04:10:00,-888.88,-888.88,,,,,,
7103,06/16/23 04:20:00,-888.88,-888.88,,,,,,
7104,06/16/23 04:30:00,-888.88,-888.88,,,,,,
7105,06/16/23 04:40:00,-888.88,-888.88,,,,,,
7106,06/16/23 04:50:00,-888.88,-888.88,,,,,,
7107,06/16/23 05:00:00,-888.88,-888.88,,,,,,
7108,06/16/23 05:10:00,-888.88,-888.88,,,,,,
7109,06/16/23 05:20:00,-888.88,-888.88,,,,,,
7110,06/16/23 05:30:00,-888.88,-888.88,,,,,,
7111,06/16/23 05:40:00,-888.88,-888.88,,,,,,
7112,06/16/23 05:50:00,-888.88,-888.88,,,,,,
7113,06/16/23 06:00:00,-888.88,-888.88,,,,,,
7114,06/16/23 06:10:00,-888.88,-888.88,,,,,,
7115,06/16/23 06:20:00,-888.88,-888.88,,,,,,
7116,06/16/23 06:30:00,-888.88,-888.88,,,,,,
7117,06/16/23 06:40:00,-888.88,-888.88,,,,,,
7118,06/16/23 06:50:00,-888.88,-888.88,,,,,,
7119,06/16/23 07:00:00,-888.88,-888.88,,,,,,
7120,06/16/23 07:10:00,-888.88,-888.88,,,,,,
7121,06/16/23 07:20:00,-888.88,-888.88,,,,,,
7122,06/16/23 07:30:00,-888.88,-888.88,,,,,,
7123,06/16/23 07:40:00,-888.88,-888.88,,,,,,
7124,06/16/23 07:50:00,-888.88,-888.88,,,,,,
7125,06/16/23 08:00:00,-888.88,-888.88,,,,,,
7126,06/16/23 08:10:00,-888.88,-888.88,,,,,,
7127,06/16/23 08:20:00,-888.88,-888.88,,,,,,
7128,06/16/23 08:30:00,-888.88,-888.88,,,,,,
7129,06/16/23 08:40:00,-888.88,-888.88,,,,,,
7130,06/16/23 08:50:00,-888.88,-888.88,,,,,,
7131,06/16/23 09:00:00,-888.88,-888.88,,,,,,
7132,06/16/23 09:10:00,-888.88,-888.88,,,,,,
7133,06/16/23 09:20:00,-888.88,-888.88,,,,,,
7134,06/16/23 09:30:00,-888.88,-888.88,,,,,,
7135,06/16/23 09:40:00,-888.88,-888.88,,,,,,
7136,06/16/23 09:50:00,-888.88,-888.88,,,,,,
7137,06/16/23 10:00:00,-888.88,-888.88,,,,,,
7138,06/16/23 10:10:00,-888.88,-888.88,,,,,,
7139,06/16/23 10:20:00,-888.88,-888.88,,,,,,
7140,06/16/23 10:30:00,-888.88,-888.88,,,,,,
7141,06/16/23 10:40:00,-888.88,-888.88,,,,,,
7142,06/16/23 10:50:00,-888.88,-888.88,,,,,,
7143,06/16/23 11:00:00,-888.88,-888.88,,,,,,
7144,06/16/23 11:10:00,-888.88,-888.88,,,,,,
7145,06/16/23 11:20:00,-888.88,-888.88,,,,,,
7146,06/16/23 11:30:00,-888.88,-888.88,,,,,,
7147,06/16/23 11:40:00,-888.88,-888.88,,,,,,
7148,06/16/23 11:50:00,-888.88,-888.88,,,,,,
7149,06/16/23 12:00:00,-888.88,-888.88,,,,,,
7150,06/16/23 12:10:00,-888.88,-888.88,,,,,,
7151,06/16/23 12:20:00,-888.88,-888.88,,,,,,
7152,06/16/23 12:30:00,-888.88,-888.88,,,,,,
7153,06/16/23 12:40:00,-888.88,-888.88,,,,,,
7154,06/16/23 12:50:00,-888.88,-888.88,,,,,,
7155,06/16/23 13:00:00,-888.88,-888.88,,,,,,
7156,06/16/23 13:10:00,-888.88,-888.88,,,,,,
7157,06/16/23 13:20:00,-888.88,-888.88,,,,,,
7158,06/16/23 13:30:00,-888.88,-888.88,,,,,,
7159,06/16/23 13:40:00,-888.88,-888.88,,,,,,
7160,06/16/23 13:50:00,-888.88,-888.88,,,,,,
7161,06/16/23 14:00:00,-888.88,-888.88,,,,,,
7162,06/16/23 14:10:00,-888.88,-888.88,,,,,,
7163,06/16/23 14:20:00,-888.88,-888.88,,,,,,
7164,06/16/23 14:30:00,-888.88,-888.88,,,,,,
7165,06/16/23 14:40:00,-888.88,-888.88,,,,,,
7166,06/16/23 14:50:00,-888.88,-888.88,,,,,,
7167,06/16/23 15:00:00,-888.88,-888.88,,,,,,
7168,06/16/23 15:10:00,-888.88,-888.88,,,,,,
7169,06/16/23 15:20:00,-888.88,-888.88,,,,,,
7170,06/16/23 15:30:00,-888.88,-888.88,,,,,,
7171,06/16/23 15:40:00,-888.88,-888.88,,,,,,
7172,06/16/23 15:50:00,-888.88,-888.88,,,,,,
7173,06/16/23 16:00:00,-888.88,-888.88,,,,,,
7174,06/16/23 16:10:00,-888.88,-888.88,,,,,,
7175,06/16/23 16:20:00,-888.88,-888.88,,,,,,
7176,06/16/23 16:30:00,-888.88,-888.88,,,,,,
7177,06/16/23 16:40:00,-888.88,-888.88,,,,,,
7178,06/16/23 16:50:00,-888.88,-888.88,,,,,,
7179,06/16/23 17:00:00,-888.88,-888.88,,,,,,
7180,06/16/23 17:10:00,-888.88,-888.88,,,,,,
7181,06/16/23 17:20:00,-888.88,-888.88,,,,,,
7182,06/16/23 17:30:00,-888.88,-888.88,,,,,,
7183,06/16/23 17:40:00,-888.88,-888.88,,,,,,
7184,06/16/23 17:50:00,-888.88,-888.88,,,,,,
7185,06/16/23 18:00:00,-888.88,-888.88,,,,,,
7186,06/16/23 18:10:00,-888.88,-888.88,,,,,,
7187,06/16/23 18:20:00,-888.88,-888.88,,,,,,
7188,06/16/23 18:30:00,-888.88,-888.88,,,,,,
7189,06/16/23 18:40:00,-888.88,-888.88,,,,,,
7190,06/16/23 18:50:00,-888.88,-888.88,,,,,,
7191,06/16/23 19:00:00,-888.88,-888.88,,,,,,
7192,06/16/23 19:10:00,-888.88,-888.88,,,,,,
7193,06/16/23 19:20:00,-888.88,-888.88,,,,,,
7194,06/16/23 19:30:00,-888.88,-888.88,,,,,,
7195,06/16/23 19:40:00,-888.88,-888.88,,,,,,
7196,06/16/23 19:50:00,-888.88,-888.88,,,,,,
7197,06/16/23 20:00:00,-888.88,-888.88,,,,,,
7198,06/16/23 20:10:00,-888.88,-888.88,,,,,,
7199,06/16/23 20:20:00,-888.88,-888.88,,,,,,
7200,06/16/23 20:30:00,-888.88,-888.88,,,,,,
7201,06/16/23 20:40:00,-888.88,-888.88,,,,,,
7202,06/16/23 20:50:00,-888.88,-888.88,,,,,,
7203,06/16/23 21:00:00,-888.88,-888.88,,,,,,
7204,06/16/23 21:10:00,-888.88,-888.88,,,,,,
7205,06/16/23 21:20:00,-888.88,-888.88,,,,,,
7206,06/16/23 21:30:00,-888.88,-888.88,,,,,,
7207,06/16/23 21:40:00,-888.88,-888.88,,,,,,
7208,06/16/23 21:50:00,-888.88,-888.88,,,,,,
7209,06/16/23 22:00:00,-888.88,-888.88,,,,,,
7210,06/16/23 22:10:00,-888.88,-888.88,,,,,,
7211,06/16/23 22:20:00,-888.88,-888.88,,,,,,
7212,06/16/23 22:30:00,-888.88,-888.88,,,,,,
7213,06/16/23 22:40:00,-888.88,-888.88,,,,,,
7214,06/16/23 22:50:00,-888.88,-888.88,,,,,,
7215,06/16/23 23:00:00,-888.88,-888.88,,,,,,
7216,06/16/23 23:10:00,-888.88,-888.88,,,,,,
7217,06/16/23 23:20:00,-888.88,-888.88,,,,,,
7218,06/16/23 23:30:00,-888.88,-888.88,,,,,,
7219,06/16/23 23:40:00,-888.88,-888.88,,,,,,
7220,06/16/23 23:50:00,-888.88,-888.88,,,,,,
7221,06/17/23 00:00:00,-888.88,-888.88,,,,,,
7222,06/17/23 00:10:00,-888.88,-888.88,,,,,,
7223,06/17/23 00:20:00,-888.88,-888.88,,,,,,
7224,06/17/23 00:30:00,-888.88,-888.88,,,,,,
7225,06/17/23 00:40:00,-888.88,-888.88,,,,,,
7226,06/17/23 00:50:00,-888.88,-888.88,,,,,,
7227,06/17/23 01:00:00,-888.88,-888.88,,,,,,
7228,06/17/23 01:10:00,-888.88,-888.88,,,,,,
7229,06/17/23 01:20:00,-888.88,-888.88,,,,,,
7230,06/17/23 01:30:00,-888.88,-888.88,,,,,,
7231,06/17/23 01:40:00,-888.88,-888.88,,,,,,
7232,06/17/23 01:50:00,-888.88,-888.88,,,,,,
7233,06/17/23 02:00:00,-888.88,-888.88,,,,,,
7234,06/17/23 02:10:00,-888.88,-888.88,,,,,,
7235,06/17/23 02:20:00,-888.88,-888.88,,,,,,
7236,06/17/23 02:30:00,-888.88,-888.88,,,,,,
7237,06/17/23 02:40:00,-888.88,-888.88,,,,,,
7238,06/17/23 02:50:00,-888.88,-888.88,,,,,,
7239,06/17/23 03:00:00,-888.88,-888.88,,,,,,
7240,06/17/23 03:10:00,-888.88,-888.88,,,,,,
7241,06/17/23 03:20:00,-888.88,-888.88,,,,,,
7242,06/17/23 03:30:00,-888.88,-888.88,,,,,,
7243,06/17/23 03:40:00,-888.88,-888.88,,,,,,
7244,06/17/23 03:50:00,-888.88,-888.88,,,,,,
7245,06/17/23 04:00:00,-888.88,-888.88,,,,,,
7246,06/17/23 04:10:00,-888.88,-888.88,,,,,,
7247,06/17/23 04:20:00,-888.88,-888.88,,,,,,
7248,06/17/23 04:30:00,-888.88,-888.88,,,,,,
7249,06/17/23 04:40:00,-888.88,-888.88,,,,,,
7250,06/17/23 04:50:00,-888.88,-888.88,,,,,,
7251,06/17/23 05:00:00,-888.88,-888.88,,,,,,
7252,06/17/23 05:10:00,-888.88,-888.88,,,,,,
7253,06/17/23 05:20:00,-888.88,-888.88,,,,,,
7254,06/17/23 05:30:00,-888.88,-888.88,,,,,,
7255,06/17/23 05:40:00,-888.88,-888.88,,,,,,
7256,06/17/23 05:50:00,-888.88,-888.88,,,,,,
7257,06/17/23 06:00:00,-888.88,-888.88,,,,,,
7258,06/17/23 06:10:00,-888.88,-888.88,,,,,,
7259,06/17/23 06:20:00,-888.88,-888.88,,,,,,
7260,06/17/23 06:30:00,-888.88,-888.88,,,,,,
7261,06/17/23 06:40:00,-888.88,-888.88,,,,,,
7262,06/17/23 06:50:00,-888.88,-888.88,,,,,,
7263,06/17/23 07:00:00,-888.88,-888.88,,,,,,
7264,06/17/23 07:10:00,-888.88,-888.88,,,,,,
7265,06/17/23 07:20:00,-888.88,-888.88,,,,,,
7266,06/17/23 07:30:00,-888.88,-888.88,,,,,,
7267,06/17/23 07:40:00,-888.88,-888.88,,,,,,
7268,06/17/23 07:50:00,-888.88,-888.88,,,,,,
7269,06/17/23 08:00:00,-888.88,-888.88,,,,,,
7270,06/17/23 08:10:00,-888.88,-888.88,,,,,,
7271,06/17/23 08:20:00,-888.88,-888.88,,,,,,
7272,06/17/23 08:30:00,-888.88,-888.88,,,,,,
7273,06/17/23 08:40:00,-888.88,-888.88,,,,,,
7274,06/17/23 08:50:00,-888.88,-888.88,,,,,,
7275,06/17/23 09:00:00,-888.88,-888.88,,,,,,
7276,06/17/23 09:10:00,-888.88,-888.88,,,,,,
7277,06/17/23 09:20:00,-888.88,-888.88,,,,,,
7278,06/17/23 09:30:00,-888.88,-888.88,,,,,,
7279,06/17/23 09:40:00,-888.88,-888.88,,,,,,
7280,06/17/23 09:50:00,-888.88,-888.88,,,,,,
7281,06/17/23 10:00:00,-888.88,-888.88,,,,,,
7282,06/17/23 10:10:00,-888.88,-888.88,,,,,,
7283,06/17/23 10:20:00,-888.88,-888.88,,,,,,
7284,06/17/23 10:30:00,-888.88,-888.88,,,,,,
7285,06/17/23 10:40:00,-888.88,-888.88,,,,,,
7286,06/17/23 10:50:00,-888.88,-888.88,,,,,,
7287,06/17/23 11:00:00,-888.88,-888.88,,,,,,
7288,06/17/23 11:10:00,-888.88,-888.88,,,,,,
7289,06/17/23 11:20:00,-888.88,-888.88,,,,,,
7290,06/17/23 11:30:00,-888.88,-888.88,,,,,,
7291,06/17/23 11:40:00,-888.88,-888.88,,,,,,
7292,06/17/23 11:50:00,-888.88,-888.88,,,,,,
7293,06/17/23 12:00:00,-888.88,-888.88,,,,,,
7294,06/17/23 12:10:00,-888.88,-888.88,,,,,,
7295,06/17/23 12:20:00,-888.88,-888.88,,,,,,
7296,06/17/23 12:30:00,-888.88,-888.88,,,,,,
7297,06/17/23 12:40:00,-888.88,-888.88,,,,,,
7298,06/17/23 12:50:00,-888.88,-888.88,,,,,,
7299,06/17/23 13:00:00,-888.88,-888.88,,,,,,
7300,06/17/23 13:10:00,-888.88,-888.88,,,,,,
7301,06/17/23 13:20:00,-888.88,-888.88,,,,,,
7302,06/17/23 13:30:00,-888.88,-888.88,,,,,,
7303,06/17/23 13:40:00,-888.88,-888.88,,,,,,
7304,06/17/23 13:50:00,-888.88,-888.88,,,,,,
7305,06/17/23 14:00:00,-888.88,-888.88,,,,,,
7306,06/17/23 14:10:00,-888.88,-888.88,,,,,,
7307,06/17/23 14:20:00,-888.88,-888.88,,,,,,
7308,06/17/23 14:30:00,-888.88,-888.88,,,,,,
7309,06/17/23 14:40:00,-888.88,-888.88,,,,,,
7310,06/17/23 14:50:00,-888.88,-888.88,,,,,,
7311,06/17/23 15:00:00,-888.88,-888.88,,,,,,
7312,06/17/23 15:10:00,-888.88,-888.88,,,,,,
7313,06/17/23 15:20:00,-888.88,-888.88,,,,,,
7314,06/17/23 15:30:00,-888.88,-888.88,,,,,,
7315,06/17/23 15:40:00,-888.88,-888.88,,,,,,
7316,06/17/23 15:50:00,-888.88,-888.88,,,,,,
7317,06/17/23 16:00:00,-888.88,-888.88,,,,,,
7318,06/17/23 16:10:00,-888.88,-888.88,,,,,,
7319,06/17/23 16:20:00,-888.88,-888.88,,,,,,
7320,06/17/23 16:30:00,-888.88,-888.88,,,,,,
7321,06/17/23 16:40:00,-888.88,-888.88,,,,,,
7322,06/17/23 16:50:00,-888.88,-888.88,,,,,,
7323,06/17/23 17:00:00,-888.88,-888.88,,,,,,
7324,06/17/23 17:10:00,-888.88,-888.88,,,,,,
7325,06/17/23 17:20:00,-888.88,-888.88,,,,,,
7326,06/17/23 17:30:00,-888.88,-888.88,,,,,,
7327,06/17/23 17:40:00,-888.88,-888.88,,,,,,
7328,06/17/23 17:50:00,-888.88,-888.88,,,,,,
7329,06/17/23 18:00:00,-888.88,-888.88,,,,,,
7330,06/17/23 18:10:00,-888.88,-888.88,,,,,,
7331,06/17/23 18:20:00,-888.88,-888.88,,,,,,
7332,06/17/23 18:30:00,-888.88,-888.88,,,,,,
7333,06/17/23 18:40:00,-888.88,-888.88,,,,,,
7334,06/17/23 18:50:00,-888.88,-888.88,,,,,,
7335,06/17/23 19:00:00,-888.88,-888.88,,,,,,
7336,06/17/23 19:10:00,-888.88,-888.88,,,,,,
7337,06/17/23 19:20:00,-888.88,-888.88,,,,,,
7338,06/17/23 19:30:00,-888.88,-888.88,,,,,,
7339,06/17/23 19:40:00,-888.88,-888.88,,,,,,
7340,06/17/23 19:50:00,-888.88,-888.88,,,,,,
7341,06/17/23 20:00:00,-888.88,-888.88,,,,,,
7342,06/17/23 20:10:00,-888.88,-888.88,,,,,,
7343,06/17/23 20:20:00,-888.88,-888.88,,,,,,
7344,06/17/23 20:30:00,-888.88,-888.88,,,,,,
7345,06/17/23 20:40:00,-888.88,-888.88,,,,,,
7346,06/17/23 20:50:00,-888.88,-888.88,,,,,,
7347,06/17/23 21:00:00,-888.88,-888.88,,,,,,
7348,06/17/23 21:10:00,-888.88,-888.88,,,,,,
7349,06/17/23 21:20:00,-888.88,-888.88,,,,,,
7350,06/17/23 21:30:00,-888.88,-888.88,,,,,,
7351,06/17/23 21:40:00,-888.88,-888.88,,,,,,
7352,06/17/23 21:50:00,-888.88,-888.88,,,,,,
7353,06/17/23 22:00:00,-888.88,-888.88,,,,,,
7354,06/17/23 22:10:00,-888.88,-888.88,,,,,,
7355,06/17/23 22:20:00,-888.88,-888.88,,,,,,
7356,06/17/23 22:30:00,-888.88,-888.88,,,,,,
7357,06/17/23 22:40:00,-888.88,-888.88,,,,,,
7358,06/17/23 22:50:00,-888.88,-888.88,,,,,,
7359,06/17/23 23:00:00,-888.88,-888.88,,,,,,
7360,06/17/23 23:10:00,-888.88,-888.88,,,,,,
7361,06/17/23 23:20:00,-888.88,-888.88,,,,,,
7362,06/17/23 23:30:00,-888.88,-888.88,,,,,,
7363,06/17/23 23:40:00,-888.88,-888.88,,,,,,
7364,06/17/23 23:50:00,-888.88,-888.88,,,,,,
7365,06/18/23 00:00:00,-888.88,-888.88,,,,,,
7366,06/18/23 00:10:00,-888.88,-888.88,,,,,,
7367,06/18/23 00:20:00,-888.88,-888.88,,,,,,
7368,06/18/23 00:30:00,-888.88,-888.88,,,,,,
7369,06/18/23 00:40:00,-888.88,-888.88,,,,,,
7370,06/18/23 00:50:00,-888.88,-888.88,,,,,,
7371,06/18/23 01:00:00,-888.88,-888.88,,,,,,
7372,06/18/23 01:10:00,-888.88,-888.88,,,,,,
7373,06/18/23 01:20:00,-888.88,-888.88,,,,,,
7374,06/18/23 01:30:00,-888.88,-888.88,,,,,,
7375,06/18/23 01:40:00,-888.88,-888.88,,,,,,
7376,06/18/23 01:50:00,-888.88,-888.88,,,,,,
7377,06/18/23 02:00:00,-888.88,-888.88,,,,,,
7378,06/18/23 02:10:00,-888.88,-888.88,,,,,,
7379,06/18/23 02:20:00,-888.88,-888.88,,,,,,
7380,06/18/23 02:30:00,-888.88,-888.88,,,,,,
7381,06/18/23 02:40:00,-888.88,-888.88,,,,,,
7382,06/18/23 02:50:00,-888.88,-888.88,,,,,,
7383,06/18/23 03:00:00,-888.88,-888.88,,,,,,
7384,06/18/23 03:10:00,-888.88,-888.88,,,,,,
7385,06/18/23 03:20:00,-888.88,-888.88,,,,,,
7386,06/18/23 03:30:00,-888.88,-888.88,,,,,,
7387,06/18/23 03:40:00,-888.88,-888.88,,,,,,
7388,06/18/23 03:50:00,-888.88,-888.88,,,,,,
7389,06/18/23 04:00:00,-888.88,-888.88,,,,,,
7390,06/18/23 04:10:00,-888.88,-888.88,,,,,,
7391,06/18/23 04:20:00,-888.88,-888.88,,,,,,
7392,06/18/23 04:30:00,-888.88,-888.88,,,,,,
7393,06/18/23 04:40:00,-888.88,-888.88,,,,,,
7394,06/18/23 04:50:00,-888.88,-888.88,,,,,,
7395,06/18/23 05:00:00,-888.88,-888.88,,,,,,
7396,06/18/23 05:10:00,-888.88,-888.88,,,,,,
7397,06/18/23 05:20:00,-888.88,-888.88,,,,,,
7398,06/18/23 05:30:00,-888.88,-888.88,,,,,,
7399,06/18/23 05:40:00,-888.88,-888.88,,,,,,
7400,06/18/23 05:50:00,-888.88,-888.88,,,,,,
7401,06/18/23 06:00:00,-888.88,-888.88,,,,,,
7402,06/18/23 06:10:00,-888.88,-888.88,,,,,,
7403,06/18/23 06:20:00,-888.88,-888.88,,,,,,
7404,06/18/23 06:30:00,-888.88,-888.88,,,,,,
7405,06/18/23 06:40:00,-888.88,-888.88,,,,,,
7406,06/18/23 06:50:00,-888.88,-888.88,,,,,,
7407,06/18/23 07:00:00,-888.88,-888.88,,,,,,
7408,06/18/23 07:10:00,-888.88,-888.88,,,,,,
7409,06/18/23 07:20:00,-888.88,-888.88,,,,,,
7410,06/18/23 07:30:00,-888.88,-888.88,,,,,,
7411,06/18/23 07:40:00,-888.88,-888.88,,,,,,
7412,06/18/23 07:50:00,-888.88,-888.88,,,,,,
7413,06/18/23 08:00:00,-888.88,-888.88,,,,,,
7414,06/18/23 08:10:00,-888.88,-888.88,,,,,,
7415,06/18/23 08:20:00,-888.88,-888.88,,,,,,
7416,06/18/23 08:30:00,-888.88,-888.88,,,,,,
7417,06/18/23 08:40:00,-888.88,-888.88,,,,,,
7418,06/18/23 08:50:00,-888.88,-888.88,,,,,,
7419,06/18/23 09:00:00,-888.88,-888.88,,,,,,
7420,06/18/23 09:10:00,-888.88,-888.88,,,,,,
7421,06/18/23 09:20:00,-888.88,-888.88,,,,,,
7422,06/18/23 09:30:00,-888.88,-888.88,,,,,,
7423,06/18/23 09:40:00,-888.88,-888.88,,,,,,
7424,06/18/23 09:50:00,-888.88,-888.88,,,,,,
7425,06/18/23 10:00:00,-888.88,-888.88,,,,,,
7426,06/18/23 10:10:00,-888.88,-888.88,,,,,,
7427,06/18/23 10:20:00,-888.88,-888.88,,,,,,
7428,06/18/23 10:30:00,-888.88,-888.88,,,,,,
7429,06/18/23 10:40:00,-888.88,-888.88,,,,,,
7430,06/18/23 10:50:00,-888.88,-888.88,,,,,,
7431,06/18/23 11:00:00,-888.88,-888.88,,,,,,
7432,06/18/23 11:10:00,-888.88,-888.88,,,,,,
7433,06/18/23 11:20:00,-888.88,-888.88,,,,,,
7434,06/18/23 11:30:00,-888.88,-888.88,,,,,,
7435,06/18/23 11:40:00,-888.88,-888.88,,,,,,
7436,06/18/23 11:50:00,-888.88,-888.88,,,,,,
7437,06/18/23 12:00:00,-888.88,-888.88,,,,,,
7438,06/18/23 12:10:00,-888.88,-888.88,,,,,,
7439,06/18/23 12:20:00,-888.88,-888.88,,,,,,
7440,06/18/23 12:30:00,-888.88,-888.88,,,,,,
7441,06/18/23 12:40:00,-888.88,-888.88,,,,,,
7442,06/18/23 12:50:00,-888.88,-888.88,,,,,,
7443,06/18/23 13:00:00,-888.88,-888.88,,,,,,
7444,06/18/23 13:10:00,-888.88,-888.88,,,,,,
7445,06/18/23 13:20:00,-888.88,-888.88,,,,,,
7446,06/18/23 13:30:00,-888.88,-888.88,,,,,,
7447,06/18/23 13:40:00,-888.88,-888.88,,,,,,
7448,06/18/23 13:50:00,-888.88,-888.88,,,,,,
7449,06/18/23 14:00:00,-888.88,-888.88,,,,,,
7450,06/18/23 14:10:00,-888.88,-888.88,,,,,,
7451,06/18/23 14:20:00,-888.88,-888.88,,,,,,
7452,06/18/23 14:30:00,-888.88,-888.88,,,,,,
7453,06/18/23 14:40:00,-888.88,-888.88,,,,,,
7454,06/18/23 14:50:00,-888.88,-888.88,,,,,,
7455,06/18/23 15:00:00,-888.88,-888.88,,,,,,
7456,06/18/23 15:10:00,-888.88,-888.88,,,,,,
7457,06/18/23 15:20:00,-888.88,-888.88,,,,,,
7458,06/18/23 15:30:00,-888.88,-888.88,,,,,,
7459,06/18/23 15:40:00,-888.88,-888.88,,,,,,
7460,06/18/23 15:50:00,-888.88,-888.88,,,,,,
7461,06/18/23 16:00:00,-888.88,-888.88,,,,,,
7462,06/18/23 16:10:00,-888.88,-888.88,,,,,,
7463,06/18/23 16:20:00,-888.88,-888.88,,,,,,
7464,06/18/23 16:30:00,-888.88,-888.88,,,,,,
7465,06/18/23 16:40:00,-888.88,-888.88,,,,,,
7466,06/18/23 16:50:00,-888.88,-888.88,,,,,,
7467,06/18/23 17:00:00,-888.88,-888.88,,,,,,
7468,06/18/23 17:10:00,-888.88,-888.88,,,,,,
7469,06/18/23 17:20:00,-888.88,-888.88,,,,,,
7470,06/18/23 17:30:00,-888.88,-888.88,,,,,,
7471,06/18/23 17:40:00,-888.88,-888.88,,,,,,
7472,06/18/23 17:50:00,-888.88,-888.88,,,,,,
7473,06/18/23 18:00:00,-888.88,-888.88,,,,,,
7474,06/18/23 18:10:00,-888.88,-888.88,,,,,,
7475,06/18/23 18:20:00,-888.88,-888.88,,,,,,
7476,06/18/23 18:30:00,-888.88,-888.88,,,,,,
7477,06/18/23 18:40:00,-888.88,-888.88,,,,,,
7478,06/18/23 18:50:00,-888.88,-888.88,,,,,,
7479,06/18/23 19:00:00,-888.88,-888.88,,,,,,
7480,06/18/23 19:10:00,-888.88,-888.88,,,,,,
7481,06/18/23 19:20:00,-888.88,-888.88,,,,,,
7482,06/18/23 19:30:00,-888.88,-888.88,,,,,,
7483,06/18/23 19:40:00,-888.88,-888.88,,,,,,
7484,06/18/23 19:50:00,-888.88,-888.88,,,,,,
7485,06/18/23 20:00:00,-888.88,-888.88,,,,,,
7486,06/18/23 20:10:00,-888.88,-888.88,,,,,,
7487,06/18/23 20:20:00,-888.88,-888.88,,,,,,
7488,06/18/23 20:30:00,-888.88,-888.88,,,,,,
7489,06/18/23 20:40:00,-888.88,-888.88,,,,,,
7490,06/18/23 20:50:00,-888.88,-888.88,,,,,,
7491,06/18/23 21:00:00,-888.88,-888.88,,,,,,
7492,06/18/23 21:10:00,-888.88,-888.88,,,,,,
7493,06/18/23 21:20:00,-888.88,-888.88,,,,,,
7494,06/18/23 21:30:00,-888.88,-888.88,,,,,,
7495,06/18/23 21:40:00,-888.88,-888.88,,,,,,
7496,06/18/23 21:50:00,-888.88,-888.88,,,,,,
7497,06/18/23 22:00:00,-888.88,-888.88,,,,,,
7498,06/18/23 22:10:00,-888.88,-888.88,,,,,,
7499,06/18/23 22:20:00,-888.88,-888.88,,,,,,
7500,06/18/23 22:30:00,-888.88,-888.88,,,,,,
7501,06/18/23 22:40:00,-888.88,-888.88,,,,,,
7502,06/18/23 22:50:00,-888.88,-888.88,,,,,,
7503,06/18/23 23:00:00,-888.88,-888.88,,,,,,
7504,06/18/23 23:10:00,-888.88,-888.88,,,,,,
7505,06/18/23 23:20:00,-888.88,-888.88,,,,,,
7506,06/18/23 23:30:00,-888.88,-888.88,,,,,,
7507,06/18/23 23:40:00,-888.88,-888.88,,,,,,
7508,06/18/23 23:50:00,-888.88,-888.88,,,,,,
7509,06/19/23 00:00:00,-888.88,-888.88,,,,,,
7510,06/19/23 00:10:00,-888.88,-888.88,,,,,,
7511,06/19/23 00:20:00,-888.88,-888.88,,,,,,
7512,06/19/23 00:30:00,-888.88,-888.88,,,,,,
7513,06/19/23 00:40:00,-888.88,-888.88,,,,,,
7514,06/19/23 00:50:00,-888.88,-888.88,,,,,,
7515,06/19/23 01:00:00,-888.88,-888.88,,,,,,
7516,06/19/23 01:10:00,-888.88,-888.88,,,,,,
7517,06/19/23 01:20:00,-888.88,-888.88,,,,,,
7518,06/19/23 01:30:00,-888.88,-888.88,,,,,,
7519,06/19/23 01:40:00,-888.88,-888.88,,,,,,
7520,06/19/23 01:50:00,-888.88,-888.88,,,,,,
7521,06/19/23 02:00:00,-888.88,-888.88,,,,,,
7522,06/19/23 02:10:00,-888.88,-888.88,,,,,,
7523,06/19/23 02:20:00,-888.88,-888.88,,,,,,
7524,06/19/23 02:30:00,-888.88,-888.88,,,,,,
7525,06/19/23 02:40:00,-888.88,-888.88,,,,,,
7526,06/19/23 02:50:00,-888.88,-888.88,,,,,,
7527,06/19/23 03:00:00,-888.88,-888.88,,,,,,
7528,06/19/23 03:10:00,-888.88,-888.88,,,,,,
7529,06/19/23 03:20:00,-888.88,-888.88,,,,,,
7530,06/19/23 03:30:00,-888.88,-888.88,,,,,,
7531,06/19/23 03:40:00,-888.88,-888.88,,,,,,
7532,06/19/23 03:50:00,-888.88,-888.88,,,,,,
7533,06/19/23 04:00:00,-888.88,-888.88,,,,,,
7534,06/19/23 04:10:00,-888.88,-888.88,,,,,,
